Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
CLY440,GL7T,LFPB,KHOU,Pilatus,2506,27 Jun 25
N336EB,GLF5,LIMC,LEPA,Pilatus,2506,27 Jun 25
N280PD,G280,LECU,LFSD,Pilatus,2506,27 Jun 25
N1972,GLF6,LFPB,KGEG,Pilatus,2506,27 Jun 25
N118MJ,GLEX,LIML,LIRS,Pilatus,2506,27 Jun 25
N650WS,GLF6,LFPB,KGTF,Pilatus,2506,27 Jun 25
DUB1,B744,OMDB,KCLE,Pilatus,2506,27 Jun 25
BTX8H,FA7X,EDVE,EDDS,Pilatus,2506,27 Jun 25
BTX2B,FA8X,EDDK,EDDM,Pilatus,2506,27 Jun 25
KAY58,GL7T,EDDM,LFPB,Pilatus,2506,27 Jun 25
BTX3C,PC24,LFRM,ENHD,Pilatus,2506,27 Jun 25
KAY57,A19N,LIPZ,LFPB,Pilatus,2506,27 Jun 25
KAY53,A319,ENGM,KLAX,Pilatus,2506,27 Jun 25
KAY51,A319,LFPB,KEWR,Pilatus,2506,27 Jun 25
PVA1683,GLEX,KTEB,EGGW,Pilatus,2506,27 Jun 25
PVA1621,GLEX,KTEB,EGPH,Pilatus,2506,27 Jun 25
TWY181,GLEX,KTEB,LEIB,Pilatus,2506,27 Jun 25
VJT968,GLEX,KTEB,LFMN,Pilatus,2506,27 Jun 25
GLMHA,GLEX,KTEB,EGGW,Pilatus,2506,27 Jun 25
LXJ458,GLF4,LFRD,KTEB,Pilatus,2506,27 Jun 25
N383DJ,GLF4,KTEB,EGGW,Pilatus,2506,27 Jun 25
N480VR,GLF4,KTEB,EGGW,Pilatus,2506,27 Jun 25
N889CG,GLF4,KTEB,LSGG,Pilatus,2506,27 Jun 25
XFL227,GLF5,EDDN,KTEB,Pilatus,2506,27 Jun 25
N481GV,GLF5,KTEB,EINN,Pilatus,2506,27 Jun 25
PRCGI,GLF5,KTEB,EGLF,Pilatus,2506,27 Jun 25
MBIZZ,GLF6,LPFR,KTEB,Pilatus,2506,27 Jun 25
N312AT,GLF6,KTEB,EGLF,Pilatus,2506,27 Jun 25
VCJ94C,GLF6,KTEB,LIPZ,Pilatus,2506,27 Jun 25
NJE538V,GLEX,EGLF,KTEB,Pilatus,2506,27 Jun 25
VJT708,GLEX,KTEB,EGAA,Pilatus,2506,27 Jun 25
N445SK,GLEX,KTEB,EINN,Pilatus,2506,27 Jun 25
N650XF,GLF6,KTEB,EGWU,Pilatus,2506,27 Jun 25
NAY68ZH,AT76,GCXO,GCFV,Pilatus,2506,27 Jun 25
UAL2480,B38M,KLAS,KLAX,Pilatus,2506,27 Jun 25
N146QS,GLEX,LDZA,KTEB,Pilatus,2506,27 Jun 25
VJT938,GLEX,EGAA,KTEB,Pilatus,2506,27 Jun 25
JAS940,F900,KHPN,LIPO,Pilatus,2506,27 Jun 25
EJM168,GA6C,EGSS,KHPN,Pilatus,2506,27 Jun 25
N375WB,GL5T,LIPZ,KHPN,Pilatus,2506,27 Jun 25
