Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
HBKOR,TBM8,LSZC,LIMJ,Pilatus,2504,05 May 25
OOTBB,SF50,EBAW,LSZB,Pilatus,2504,05 May 25
TLJ907C,E35L,BGGH,EGKB,Pilatus,2504,05 May 25
GEC8221,B77L,MMSM,EDDF,Pilatus,2504,05 May 25
N75EM,GA6C,KSTL,LEMD,Pilatus,2504,05 May 25
KAY57,A19N,EDDM,LOWW,Pilatus,2504,05 May 25
KAY53,A319,OMAA,LFPB,Pilatus,2504,05 May 25
AEE6400,A320,LGAV,LGPZ,Pilatus,2504,05 May 25
EIN9CG,A21N,EIDW,KIND,Pilatus,2504,05 May 25
AIB323,A21N,BIKF,CYQB,Pilatus,2504,05 May 25
AIB322,A21N,LFBO,BIKF,Pilatus,2504,05 May 25
TLJ907C,E35L,BIKF,BGGH,Pilatus,2504,05 May 25
VH8PO,BE20,CYYR,BIKF,Pilatus,2504,05 May 25
N921PW,C25B,CYYR,BIKF,Pilatus,2504,05 May 25
N2OOPC,E55P,BIRK,CYYR,Pilatus,2504,05 May 25
CFEMC,LJ40,CYYR,BIKF,Pilatus,2504,05 May 25
VIR92MC,A35K,CYYT,EGLL,Pilatus,2504,05 May 25
N848BC,FA7X,EDDL,EDDN,Pilatus,2504,05 May 25
DCROW,B350,HEGN,LGIR,Pilatus,2504,05 May 25
FUU231A,C25B,HESH,LYPG,Pilatus,2504,05 May 25
NJE875P,C68A,EDDM,EGKB,Pilatus,2504,05 May 25
N777KQ,GL7T,LFPB,KLAS,Pilatus,2504,05 May 25
VJT768,GL7T,KSFO,EGGW,Pilatus,2504,05 May 25
QQE267,GLF6,EETN,KSFO,Pilatus,2504,05 May 25
N476V,GLF6,KOAK,HECA,Pilatus,2504,05 May 25
EDC055R,FA7X,EGGW,KLAX,Pilatus,2504,05 May 25
N989DM,GL5T,BIAR,KLAX,Pilatus,2504,05 May 25
VJT793,GL7T,KLAX,LEVC,Pilatus,2504,05 May 25
N7JP,GLF6,LSZH,KVNY,Pilatus,2504,05 May 25
VPCMQ,GLF6,KSJC,EGSS,Pilatus,2504,05 May 25
N444BM,GL5T,KSJC,EIDW,Pilatus,2504,05 May 25
VJT946,GLEX,KOPF,LFMN,Pilatus,2504,05 May 25
VJT732,GLEX,KOPF,LFPB,Pilatus,2504,05 May 25
VCG1UG,GLEX,KOPF,EGLF,Pilatus,2504,05 May 25
N887MM,GLF5,KOPF,LLBG,Pilatus,2504,05 May 25
MANTA,GA6C,KOPF,LFLL,Pilatus,2504,05 May 25
IFA6242,GLEX,KOPF,EINN,Pilatus,2504,05 May 25
N388AC,GLF5,LFPB,KPBI,Pilatus,2504,05 May 25
T7MBS,FA7X,KFLL,GMMX,Pilatus,2504,05 May 25
N345LL,GLF6,KFLL,LFPB,Pilatus,2504,05 May 25
