Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
AFR816,B77W,LFPG,TFFF,Pilatus,2507,20 Jul 25
AFR770,B77W,LFPO,TFFR,Pilatus,2507,20 Jul 25
RJA953,GLF6,KBZN,EGLF,Pilatus,2507,20 Jul 25
AOJ74J,C750,LEMD,EDDM,Pilatus,2507,20 Jul 25
HBFEM,PC12,LSZM,EDXW,Pilatus,2507,20 Jul 25
N616CM,TBM8,EGAA,EICK,Pilatus,2507,20 Jul 25
TWY501,GLF6,KSJC,ESMS,Pilatus,2507,20 Jul 25
HZSKY1,A342,KBZN,LFPG,Pilatus,2507,20 Jul 25
N963JP,GLEX,LFMN,OLBA,Pilatus,2507,20 Jul 25
N92LA,GLF5,LIRA,LIML,Pilatus,2507,20 Jul 25
N85D,GLEX,EINN,LFPB,Pilatus,2507,20 Jul 25
OAE532,B772,EINN,KBWI,Pilatus,2507,20 Jul 25
N778CH,GL5T,KFOK,LFMN,Pilatus,2507,20 Jul 25
N750KD,GL7T,LFMN,EGSS,Pilatus,2507,20 Jul 25
NCR829,B744,KJFK,LHBP,Pilatus,2507,20 Jul 25
TWY21,GLF5,LHBP,LSGS,Pilatus,2507,20 Jul 25
N700MK,GLF6,LEIB,LEPA,Pilatus,2507,20 Jul 25
JAS700,FA7X,LEMD,KMKE,Pilatus,2507,20 Jul 25
N525KF,GLF5,KVNY,EGLF,Pilatus,2507,20 Jul 25
N508VJ,SF50,LEJR,LEMT,Pilatus,2507,20 Jul 25
N421AL,GLEX,KMDW,LIEO,Pilatus,2507,20 Jul 25
XGN378,GLEX,EINN,KMDW,Pilatus,2507,20 Jul 25
N232G,GLF6,KTEB,EGSS,Pilatus,2507,20 Jul 25
N228ZD,GLF6,LIRN,KOPF,Pilatus,2507,20 Jul 25
N226MK,C441,LFOZ,LIEO,Pilatus,2507,20 Jul 25
N1J,TBM9,EGPC,BIRK,Pilatus,2507,20 Jul 25
N221XX,PC12,LFKO,LFLI,Pilatus,2507,20 Jul 25
EJM96,GA6C,LGSR,LDDU,Pilatus,2507,20 Jul 25
N190JA,GLEX,LFMN,KFRG,Pilatus,2507,20 Jul 25
N1878E,GLF5,LIPX,LFBD,Pilatus,2507,20 Jul 25
JAS320,GLEX,KTEB,LICC,Pilatus,2507,20 Jul 25
N117MS,GL5T,KFOK,LFML,Pilatus,2507,20 Jul 25
EJM11,GA7C,KOPF,LFMN,Pilatus,2507,20 Jul 25
TWY54,GLF5,KHPN,LICC,Pilatus,2507,20 Jul 25
TVS2669,A320,LTBS,LKMT,sassasa,2507,19 Jul 25
TVS2668,A320,LKMT,LTBS,sassasa,2507,19 Jul 25
CHH408,A333,EGPH,ZBAA,GLALTI,2507,19 Jul 25
CHH407,A333,ZBAA,EGPH,GLALTI,2507,19 Jul 25
FLI7813,A320,EGPE,EKVG,GLALTI,2507,19 Jul 25
FLI9812,A320,EKVG,EGPE,GLALTI,2510,19 Jul 25
