Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N513AL,C25C,EGLF,EGGP,Pilatus,2506,07 Jul 25
N5PD,GLF5,KTPA,EGPH,Pilatus,2506,07 Jul 25
N492CA,C700,CYQX,LEBL,Pilatus,2506,07 Jul 25
OAE3461,B763,EHEH,KBWI,Pilatus,2506,07 Jul 25
N333GW,GLF6,LIRF,LIMJ,Pilatus,2506,07 Jul 25
N312JC,GA5C,LIMJ,LFMN,Pilatus,2506,07 Jul 25
N2702,GLF6,LIRA,KOXC,Pilatus,2506,07 Jul 25
N263TH,C700,EDDF,EPWA,Pilatus,2506,07 Jul 25
N25CP,GLF5,KTEB,LIRS,Pilatus,2506,07 Jul 25
N2425J,GLF6,EIDW,KORL,Pilatus,2506,07 Jul 25
EWG27V,B738,EDDM,EDDK,Pilatus,2506,07 Jul 25
EWG2PL,B738,EDDK,EDDM,Pilatus,2506,07 Jul 25
RYR4ZF,B38M,EIDW,LPFR,Pilatus,2506,07 Jul 25
DLH766,A359,EDDM,VABB,Pilatus,2506,07 Jul 25
N240LG,F900,LIPB,EGLF,Pilatus,2506,07 Jul 25
DLX24,F900,LFLX,KBGR,Pilatus,2506,07 Jul 25
N2S,C25C,LSZR,LSZH,Pilatus,2506,07 Jul 25
N199LA,GLEX,LEPA,LSZH,Pilatus,2506,07 Jul 25
N1967M,GA6C,EGPH,LIRN,Pilatus,2506,07 Jul 25
DHK705,B77L,EGNX,EDDP,sam,2506,07 Jul 25
WZZ589,A320,EDDH,LBSF,Pilatus,2506,07 Jul 25
WZZ1WW,A320,LBSF,EDDH,Pilatus,2506,07 Jul 25
N18NN,GLEX,LDSP,EGLF,Pilatus,2506,07 Jul 25
N737JB,B737,KMKE,LGMK,Pilatus,2506,07 Jul 25
PSUQN,GLEX,LICA,LIBD,Pilatus,2506,07 Jul 25
PSUQN,GLEX,LIBD,LIEO,Pilatus,2506,07 Jul 25
AIB520C,A21N,EDHI,EDHI,Pilatus,2506,07 Jul 25
DHK053,B77L,EDDP,EGNX,sam,2506,07 Jul 25
EDW4K,A343,LSZH,KTPA,capt_beanie,2506,07 Jul 25
TRA2N,A21N,LEGR,EHAM,capt_beanie,2506,07 Jul 25
EXS1C,A21N,LPMA,EGCC,capt_beanie,2506,07 Jul 25
PGT82VY,A20N,HESH,LTFJ,capt_beanie,2506,07 Jul 25
PHSVX,PAY2,LGIR,HELX,capt_beanie,2506,07 Jul 25
NMA1220,A320,HEGN,EPPO,capt_beanie,2506,07 Jul 25
GNJ68,CL60,OMDW,EGKB,11201,2506,07 Jul 25
LAL5588,A343,OMDW,DAAG,11201,2506,07 Jul 25
2TSSA,B762,EGSS,OMDW,11201,2506,07 Jul 25
SEB3403,B763,LGAV,OMDW,11201,2506,07 Jul 25
WMT8AK,A21N,LEBL,LOWW,11201,2506,07 Jul 25
TUI6DL,B738,GCLP,EDDF,11201,2506,07 Jul 25
