Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
CLF382A,E550,EGNR,LHBP,jtwright93,2507,30 Jul 25
CLF382A,E550,LHBP,EGCC,jtwright93,2507,30 Jul 25
ANE2467,CRJX,LELN,GCXO,jtwright93,2507,30 Jul 25
EVE779,A320,LEZG,LBBG,jtwright93,2507,30 Jul 25
BBC201,B788,VGSY,EGLL,jtwright93,2507,30 Jul 25
RYR2VW,B738,LEBL,EVRA,jtwright93,2507,30 Jul 25
ELY351,B739,LLBG,EDDM,jtwright93,2507,30 Jul 25
NJE597H,GLEX,SBGR,LIEO,jtwright93,2507,30 Jul 25
CFG4VR,A320,LSZH,EDDF,jtwright93,2507,29 Jul 25
CFG5ER,A320,EDDF,LSZH,jtwright93,2507,29 Jul 25
THY1UK,B738,LTDB,LTFM,jtwright93,2507,29 Jul 25
TOM931P,B738,EGAA,EBOS,jtwright93,2507,29 Jul 25
UAL68,B752,KEWR,ESSA,Pilatus,2507,29 Jul 25
NJE597H,GLEX,LPPR,SBGR,jtwright93,2507,29 Jul 25
THY9HF,B738,LTFM,LTDB,jtwright93,2507,29 Jul 25
AFR454,B77W,LFPG,SBGR,jtwright93,2507,29 Jul 25
UAL133,B738,PTKK,PTPN,Pilatus,2507,29 Jul 25
RYR519Z,B738,EVRA,LEBL,jtwright93,2507,29 Jul 25
VOE53EF,A320,DAAS,LFLL,jtwright93,2507,29 Jul 25
VOE88TA,A320,LFLL,DAAS,jtwright93,2507,29 Jul 25
BAW702E,A319,EGLL,LOWW,jtwright93,2507,29 Jul 25
KLM592,B77W,FAOR,EHAM,jtwright93,2507,29 Jul 25
CXA812,B788,EHAM,ZSAM,jtwright93,2507,29 Jul 25
EAU61Z,FA8X,GMMX,OLBA,jtwright93,2507,29 Jul 25
MMZ623,B763,EFTP,OLBA,jtwright93,2507,29 Jul 25
MEA001,E550,OLBA,DAAG,jtwright93,2507,29 Jul 25
DAL9936,B752,KATL,KBYH,Pilatus,2507,29 Jul 25
KAY51,A319,LIEO,EINN,Pilatus,2507,29 Jul 25
MBIGG,GL7T,LGRP,EGKB,Pilatus,2507,29 Jul 25
N688AL,SF50,EGPO,BIRK,Pilatus,2507,29 Jul 25
N100MU,MU2,EGPC,BIRK,Pilatus,2507,29 Jul 25
N235BH,GLF6,KPHL,EGNX,Pilatus,2507,29 Jul 25
NEW115,GLF4,KMIA,EGHI,Pilatus,2507,29 Jul 25
N581ST,F900,KCHO,LIRQ,Pilatus,2507,29 Jul 25
N173JM,GALX,CYQX,LIRA,Pilatus,2507,29 Jul 25
N804MS,B763,EINN,KLAS,Pilatus,2507,29 Jul 25
TRA8P,A21N,LPFR,EHAM,Pilatus,2507,29 Jul 25
TRA2G,A21N,EHAM,LPFR,Pilatus,2507,29 Jul 25
LBT7389,A320,LHBP,DTMB,Pilatus,2507,29 Jul 25
BEL9GZ,A319,EBBR,LHBP,Pilatus,2507,29 Jul 25
