Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
VJT915,GLEX,EGPF,KOPF,Pilatus,2506,21 Jun 25
BTX3C,PC24,EDVE,EDDK,Pilatus,2506,21 Jun 25
RKK38,FA7X,KHPN,EGLF,Pilatus,2506,21 Jun 25
N352AF,GA5C,KHPN,LFPB,Pilatus,2506,21 Jun 25
EJM128,GA6C,LIRI,KHPN,Pilatus,2506,21 Jun 25
N2012C,GA6C,KHPN,EGSS,Pilatus,2506,21 Jun 25
VJT754,GLEX,GCLP,KHPN,Pilatus,2506,21 Jun 25
CFLMK,GLEX,KHPN,LEVC,Pilatus,2506,21 Jun 25
N369CA,FA7X,LIRN,KTEB,Pilatus,2506,21 Jun 25
TVS44U,A320,HEGN,LKTB,Majster,2506,21 Jun 25
TVS34N,A320,LKMT,HEGN,Majster,2506,21 Jun 25
TVS2055,A320,LEPA,LKMT,Majster,2506,21 Jun 25
FYG121,FA7X,KTEB,EGGW,Pilatus,2506,21 Jun 25
FHSRI,FA8X,KTEB,EGLF,Pilatus,2506,21 Jun 25
TVS2054,A320,LKMT,LEPA,Majster,2506,21 Jun 25
TWY4,GA7C,KTEB,LIRZ,Pilatus,2506,21 Jun 25
MJSTA,GL5T,KTEB,LIMG,Pilatus,2506,21 Jun 25
TVS2639,A320,LTAI,LKMT,Majster,2506,21 Jun 25
WWI32,GLEX,LFPB,KTEB,Pilatus,2506,21 Jun 25
PVA1636,GLEX,EINN,KTEB,Pilatus,2506,21 Jun 25
TVS2638,A320,LKMT,LTAI,Majster,2506,21 Jun 25
TWY330,GLEX,LIML,KTEB,Pilatus,2506,21 Jun 25
VJT741,GLEX,KTEB,EGGW,Pilatus,2506,21 Jun 25
N909ZM,GLEX,KTEB,EGGW,Pilatus,2506,21 Jun 25
N1886N,GLEX,KTEB,LIEO,Pilatus,2506,21 Jun 25
AOJ76R,GLEX,KTEB,LFMN,Pilatus,2506,21 Jun 25
N176MG,GLF4,EINN,KTEB,Pilatus,2506,21 Jun 25
JNY001D,GLF4,KTEB,EINN,Pilatus,2506,21 Jun 25
N330RW,GLF4,KTEB,LEIB,Pilatus,2506,21 Jun 25
N73ZZ,GLF5,KTEB,EGGW,Pilatus,2506,21 Jun 25
N1868M,GLF6,KTEB,LDDU,Pilatus,2506,21 Jun 25
LDX24C,GL7T,KJFK,OMAD,Pilatus,2506,21 Jun 25
NJE344C,GLEX,LEBB,KTTN,Pilatus,2506,21 Jun 25
N691CC,CL60,BIKF,KMOT,Pilatus,2506,21 Jun 25
RJR885,GL7T,LGKR,KFOK,Pilatus,2506,21 Jun 25
N58MW,F2TH,KBGR,EGSS,Pilatus,2506,21 Jun 25
N88DD,F2TH,KBGR,LEMD,Pilatus,2506,21 Jun 25
N283BA,G280,KBGR,EINN,Pilatus,2506,21 Jun 25
JCO1,GL7T,EGGW,KBGR,Pilatus,2506,21 Jun 25
N151QS,GLEX,LRCL,KBGR,Pilatus,2506,21 Jun 25
