Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N6PC,GLF5,KFOK,LPPT,Pilatus,2508,23 Aug 25
PVA1869,GLEX,EGGW,KFOK,Pilatus,2508,23 Aug 25
MARDN,FA7X,KFOK,HEAL,Pilatus,2508,23 Aug 25
AAB16,F900,KFOK,EGHI,Pilatus,2508,23 Aug 25
N737M,B738,KPSM,LCLK,Pilatus,2508,23 Aug 25
VJT836,GLEX,LIRZ,KPVD,Pilatus,2508,23 Aug 25
BRJ758,GA5C,LIMJ,KPVD,Pilatus,2508,23 Aug 25
EIN118,A21N,KIAD,EIDW,Pilatus,2508,23 Aug 25
VJT735,GL7T,EGGW,KBED,Pilatus,2508,23 Aug 25
N134QS,GL5T,EGPE,KBED,Pilatus,2508,23 Aug 25
N927CA,FA7X,LIML,KBED,Pilatus,2508,23 Aug 25
DAL9888,A339,KATL,EGLL,Pilatus,2508,23 Aug 25
AUA16GJ,E195,EDXW,LOWW,Pilatus,2508,23 Aug 25
GJE622,GLF5,KGRR,EGAA,Pilatus,2508,23 Aug 25
RLA7775,GLEX,UUWW,LTBA,Pilatus,2508,23 Aug 25
ENY4136,E170,KDFW,CYQB,Pilatus,2508,23 Aug 25
DAL8959,B752,KIND,KMSP,Pilatus,2508,23 Aug 25
N850LD,TBM8,LFKF,LFOP,Pilatus,2508,23 Aug 25
N960JB,TBM9,LFMD,LFST,Pilatus,2508,23 Aug 25
EWG2815,A320,LGZA,EDDS,Pilatus,2508,23 Aug 25
RYR82F,B38M,KBFI,EIDW,Pilatus,2508,23 Aug 25
CFG9CA,A321,GCFV,EDDL,Pilatus,2508,23 Aug 25
EJU13DC,A320,LPPR,LFPO,Pilatus,2508,23 Aug 25
AFR54DX,A320,LFPG,LFBZ,Pilatus,2508,23 Aug 25
THY75D,B77W,LTFM,CYVR,Pilatus,2508,23 Aug 25
CFG9AP,A321,EDDL,GCFV,Pilatus,2508,23 Aug 25
ISR250,A320,LOWS,LLBG,Pilatus,2508,23 Aug 25
AFR4241,B77W,LFKB,LFPO,Pilatus,2508,23 Aug 25
ACA885,A333,LSGG,CYUL,Pilatus,2508,23 Aug 25
VLG643X,A320,LFPG,GCLP,Pilatus,2508,23 Aug 25
JTC9702,GLEX,LTFE,UUWW,Pilatus,2508,23 Aug 25
EXS2AN,A21N,LTBJ,EGCC,Pilatus,2508,23 Aug 25
AFR24XG,A320,LFPG,LGMK,Pilatus,2508,23 Aug 25
BEL8CZ,A20N,LEMG,EBBR,Pilatus,2508,23 Aug 25
AFR4240,B77W,LFPO,LFKB,Pilatus,2508,23 Aug 25
RYR72YJ,B738,EGCC,LEMH,Pilatus,2508,23 Aug 25
EWG5CG,A320,EDDS,LGZA,Pilatus,2508,23 Aug 25
ISR249,A320,LLBG,LOWS,Pilatus,2508,23 Aug 25
AUA161,E195,LOWW,EDXW,Pilatus,2508,23 Aug 25
EXS24YT,A21N,EGCC,LTBJ,Pilatus,2508,23 Aug 25
