Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N17108,E145,CYFB,BIKF,Pilatus,2507,17 Jul 25
N17108,E145,EGAA,LPAR,Pilatus,2507,17 Jul 25
LXJ653,GLF6,LICJ,KPBI,Pilatus,2507,17 Jul 25
LXJ650,GLF6,KPIT,LEVC,Pilatus,2507,17 Jul 25
LXJ484,GLF4,LFMN,KBGR,Pilatus,2507,17 Jul 25
EJM885,GLF5,EGGW,KISP,Pilatus,2507,17 Jul 25
EJM979,GLEX,KBDL,LFMN,Pilatus,2507,17 Jul 25
TFL8FE,B38M,EHAM,LBBG,Pilatus,2507,17 Jul 25
TFL3FA,A320,LTAI,EHAM,Pilatus,2507,17 Jul 25
TFL5KV,A320,LGKR,EHAM,Pilatus,2507,17 Jul 25
TFL6YX,A320,LEPA,EHAM,Pilatus,2507,17 Jul 25
TFL56B,A320,LGKO,EHAM,Pilatus,2507,17 Jul 25
TFL4MY,A320,LTAI,EHAM,Pilatus,2507,17 Jul 25
TFL5GY,A320,EHAM,LEPA,Pilatus,2507,17 Jul 25
TFL4MW,A320,EHGG,LGKO,Pilatus,2507,17 Jul 25
TFL4JH,A320,EHAM,LTAI,Pilatus,2507,17 Jul 25
TFL66N,A320,LGKO,EHGG,Pilatus,2507,17 Jul 25
TFL20M,A320,EHAM,LGKR,Pilatus,2507,17 Jul 25
TFL11M,A320,EHAM,LTAI,Pilatus,2507,17 Jul 25
TFL8KN,A320,EHAM,LGKO,Pilatus,2507,17 Jul 25
IFA6389,GLEX,KSJC,EGGW,Pilatus,2507,17 Jul 25
NCR836,B744,UTTT,KJFK,Pilatus,2507,17 Jul 25
RDN902,B737,KSTL,EGVA,Pilatus,2507,17 Jul 25
N822LC,FA8X,LGKF,ESSB,Pilatus,2507,17 Jul 25
N8B,PC24,BIRK,CYFB,Pilatus,2507,17 Jul 25
N766DL,PC12,ETSI,EGAC,Pilatus,2507,17 Jul 25
N729HZ,CL60,BIKF,KMDW,Pilatus,2507,17 Jul 25
N721GA,GA7C,LPBJ,ESSA,Pilatus,2507,17 Jul 25
N720LF,GA7C,LFMN,EGLF,Pilatus,2507,17 Jul 25
TWY651,GLF6,CYUL,LFPB,Pilatus,2507,17 Jul 25
N71Z,GA7C,LFMN,KDLH,Pilatus,2507,17 Jul 25
NCR809,B744,EBLG,VABB,Pilatus,2507,17 Jul 25
N650RV,GLEX,EHLE,LEMD,Pilatus,2507,17 Jul 25
N65KL,GLF5,KMTN,LGAV,Pilatus,2507,17 Jul 25
N625SC,GL5T,KAZO,EIDW,Pilatus,2507,17 Jul 25
N611JE,GLF4,LEIB,KTEB,Pilatus,2507,17 Jul 25
N61MN,E550,EINN,KBGR,Pilatus,2507,17 Jul 25
N60PA,GLF5,EICK,KFXE,Pilatus,2507,17 Jul 25
A6AAM,A318,KRST,EGLF,Pilatus,2507,17 Jul 25
N570BY,GLF4,KHPN,EDDM,Pilatus,2507,17 Jul 25
