Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
CRV1,A20N,TBPB,EICK,Pilatus,2504,28 Apr 25
TWY73,GLEX,KJYO,EGSS,Pilatus,2504,28 Apr 25
HBHHH,PC7,LSZC,LSZB,Pilatus,2504,28 Apr 25
HBFOW,PC12,EDWY,LSZC,Pilatus,2504,28 Apr 25
N85M,GA6C,LIMC,KISP,Pilatus,2504,28 Apr 25
VIR11B,A339,EGLL,KBOS,Pilatus,2504,28 Apr 25
ELY571,B739,LLBG,LROP,Pilatus,2504,28 Apr 25
BAW133,B789,EGLL,OEJN,Pilatus,2504,28 Apr 25
LOT4JV,B38M,LTBS,EPWA,Pilatus,2504,28 Apr 25
LOT6530,B38M,LPFR,EPWA,Pilatus,2504,28 Apr 25
LOT6203,B38M,EPWA,LTBS,Pilatus,2504,28 Apr 25
THY9VW,B38M,LDZA,LTFM,Pilatus,2504,28 Apr 25
THY8LU,B38M,LTFM,LDZA,Pilatus,2504,28 Apr 25
AIB482A,A21N,EDHI,EDDH,Krown,2504,28 Apr 25
AIB482A,A21N,EDDH,EDHI,Krown,2504,28 Apr 25
HAL16,A332,PHNL,KSAN,Pilatus,2504,28 Apr 25
N601CH,GA6C,KBLM,EDDF,Pilatus,2504,28 Apr 25
KAY58,GL7T,EDDM,LFPB,Pilatus,2504,28 Apr 25
ISEAO,GLF6,LIRA,KAFW,Pilatus,2504,28 Apr 25
N702TR,GA6C,KBDL,EGSS,Pilatus,2504,28 Apr 25
CGJDU,CL35,CYUL,EGPH,Pilatus,2504,28 Apr 25
FSY594,CL60,CYYZ,EIDW,Pilatus,2504,28 Apr 25
CGYYT,F900,LHBP,CYYT,Pilatus,2504,28 Apr 25
WJA53,B38M,EGKK,CYYT,Pilatus,2504,28 Apr 25
WJA52,B38M,CYYT,EGKK,Pilatus,2504,28 Apr 25
LOT6381,B38M,EPWA,LCPH,Pilatus,2504,28 Apr 25
ENT71AZ,B738,EPWA,LGRP,Pilatus,2504,28 Apr 25
ADB7008,A124,CYYR,BIKF,Pilatus,2504,28 Apr 25
UKL5019,AN12,BIKF,CYMX,Pilatus,2504,28 Apr 25
LOT6382,B38M,LCPH,EPWA,Pilatus,2504,28 Apr 25
ESW790,GLF6,UGTB,LIEO,Pilatus,2504,28 Apr 25
BBG132,A320,LLBG,LIRF,Pilatus,2504,28 Apr 25
EJU871B,A320,LIMC,LICD,Pilatus,2504,28 Apr 25
N208QS,CL60,EINN,KPSM,Pilatus,2504,28 Apr 25
OAE3134,B762,KADW,LBSF,Pilatus,2504,28 Apr 25
N214CT,S22T,EDFL,EDDN,Pilatus,2504,28 Apr 25
NJE088K,CL60,EDMO,EGWU,Pilatus,2504,28 Apr 25
NJE199F,CL60,EGGW,EDMO,Pilatus,2504,28 Apr 25
NJE735K,C68A,EDMO,EGWU,Pilatus,2504,28 Apr 25
GAC854B,C510,LIPB,EDVE,Pilatus,2504,28 Apr 25
