Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N960JB,TBM9,LIRZ,LFQQ,Pilatus,2507,04 Aug 25
LXJ655,GLF6,LGAV,KORD,Pilatus,2507,04 Aug 25
LXJ661,GLF6,KSNA,LPBJ,Pilatus,2507,04 Aug 25
EJM302,FA7X,KRAC,EGLF,Pilatus,2507,04 Aug 25
VJT765,GLEX,KMCO,EGNT,Pilatus,2507,04 Aug 25
N54DP,GLEX,KTPA,EGSS,Pilatus,2507,04 Aug 25
AOJ77U,GL5T,KBCT,LIRN,Pilatus,2507,04 Aug 25
PVA1793,GLEX,EGGW,KORL,Pilatus,2507,04 Aug 25
N600CK,GLF4,LPAZ,KFXE,Pilatus,2507,04 Aug 25
LVKAX,GLF5,KFXE,LFMN,Pilatus,2507,04 Aug 25
NSP7,B752,EINN,KGSO,Pilatus,2507,04 Aug 25
GTI4326,BLCF,KCHS,LIBG,Pilatus,2507,04 Aug 25
T7P1MP,GLF6,LFMN,KSAV,Pilatus,2507,04 Aug 25
N716CG,FA8X,KEWR,LFPB,Pilatus,2507,04 Aug 25
TBJ25,GL7T,KEWR,EGGW,Pilatus,2507,04 Aug 25
N100AX,F900,EINN,KTEB,Pilatus,2507,04 Aug 25
PPOSM,FA7X,LPFR,KTEB,Pilatus,2507,04 Aug 25
N133QS,GL5T,KTEB,LFMN,Pilatus,2507,04 Aug 25
NJE352W,GLEX,EIDW,KTEB,Pilatus,2507,04 Aug 25
VJT827,GLEX,LEBL,KTEB,Pilatus,2507,04 Aug 25
N152QS,GLEX,EGGW,KTEB,Pilatus,2507,04 Aug 25
N232HF,GLEX,LFMN,KTEB,Pilatus,2507,04 Aug 25
N785QS,GLF5,KTEB,LFMN,Pilatus,2507,04 Aug 25
N788SL,GLF6,EKCH,KTEB,Pilatus,2507,04 Aug 25
N890PS,F2TH,EGFF,KHPN,Pilatus,2507,04 Aug 25
N189QS,GL7T,EGLF,KHPN,Pilatus,2507,04 Aug 25
VJT751,GL7T,KHPN,EGGW,Pilatus,2507,04 Aug 25
QQE201,GLF6,EGGW,KHPN,Pilatus,2507,04 Aug 25
N524EA,GLF6,LFPB,KHPN,Pilatus,2507,04 Aug 25
MARDI,GLF6,KHPN,EGKB,Pilatus,2507,04 Aug 25
N551SN,GLF5,KFRG,LFMN,Pilatus,2507,04 Aug 25
N550SN,GLF5,KFRG,LFMN,Pilatus,2507,04 Aug 25
TWY711,CL60,BIKF,KISP,Pilatus,2507,04 Aug 25
N929QS,C68A,BIKF,KBGR,Pilatus,2507,04 Aug 25
N817QS,C700,KBGR,EINN,Pilatus,2507,04 Aug 25
QQE278,GLF6,LIRI,KBGR,Pilatus,2507,04 Aug 25
N724MT,GLEX,LHBP,KBUF,Pilatus,2507,04 Aug 25
N2511B,F900,LFPB,KBOS,Pilatus,2507,04 Aug 25
SVW68JK,GLF6,EDDF,KBOS,Pilatus,2507,04 Aug 25
N824SS,GLF6,LIMJ,KBED,Pilatus,2507,04 Aug 25
