Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
AEA66GL,B738,LEVC,LEMD,Pilatus,2504,19 Apr 25
IFA2111,CL60,BIKF,KIAD,Pilatus,2504,19 Apr 25
VCJ96E,GL5T,LFPB,KIAD,Pilatus,2504,19 Apr 25
VJT779,GL7T,EGGW,KIAD,Pilatus,2504,19 Apr 25
VPBTM,GA6C,LIRA,KHPN,Pilatus,2504,19 Apr 25
LXJ667,GLF6,KTEB,EGGW,Pilatus,2504,19 Apr 25
WWI111,GLF4,LFPB,KTEB,Pilatus,2504,19 Apr 25
N950KT,GLF4,EINN,KTEB,Pilatus,2504,19 Apr 25
D2ANH,GLEX,KTEB,LPPT,Pilatus,2504,19 Apr 25
IFA6217,GLEX,LQSA,KTEB,Pilatus,2504,19 Apr 25
VJT972,GLEX,LFPB,KTEB,Pilatus,2504,19 Apr 25
N40WR,GL7T,LLBG,KTEB,Pilatus,2504,19 Apr 25
QFX500,GA5C,KTEB,LSMP,Pilatus,2504,19 Apr 25
A6SMS,FA8X,LFPB,KTEB,Pilatus,2504,19 Apr 25
JVW474,FA8X,KTEB,EHAM,Pilatus,2504,19 Apr 25
GTI8083,B763,EDFH,KBWI,Pilatus,2504,19 Apr 25
AOJ77U,GL5T,EINN,KATL,Pilatus,2504,19 Apr 25
ITY848,A21N,LIRF,OEJN,Pilatus,2504,19 Apr 25
WAZ28PV,A21N,OMAA,LCLK,Pilatus,2504,19 Apr 25
THY8EA,B38M,EVRA,LTFM,Pilatus,2504,19 Apr 25
WAZ79Q,A21N,LCLK,OMAA,Pilatus,2504,19 Apr 25
SIO401,CL35,BIKF,KBGR,Pilatus,2504,19 Apr 25
T7TURTL,E545,KBGR,EGLF,Pilatus,2504,19 Apr 25
N888DQ,GA6C,EGGW,KBGR,Pilatus,2504,19 Apr 25
NJE008H,GLEX,KBGR,EGGW,Pilatus,2504,19 Apr 25
N156QS,GLEX,KBOS,GMMX,Pilatus,2504,19 Apr 25
TCKHG,GLF5,KSAV,LTBA,Pilatus,2504,19 Apr 25
LXJ653,GLF6,LBSF,KUGN,Pilatus,2504,19 Apr 25
N1955M,GA6C,LTBA,KMDW,Pilatus,2504,19 Apr 25
IFA6159,GLEX,KMDW,LIRS,Pilatus,2504,19 Apr 25
TWY5,GLF5,EGGW,KMDW,Pilatus,2504,19 Apr 25
THY6UZ,B38M,LTFM,EVRA,Peteking,2504,19 Apr 25
VPCMA,B38M,OMDW,LFSB,Pilatus,2504,19 Apr 25
NCR822,B744,HKJK,EBLG,Pilatus,2504,19 Apr 25
N700YB,GLEX,OMDW,GMMN,Pilatus,2504,19 Apr 25
TBJ22,GL7T,LFPB,EDSB,Pilatus,2504,19 Apr 25
CLY138,HDJT,EGJJ,EGLF,Pilatus,2504,19 Apr 25
N517WB,GLF6,EGGW,KVNY,Pilatus,2504,19 Apr 25
N445SK,GLEX,LFSB,LATI,Pilatus,2504,19 Apr 25
N243PC,C700,EINN,KBGR,Pilatus,2504,19 Apr 25
