feature,importance
flightLegs_departureInformation_airport_code_WAW,0.063040815
flightLegs_arrivalInformation_airport_code_PDL,0.04552796
flightLegs_departureInformation_airport_code_BRS,0.035736002
flightLegs_arrivalInformation_airport_code_BOJ,0.027846046
flightLegs_departureInformation_times_scheduled_dayPeriod_morning,0.022649702
flightLegs_departureInformation_airport_code_DUB,0.022426112
flightLegs_departureInformation_airport_code_NCE,0.022371836
flightLegs_arrivalInformation_airport_code_BES,0.021869455
flightLegs_arrivalInformation_airport_code_BER,0.021003077
flightLegs_aircraft_typeCode_321,0.019671094
flightLegs_arrivalInformation_airport_code_NCL,0.01906686
flightLegs_arrivalInformation_airport_code_BRS,0.018178934
flightLegs_departureInformation_airport_code_FSC,0.017929515
flightLegs_arrivalInformation_airport_code_FAO,0.014957677
flightLegs_aircraft_typeCode_77W,0.014525141
flightLegs_aircraft_typeCode_AT7,0.013490271
flightLegs_departureInformation_airport_code_AMS,0.0125433095
flightLegs_arrivalInformation_airport_code_FSC,0.012407683
flightLegs_arrivalInformation_times_scheduled_dayPeriod_evening,0.011887836
flightLegs_arrivalInformation_airport_code_DUB,0.010635211
flightLegs_arrivalInformation_airport_code_AMS,0.010518031
flightLegs_departureInformation_airport_code_BUD,0.010192245
flightLegs_arrivalInformation_airport_code_NCE,0.010178725
flightLegs_departureInformation_airport_code_PRG,0.009435587
flightLegs_departureInformation_airport_code_DUS,0.008915684
flightLegs_departureInformation_airport_code_ORY,0.008609348
flightLegs_departureInformation_airport_code_BOD,0.007579923
flightLegs_arrivalInformation_airport_code_KGS,0.007509206
flightLegs_arrivalInformation_airport_code_NAP,0.007338794
flightLegs_departureInformation_airport_code_BER,0.0065279086
flightLegs_departureInformation_airport_code_ZRH,0.006199129
flightLegs_departureInformation_airport_code_NCL,0.0061316807
flightLegs_departureInformation_airport_code_FCO,0.0059839524
flightLegs_arrivalInformation_airport_code_CDG,0.005750413
flightLegs_departureInformation_airport_code_OPO,0.005742472
flightLegs_aircraft_typeCode_223,0.0057196366
flightLegs_aircraft_typeCode_320,0.0057046814
flightLegs_departureInformation_airport_code_HUY,0.005588226
flightLegs_arrivalInformation_airport_code_LHR,0.005460222
flightLegs_departureInformation_airport_code_BCN,0.0053984425
flightLegs_arrivalInformation_airport_code_BCN,0.005390893
flightLegs_departureInformation_airport_code_MAN,0.005296411
flightLegs_arrivalInformation_airport_code_WAW,0.0052366545
flightLegs_departureInformation_airport_code_NAP,0.0051966803
flightLegs_arrivalInformation_airport_code_OPO,0.004916578
flightLegs_arrivalInformation_times_scheduled_dayPeriod_night,0.0049146106
flightLegs_arrivalInformation_airport_code_BUD,0.004889244
flightLegs_departureInformation_airport_code_LIN,0.0048023793
flightLegs_departureInformation_airport_code_LBA,0.0047390056
flightLegs_departureInformation_airport_code_ATH,0.0047336402
flightLegs_aircraft_typeCode_E90,0.0046741185
flightLegs_arrivalInformation_airport_code_RMO,0.004659733
flightLegs_departureInformation_airport_code_LIS,0.0046387543
flightLegs_scheduledFlightDuration,0.004495146
flightLegs_arrivalInformation_airport_code_FRA,0.0043795705
flightLegs_arrivalInformation_airport_code_DBV,0.0043517444
flightLegs_departureInformation_airport_code_MAD,0.0043285685
flightLegs_departureInformation_airport_code_HEL,0.0042630984
flightLegs_season_spring,0.0039456
flightLegs_arrivalInformation_airport_code_MME,0.0039283405
flightLegs_arrivalInformation_airport_code_MUC,0.003920408
