,precision,recall,f1-score,support
cancelled,0.45901639344262296,0.007979481333713309,0.01568627450980392,3509.0
late,0.6844994860738549,0.7791125695534313,0.7287479648757573,35045.0
on_time,0.8477987848341876,0.8281773268344441,0.8378731969137874,60318.0
accuracy,0.7816773201715349,0.7816773201715349,0.7816773201715349,0.7816773201715349
macro avg,0.6637715547835552,0.5384231259071962,0.5274358120997829,98872.0
weighted avg,0.7761196306100508,0.7816773201715349,0.7700142715609237,98872.0
