,precision,recall,f1-score,support
cancelled,0.8039591315453385,0.35879167854089483,0.4961576354679803,3509.0
late,0.7621796641650561,0.8664859466400342,0.8109927089175547,35045.0
on_time,0.9024101627077351,0.859726781391956,0.8805515227155022,60318.0
accuracy,0.8443442026053888,0.8443442026053888,0.8443442026053888,0.8443442026053888
macro avg,0.8228496528060432,0.6950014688576284,0.7292339557003458,98872.0
weighted avg,0.8492116586845836,0.8443442026053888,0.8422542618135216,98872.0
