,precision,recall,f1-score,support
cancelled,0.8041958041958042,0.3605015673981191,0.49783549783549785,3509.0
late,0.7630579655475921,0.865829647595948,0.8112017110012031,35045.0
on_time,0.9020231515277922,0.8603899333532279,0.8807147948274107,60318.0
accuracy,0.8445768266040942,0.8445768266040942,0.8445768266040942,0.8445768266040942
macro avg,0.8230923070903962,0.695573716115765,0.7299173345547039,98872.0
weighted avg,0.8492952699792844,0.8445768266040942,0.8424874961398746,98872.0
