feature,importance,pipeline,problem_type
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.012501596955580029,DecisionTree,classification_delay
flightlegs_aircraft_typecode_E7W,0.012395146335996648,DecisionTree,classification_delay
flightlegs_aircraft_typecode_319,0.01236937691843635,DecisionTree,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.011917517367094687,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H20M,0.011549369639543934,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_WA,0.011045375893137189,DecisionTree,classification_delay
flightlegs_aircraft_typecode_320,0.010796942887692186,DecisionTree,classification_delay
flightlegs_aircraft_typecode_32A,0.010397066854002067,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H25M,0.009977459634311247,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H35M,0.009796420704732226,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H15M,0.009703554895786533,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H40M,0.00958483379203734,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H45M,0.00896581884097695,DecisionTree,classification_delay
flightlegs_season_summer,0.10715467746404839,RandomForest,classification_delay
flightlegs_season_spring,0.06543025853339236,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.03481457362573545,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.03322370309853881,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.02786689531350405,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.023418166888851222,RandomForest,classification_delay
flightlegs_aircraft_typecode_320,0.015293489158235583,RandomForest,classification_delay
flightlegs_aircraft_typecode_73H,0.012991828071508362,RandomForest,classification_delay
flightlegs_aircraft_typecode_E90,0.012529058305632732,RandomForest,classification_delay
flightlegs_aircraft_typecode_319,0.012149781311253745,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H30M,0.010526585956645618,RandomForest,classification_delay
flightlegs_aircraft_typecode_32A,0.010197465694438756,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H20M,0.00995166548356028,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H25M,0.009840383414128519,RandomForest,classification_delay
flightlegs_aircraft_typecode_223,0.00983644877047677,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H35M,0.00891198134391654,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H40M,0.008508752906563602,RandomForest,classification_delay
flightlegs_aircraft_typecode_73J,0.00822152547105828,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H15M,0.008144275184957457,RandomForest,classification_delay
flightlegs_aircraft_typecode_321,0.008139581628193485,RandomForest,classification_delay
