feature,importance,pipeline,problem_type
flightlegs_aircraft_typecode_E90,0.08400082899304061,DecisionTree,classification_status
flightlegs_arrinfo_airport_code_CDG,0.06401009770194646,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_TO,0.039301422356506494,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_A5,0.024305710357748294,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_XK,0.023039841792394954,DecisionTree,classification_status
flightlegs_depinfo_airport_code_AMS,0.018485441551656028,DecisionTree,classification_status
flightlegs_depinfo_airport_code_ORY,0.015997816942197395,DecisionTree,classification_status
flightlegs_season_summer,0.00890049250587044,DecisionTree,classification_status
flightlegs_aircraft_typecode_320,0.008383390442499163,DecisionTree,classification_status
flightlegs_depinfo_airport_code_CDG,0.007976418332647043,DecisionTree,classification_status
flightlegs_aircraft_typecode_E70,0.0066282306254892565,DecisionTree,classification_status
flightlegs_aircraft_typecode_319,0.005548654848941917,DecisionTree,classification_status
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.005537481399373882,DecisionTree,classification_status
flightlegs_season_spring,0.005397080887194682,DecisionTree,classification_status
flightlegs_aircraft_typecode_32S,0.00498570253023869,DecisionTree,classification_status
flightlegs_arrinfo_airport_code_NCE,0.0045967362099265975,DecisionTree,classification_status
flightlegs_season_summer,0.10831028312113275,RandomForest,classification_delay
flightlegs_season_spring,0.06867329367499275,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.029974005702675152,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.02785858944090913,RandomForest,classification_delay
flightlegs_aircraft_typecode_320,0.015888138538335695,RandomForest,classification_delay
flightlegs_aircraft_typecode_73H,0.014260746001127067,RandomForest,classification_delay
flightlegs_aircraft_typecode_319,0.01381779792080545,RandomForest,classification_delay
flightlegs_aircraft_typecode_E90,0.013604795044604682,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.011891353023792102,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.011782679861233207,RandomForest,classification_delay
flightlegs_aircraft_typecode_32A,0.011217706926674974,RandomForest,classification_delay
flightlegs_scheduledflightduration,0.01074728663628099,RandomForest,classification_delay
flightlegs_aircraft_ownerairlinecode_AF,0.010550463072267615,RandomForest,classification_delay
flightlegs_aircraft_typecode_223,0.010458530545555862,RandomForest,classification_delay
flightlegs_aircraft_typecode_321,0.009202571910885794,RandomForest,classification_delay
flightlegs_aircraft_typecode_73J,0.009003775147448257,RandomForest,classification_delay
flightlegs_aircraft_ownerairlinecode_WA,0.008461655925037342,RandomForest,classification_delay
flightlegs_aircraft_typecode_318,0.008144640263618441,RandomForest,classification_delay
flightlegs_aircraft_typecode_73W,0.008138314047296693,RandomForest,classification_delay
flightlegs_aircraft_typecode_E7W,0.0077899742684897225,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.06532647996839216,DecisionTree,classification_delay
flightlegs_season_spring,0.044054019301821915,DecisionTree,classification_delay
flightlegs_season_summer,0.03070564540617838,DecisionTree,classification_delay
flightlegs_aircraft_typecode_E90,0.021703778779818005,DecisionTree,classification_delay
flightlegs_aircraft_typecode_319,0.01662488403171961,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_WA,0.016170618309756867,DecisionTree,classification_delay
flightlegs_aircraft_typecode_320,0.015322786638293952,DecisionTree,classification_delay
flightlegs_scheduledflightduration,0.013363683324306945,DecisionTree,classification_delay
flightlegs_aircraft_typecode_32A,0.011808620214777302,DecisionTree,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.011663611930331861,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_AF,0.011286817214208161,DecisionTree,classification_delay
flightlegs_aircraft_typecode_73H,0.011078015420421269,DecisionTree,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.010172101886960185,DecisionTree,classification_delay
flightlegs_aircraft_typecode_E7W,0.01001808046674366,DecisionTree,classification_delay
flightlegs_aircraft_typecode_318,0.00943703685929539,DecisionTree,classification_delay
flightlegs_aircraft_typecode_73J,0.009313669967880805,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_A5,0.009211783894219696,DecisionTree,classification_delay
flightlegs_aircraft_typecode_223,0.00898201803555091,DecisionTree,classification_delay
flightlegs_aircraft_typecode_321,0.008780952830649398,DecisionTree,classification_delay
flightlegs_depinfo_airport_code_NCE,0.00853223661489064,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_PS,286.4274112687496,LinearRegression,regression
flightlegs_depinfo_airport_code_TER,166.7878528185889,LinearRegression,regression
flightlegs_arrinfo_airport_code_PUY,158.38006214993996,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_TB,156.98890597975696,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_QW,126.09059600626343,LinearRegression,regression
flightlegs_aircraft_typecode_75W,123.686582179099,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_TP,122.92300409983105,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_FI,107.60825309252466,LinearRegression,regression
flightlegs_arrinfo_airport_code_SCQ,85.05410419886012,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_C3,68.59127734953772,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_GT,61.0139139308818,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_ED,49.568074109523174,LinearRegression,regression
flightlegs_depinfo_airport_code_FAO,47.16345350311658,LinearRegression,regression
flightlegs_arrinfo_airport_code_SPU,42.52947297583767,LinearRegression,regression
flightlegs_arrinfo_airport_country_name_Slovakia,41.13630518049608,LinearRegression,regression
flightlegs_arrinfo_airport_code_BTS,41.13630518049608,LinearRegression,regression
flightlegs_depinfo_airport_code_OPO,40.80313305429551,LinearRegression,regression
flightlegs_depinfo_airport_country_name_Portugal,40.01069761478285,LinearRegression,regression
flightlegs_arrinfo_airport_code_DBV,39.71131998144317,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_I2,39.44874821155829,LinearRegression,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.11417990781677569,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.056780312466230956,DecisionTreeRegressor,regression
flightlegs_season_summer,0.04828578465056071,DecisionTreeRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.030408861906579175,DecisionTreeRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.02775617879068277,DecisionTreeRegressor,regression
flightlegs_season_spring,0.0246353064570097,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.0208541657332273,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_320,0.020112366662856214,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_321,0.020032648273267173,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.01928359353638724,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_E90,0.016186822295263952,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_223,0.01605437871591162,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_WA,0.015545730772416382,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_319,0.01393668356588852,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_code_AMS,0.01386600439329578,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_country_name_France,0.012892386331030783,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_73H,0.012216441587863721,DecisionTreeRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.011936165746106987,DecisionTreeRegressor,regression
flightlegs_scheduledflightduration,0.01070407667400346,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_32A,0.010615298351789045,DecisionTreeRegressor,regression
flightlegs_season_summer,0.05527965264056861,RandomForestRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.046049826920604664,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.04545285715717539,RandomForestRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.042671853204604225,RandomForestRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.029670116996091025,RandomForestRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.029506966642458884,RandomForestRegressor,regression
flightlegs_season_spring,0.028497881336508685,RandomForestRegressor,regression
flightlegs_aircraft_typecode_320,0.022152640623435187,RandomForestRegressor,regression
flightlegs_aircraft_typecode_E90,0.020778036845772733,RandomForestRegressor,regression
flightlegs_aircraft_typecode_223,0.01748632222214923,RandomForestRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.01683605862375013,RandomForestRegressor,regression
flightlegs_aircraft_typecode_319,0.016706294015928515,RandomForestRegressor,regression
flightlegs_aircraft_typecode_321,0.01660103401884622,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.015205249692420481,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_WA,0.012344246681362237,RandomForestRegressor,regression
flightlegs_aircraft_typecode_32A,0.012192896846969727,RandomForestRegressor,regression
flightlegs_aircraft_typecode_73H,0.01157762628091773,RandomForestRegressor,regression
flightlegs_depinfo_airport_country_name_France,0.011214385145677085,RandomForestRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.010747738831790477,RandomForestRegressor,regression
flightlegs_aircraft_typecode_E70,0.009863140431265634,RandomForestRegressor,regression
flightlegs_depinfo_airport_code_BRS,0.0333598256111145,XGBRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.026106230914592743,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.0260138139128685,XGBRegressor,regression
flightlegs_depinfo_airport_code_ORY,0.016886930912733078,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.01646827533841133,XGBRegressor,regression
flightlegs_depinfo_airport_country_name_Netherlands,0.016360752284526825,XGBRegressor,regression
flightlegs_depinfo_airport_code_LIS,0.014524087309837341,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_U2,0.014119013212621212,XGBRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.013464591465890408,XGBRegressor,regression
flightlegs_depinfo_airport_code_CDG,0.01169786136597395,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_XK,0.011632177047431469,XGBRegressor,regression
flightlegs_arrinfo_airport_country_name_Germany,0.011556931771337986,XGBRegressor,regression
flightlegs_depinfo_airport_code_MAN,0.011310289613902569,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_TO,0.011290001682937145,XGBRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.01116502471268177,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_WA,0.010230149142444134,XGBRegressor,regression
flightlegs_arrinfo_airport_code_BRS,0.010064649395644665,XGBRegressor,regression
flightlegs_arrinfo_airport_code_CDG,0.009784852154552937,XGBRegressor,regression
flightlegs_depinfo_airport_country_name_France,0.009552786126732826,XGBRegressor,regression
flightlegs_arrinfo_airport_code_BEG,0.00942195300012827,XGBRegressor,regression
