feature,importance,pipeline,problem_type
flightlegs_aircraft_ownerairlinecode_KL,0.15677472021509228,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_WA,0.13605701033280637,DecisionTree,classification_status
flightlegs_depinfo_airport_country_name_France,0.12945011029935174,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_AF,0.11385332854137034,DecisionTree,classification_status
flightlegs_aircraft_typecode_E90,0.08231757420818935,DecisionTree,classification_status
flightlegs_arrinfo_airport_code_CDG,0.06323189744599719,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_TO,0.03885892286331709,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_A5,0.023908363421232304,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_XK,0.02385000855139153,DecisionTree,classification_status
flightlegs_depinfo_airport_code_AMS,0.017687775339739756,DecisionTree,classification_status
flightlegs_depinfo_airport_code_ORY,0.015704329306685173,DecisionTree,classification_status
flightlegs_season_summer,0.008472875235806043,DecisionTree,classification_status
flightlegs_aircraft_typecode_320,0.00811475950870527,DecisionTree,classification_status
flightlegs_aircraft_typecode_E70,0.007359139078821925,DecisionTree,classification_status
flightlegs_depinfo_airport_code_CDG,0.006991847068066494,DecisionTree,classification_status
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.006728124760428303,DecisionTree,classification_status
flightlegs_season_spring,0.005771498607349213,DecisionTree,classification_status
flightlegs_aircraft_typecode_319,0.005534939526953824,DecisionTree,classification_status
flightlegs_aircraft_typecode_32S,0.005052715771160651,DecisionTree,classification_status
flightlegs_arrinfo_airport_code_NCE,0.004251751707992386,DecisionTree,classification_status
flightlegs_aircraft_ownerairlinecode_KL,0.0635401891503815,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_AF,0.056372111894633495,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_WA,0.048661801405343576,RandomForest,classification_status
flightlegs_aircraft_typecode_E90,0.03588685119845738,RandomForest,classification_status
flightlegs_depinfo_airport_country_name_France,0.027967368397355225,RandomForest,classification_status
flightlegs_scheduledflightduration_PT1H30M,0.02478397432539021,RandomForest,classification_status
flightlegs_depinfo_airport_code_AMS,0.023458019043202195,RandomForest,classification_status
flightlegs_depinfo_airport_country_name_Netherlands,0.02146210657123376,RandomForest,classification_status
flightlegs_arrinfo_airport_country_name_Netherlands,0.018954658779158542,RandomForest,classification_status
flightlegs_aircraft_typecode_32N,0.01830541160326956,RandomForest,classification_status
flightlegs_depinfo_airport_code_CDG,0.01803851239191716,RandomForest,classification_status
flightlegs_aircraft_typecode_295,0.016573217897570304,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_SK,0.016418881617695332,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_HV,0.016129044177037064,RandomForest,classification_status
flightlegs_season_summer,0.016074623783596104,RandomForest,classification_status
flightlegs_arrinfo_airport_code_AMS,0.01601136773662929,RandomForest,classification_status
flightlegs_arrinfo_airport_code_ORY,0.015526798308592753,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_AZ,0.015248656065564397,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_A5,0.014931050702381841,RandomForest,classification_status
flightlegs_arrinfo_airport_country_name_France,0.014694803653166909,RandomForest,classification_status
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.05718567739838858,DecisionTree,classification_delay
flightlegs_season_spring,0.034670824309102836,DecisionTree,classification_delay
flightlegs_season_summer,0.030324079769577284,DecisionTree,classification_delay
flightlegs_aircraft_typecode_E90,0.018904202828508132,DecisionTree,classification_delay
flightlegs_aircraft_typecode_73H,0.016955766212776127,DecisionTree,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.013782369871968434,DecisionTree,classification_delay
