Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
AFL1006,A321,UUEE,UMKK,Volarium,2504,13 May 25
FJO68N,E550,BIRK,LIRA,Volarium,2504,13 May 25
CSH872,B789,GMMN,LFML,Volarium,2504,13 May 25
LOT45,B788,EPWA,CYYZ,Volarium,2504,13 May 25
LOT75,B788,EPWA,VABB,Volarium,2504,13 May 25
THY9QE,A321,LTFM,EKCH,Volarium,2504,13 May 25
THY7TN,A321,LTFM,LSGG,Volarium,2504,13 May 25
THY2RE,A321,LTFM,EDDK,Volarium,2504,13 May 25
SKW3284,E75L,KSFO,KSAN,Pilatus,2504,13 May 25
THY3SJ,A321,LTFM,EDDV,Volarium,2504,13 May 25
HFM102P,A388,LPBJ,EGPF,Volarium,2504,13 May 25
EXS55EC,B738,LEJR,EGNM,Volarium,2504,13 May 25
ASL42T,A319,EDFH,LYNI,Volarium,2504,13 May 25
NWC9045,FA7X,UUWW,LTBS,Volarium,2504,13 May 25
WZZ1FC,A21N,LCLK,UGKO,Volarium,2504,13 May 25
VLG4PC,A320,LFPO,LEAS,Volarium,2504,13 May 25
LOT98,B789,RKSI,EPWA,Volarium,2504,13 May 25
DLH715,A359,RJTT,EDDM,Volarium,2504,13 May 25
RYR56QN,B738,LHBP,LEMD,Volarium,2504,13 May 25
RYR28UZ,B738,LICR,LIMF,Volarium,2504,13 May 25
AFR91DJ,A321,LFPG,LFMT,Krown,2504,12 May 25
PGT645U,A320,EDDF,LTFJ,Volarium,2504,12 May 25
EWG285,A320,LOWK,EDDK,Volarium,2504,12 May 25
EWG1AB,A320,EDDK,LOWK,Volarium,2504,12 May 25
MBU2CV,A320,EDDK,LEPA,Volarium,2504,12 May 25
MBU7BM,A320,LEPA,EDDK,Volarium,2504,12 May 25
WZZ948P,A320,EDLW,EPKT,Volarium,2504,12 May 25
N700QT,TBM7,LESU,LFPN,Volarium,2504,12 May 25
GJW21SJ,A320,LFBO,LFDH,Volarium,2504,12 May 25
GJW21SJ,A320,OTHH,LFBO,Volarium,2504,12 May 25
AIB418,A20N,LFBO,GVAC,Volarium,2504,12 May 25
N431HM,DC3,LFGJ,LFGJ,Volarium,2504,12 May 25
TDR662,A320,LFBO,LJLJ,Volarium,2504,12 May 25
TDR9662,A320,LFOH,LFBO,Volarium,2504,12 May 25
TDR657,A320,LJLJ,LFOH,Volarium,2504,12 May 25
SVW11FX,B737,LFMN,LFRG,Volarium,2504,12 May 25
NJE046B,GLEX,LFRG,LSGS,Volarium,2504,12 May 25
ANE8112,CRJX,LFRG,LEMH,Volarium,2504,12 May 25
ANE8111,CRJX,LEMH,LFRG,Volarium,2504,12 May 25
FHACP,LJ45,LFML,LFML,Volarium,2504,12 May 25
