Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N100AX,F900,KTEB,LKCS,Pilatus,2507,27 Jul 25
AEE4326,A320,LGRP,EDDR,11201,2507,27 Jul 25
AEE4265,A320,EDDW,LGIR,11201,2507,27 Jul 25
AEE4264,A320,LGIR,EDDW,11201,2507,27 Jul 25
AEE4263,A320,UDYZ,LGIR,11201,2507,27 Jul 25
FJO51Z,E550,LICB,LIML,Pilatus,2507,27 Jul 25
ITY1831,A319,LIRF,LICD,Pilatus,2507,27 Jul 25
VKG1586,A21N,ENGM,LGRP,Pilatus,2507,27 Jul 25
PPOIG,GLF6,SBJH,LGKO,Pilatus,2507,27 Jul 25
AAL9701,A321,KOSH,KDFW,Pilatus,2507,27 Jul 25
N527AH,E190,KFOK,EGPK,Pilatus,2507,27 Jul 25
DLH8W,B748,EDDF,MMMX,FOMA,2507,27 Jul 25
AFR4241,B77W,LFKB,LFPO,FOMA,2507,27 Jul 25
AFR4240,B77W,LFPO,LFKB,FOMA,2507,27 Jul 25
BAW339,A319,LFKF,EGLL,jtwright93,2507,27 Jul 25
SAS2962,A319,LIRQ,EKCH,jtwright93,2507,27 Jul 25
BAW340,A319,EGLL,LFKF,jtwright93,2507,27 Jul 25
EWG3851,A320,LICA,EDDV,jtwright93,2507,27 Jul 25
AFR16QK,A319,LFPG,LGSR,jtwright93,2507,27 Jul 25
TVF60LP,A20N,LFPO,LGKL,jtwright93,2507,27 Jul 25
TVF76UK,B738,LFPO,LGSK,jtwright93,2507,27 Jul 25
VJT792,GL7T,LPCS,GMMN,jtwright93,2507,27 Jul 25
VJT792,GL7T,SBJH,LPCS,jtwright93,2507,27 Jul 25
VJT765,GLEX,SBPA,LFMP,jtwright93,2507,27 Jul 25
N599H,GLF5,BIRK,BIEG,Pilatus,2507,26 Jul 25
ACA800,B789,CYYZ,EIDW,Pilatus,2507,26 Jul 25
VJT749,GL7T,CYYZ,EDDL,Pilatus,2507,26 Jul 25
CGSHU,E550,CYUL,EGKB,Pilatus,2507,26 Jul 25
CGIIT,GLEX,LPFR,CYUL,Pilatus,2507,26 Jul 25
N480VR,GLF4,CYUL,EGLF,Pilatus,2507,26 Jul 25
ICE606,B38M,CYHZ,BIKF,Pilatus,2507,26 Jul 25
N212CR,CL60,LFPB,CYHZ,Pilatus,2507,26 Jul 25
N191MM,FA7X,EHAM,KFAR,Pilatus,2507,26 Jul 25
LVVEG,GLF5,LEPA,LEIB,FOMA,2507,26 Jul 25
BIX9890,AT76,LOWW,LOWW,FOMA,2507,26 Jul 25
LVKKF,CL60,LIEO,LPLA,FOMA,2507,26 Jul 25
APJ227P,A20N,LFBO,UTTT,Pilatus,2507,26 Jul 25
QQE740,GA7C,KBNA,LIRA,11201,2507,26 Jul 25
SRA547,GLF6,LFPG,OEJN,11201,2507,26 Jul 25
QAF3,A345,LIEO,DTTA,11201,2507,26 Jul 25
