Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
SVI2894,A320,LIRP,HESH,jtwright93,2508,12 Aug 25
RSX6010,B738,LIRN,HESH,jtwright93,2508,12 Aug 25
THY1HW,A321,LFPG,LTFM,jtwright93,2508,12 Aug 25
SME632,C680,HECA,LTAI,Volarium,2508,12 Aug 25
NMA2270,A320,HEGN,LRSB,Volarium,2508,12 Aug 25
PER028,CRJ9,LYPG,HECA,Volarium,2508,12 Aug 25
N100RP,GLEX,LFMN,KBOS,Pilatus,2508,12 Aug 25
NJE085C,GLEX,KBOS,EGGW,Pilatus,2508,12 Aug 25
QQE212,GLF6,LIML,KBUF,Pilatus,2508,12 Aug 25
N282N,C700,KBED,EGLF,Pilatus,2508,12 Aug 25
TWY35,CL60,EGGW,KBED,Pilatus,2508,12 Aug 25
HBJFQ,FA7X,LFSB,KBED,Pilatus,2508,12 Aug 25
ULC25,GLEX,LICC,KATL,Pilatus,2508,12 Aug 25
N251DV,GA6C,ENTC,KGRR,Pilatus,2508,12 Aug 25
MYULI,A319,LFSB,LIEO,Volarium,2508,12 Aug 25
YUAPR,B737,LFSB,LDDU,Volarium,2508,12 Aug 25
LXJ654,GLF6,LOWI,KUGN,Pilatus,2508,12 Aug 25
LXJ651,GLF6,KDPA,EGAE,Pilatus,2508,12 Aug 25
AUA65,B789,LOWW,KORD,Pilatus,2508,12 Aug 25
RYR82W,B38M,KBFI,EIDW,Pilatus,2508,12 Aug 25
RYR82S,B38M,KBFI,EIDW,Pilatus,2508,12 Aug 25
THY2TP,A321,LTFM,LPPR,Pilatus,2508,12 Aug 25
THY7VL,A321,LTFM,EDDB,Pilatus,2508,12 Aug 25
THY4QR,A321,LTFM,LFPG,Pilatus,2508,12 Aug 25
PER027,CRJ9,HECA,LYPG,Pilatus,2508,12 Aug 25
UAE5RQ,A388,KJFK,LIMC,Pilatus,2508,12 Aug 25
DLH6LX,A320,LGMK,EDDM,Pilatus,2508,12 Aug 25
UAE5RQ,A388,LIMC,OMDB,Pilatus,2508,12 Aug 25
TAP1272,A339,LPPT,LOWW,Pilatus,2508,12 Aug 25
UAE4PV,A388,OMDB,LIMC,Pilatus,2508,12 Aug 25
N988GG,GLEX,EHAM,EDDF,Pilatus,2508,12 Aug 25
N888DQ,GA6C,EGGW,UAAA,Pilatus,2508,12 Aug 25
N819VD,GLF4,LIRN,LIBD,Pilatus,2508,12 Aug 25
N700ME,GA7C,LFMN,HECA,Pilatus,2508,12 Aug 25
N500VX,P46T,LFMD,LEGE,Pilatus,2508,12 Aug 25
N477RH,GLF6,LGKR,KFOK,Pilatus,2508,12 Aug 25
N445TS,LJ45,EGKB,ENCN,Pilatus,2508,12 Aug 25
N29FR,GLEX,EGTK,HECA,Pilatus,2508,12 Aug 25
N28DC,F900,EINN,KBGR,Pilatus,2508,12 Aug 25
N230BD,GLF5,KTEB,LIEO,Pilatus,2508,12 Aug 25
