Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
MAS8477,A359,EGCC,WMKK,Sinkrate,2505,25 May 25
LVJQF,FA7X,LFML,LFBD,Pilatus,2505,25 May 25
CKS289,B77L,KCVG,EDDP,Pilatus,2505,25 May 25
CKS9741,B744,EPRZ,ZSNB,Pilatus,2505,25 May 25
N99LE,GLEX,EGSS,CYUL,Pilatus,2505,25 May 25
VJT719,GLEX,GMMX,CYYZ,Pilatus,2505,25 May 25
VJT801,GLEX,CYYZ,LFPB,Pilatus,2505,25 May 25
VJA546,CL30,EGGW,EPKT,Pilatus,2505,25 May 25
VJA758,GL7T,EGPH,BIKF,Pilatus,2505,25 May 25
BAW19N,B772,EGLL,TXKF,Pilatus,2505,25 May 25
N268WC,GLF4,TXKF,LIML,Pilatus,2505,25 May 25
IFA6229,GLEX,TXKF,EGLF,Pilatus,2505,25 May 25
EXS5TY,A321,LGKF,EGCC,Pilatus,2505,25 May 25
EXS2YU,A321,EGCC,LGKF,Pilatus,2505,25 May 25
AEA75TB,B772,LEMD,GCXO,Pilatus,2505,25 May 25
WUK938,A321,LGAV,EGGW,Pilatus,2505,25 May 25
AEA1173,A321,LEMD,EBBR,Pilatus,2505,25 May 25
HFM383,A388,KJFK,EGCC,Pilatus,2505,25 May 25
AFR498,A332,LFPG,TNCM,Pilatus,2505,25 May 25
BAW252N,B772,MYNN,EGLL,Pilatus,2505,25 May 25
N157QS,GLEX,LFRG,TJSJ,Pilatus,2505,25 May 25
LOT6149,B38M,EPWA,LGIR,Pilatus,2505,25 May 25
N916MM,GLEX,CYVR,LFPB,Pilatus,2505,25 May 25
ICE856,B38M,KORD,BIKF,Pilatus,2505,25 May 25
ICE10V,B38M,KORD,BIKF,Pilatus,2505,25 May 25
ICE416,B763,BIKF,EIDW,Pilatus,2505,25 May 25
N37EA,F2TH,BIKF,KMKE,Pilatus,2505,25 May 25
KNT911,LJ45,BIKF,CYYR,Pilatus,2505,25 May 25
N8B,PC24,LSZR,LOWL,Pilatus,2505,25 May 25
N940TB,TBM9,LDSB,LFPN,Pilatus,2505,25 May 25
N940RW,TBM9,EBAW,EGPF,Pilatus,2505,25 May 25
N700VB,TBM7,LFMD,EDDH,Pilatus,2505,25 May 25
N500RW,TBM8,LFMD,LSGL,Pilatus,2505,25 May 25
N275LH,TBM7,LGSR,LDLO,Pilatus,2505,25 May 25
ENT4120,B38M,HEMA,EPKT,Pilatus,2505,25 May 25
HAL633,A332,KSEA,PHNL,Pilatus,2505,25 May 25
N737AG,B737,KADM,EINN,Pilatus,2505,25 May 25
N919VE,CL60,KPWM,LFQQ,Pilatus,2505,25 May 25
N200JB,CL35,CYQX,EGPH,Pilatus,2505,25 May 25
LOT7JV,B38M,LIEO,EPWA,Pilatus,2505,25 May 25
