Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
RYR1107,B38M,EDLV,LEAL,GLALTI,2508,14 Aug 25
RYR2AP,B738,GMME,EDLV,GLALTI,2508,14 Aug 25
RYR50NV,B738,EDLV,GMME,GLALTI,2508,14 Aug 25
RYR13E,B738,GMMI,EDLV,GLALTI,2508,14 Aug 25
RYR5561,B738,EDLV,GMMI,GLALTI,2508,14 Aug 25
RYR6979,B738,LGKR,EDLV,GLALTI,2508,14 Aug 25
VIR5C,A339,EGLL,KMIA,Pilatus,2508,14 Aug 25
RYR69KR,B738,EDLV,LGKR,GLALTI,2508,14 Aug 25
RYR1ZK,B38M,LGSA,EDLV,GLALTI,2508,14 Aug 25
VIR155M,B789,EGLL,KLAS,Pilatus,2508,14 Aug 25
RYR5747,B38M,EDLV,LGSA,GLALTI,2508,14 Aug 25
VIR91U,A333,EGLL,KMCO,Pilatus,2508,14 Aug 25
RYR34ZW,B738,LEGE,EDLV,GLALTI,2508,14 Aug 25
RYR2CF,B738,EDLV,LEGE,GLALTI,2508,14 Aug 25
RYR6CY,B38M,LIBD,EDLV,GLALTI,2508,14 Aug 25
RYR58VF,B38M,EDLV,LIBD,GLALTI,2508,14 Aug 25
RYR759A,B738,EDLV,GMMX,GLALTI,2508,14 Aug 25
RYR60ZK,B738,GMMX,EDLV,GLALTI,2508,14 Aug 25
DAL8962,B752,KIAD,KMDW,Pilatus,2508,14 Aug 25
RYR16BZ,B738,LEPA,EDLV,GLALTI,2508,14 Aug 25
RYR158F,B738,EDLV,LEPA,GLALTI,2508,14 Aug 25
RYR5856,B738,LIBC,EDLV,GLALTI,2508,14 Aug 25
RYR5855,B738,EDLV,LIBC,GLALTI,2508,14 Aug 25
RYR95DU,B38M,LDZD,EDLV,GLALTI,2508,14 Aug 25
RYR6413,B38M,EDLV,LDZD,GLALTI,2508,14 Aug 25
RYR42TQ,B738,GMTT,EDLV,GLALTI,2508,14 Aug 25
RYR14QZ,B738,EDLV,GMTT,GLALTI,2508,14 Aug 25
RYR935G,B38M,LGTS,EDLV,GLALTI,2508,14 Aug 25
RYR7LD,B38M,EDLV,LGTS,GLALTI,2508,14 Aug 25
RYR5687,B38M,EGPH,EDLV,GLALTI,2508,14 Aug 25
RYR7RL,B38M,EDLV,EGPH,GLALTI,2508,14 Aug 25
RYR3885,B738,EPSY,EDLV,GLALTI,2508,14 Aug 25
RYR3884,B738,EDLV,EPSY,GLALTI,2508,14 Aug 25
VOE9JV,A319,LGIR,LFRS,GLALTI,2508,14 Aug 25
VOE1BW,A319,LFRS,LGIR,GLALTI,2508,14 Aug 25
VOE7NJ,A319,LGSR,LFML,GLALTI,2508,14 Aug 25
VOE4CD,A319,LFML,LGSR,GLALTI,2508,14 Aug 25
VOE2205,A319,LGKR,LFRS,GLALTI,2508,14 Aug 25
VOE74WJ,A319,LFRS,LGKR,GLALTI,2508,14 Aug 25
VOE2631,A319,DAAE,LFML,GLALTI,2508,14 Aug 25
