Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
QQE212,GLF6,LFPB,KFOK,Pilatus,2503,12 Apr 25
CMB512,B744,LBSF,KPSM,Pilatus,2503,12 Apr 25
HBJFR,FA7X,LFSB,KBED,Pilatus,2503,12 Apr 25
PVA1136,GLEX,EGSS,KBED,Pilatus,2503,12 Apr 25
VJT981,GLEX,LFPB,KBED,Pilatus,2503,12 Apr 25
N166QS,GLEX,KDLH,LFMN,Pilatus,2503,12 Apr 25
FYL511,F900,LFSB,KBGR,Pilatus,2503,12 Apr 25
EDC7GZ,E35L,EGSS,KBGR,Pilatus,2503,12 Apr 25
IGA607,B762,KBGR,GMMN,Pilatus,2503,12 Apr 25
N707F,S22T,EDMA,LOAV,Pilatus,2503,12 Apr 25
N57DG,S22T,EDDH,EDWY,Pilatus,2503,12 Apr 25
HBVVN,PC24,EDNY,LSZC,Pilatus,2503,12 Apr 25
HBVGJ,PC24,LSGG,LFPB,Pilatus,2503,12 Apr 25
PCH501,PC24,LEHC,LSZH,Pilatus,2503,12 Apr 25
BTX3C,PC24,LSGK,EDDB,Pilatus,2503,12 Apr 25
PTN35Y,PC24,LFBD,EIDW,Pilatus,2503,12 Apr 25
PTN11H,PC24,LIPZ,EDDL,Pilatus,2503,12 Apr 25
HBFSG,PC12,EDNY,LSZC,Pilatus,2503,12 Apr 25
HUE12P,PC12,LSGK,LSZH,Pilatus,2503,12 Apr 25
TRA6L,B738,UGTB,EHAM,Pilatus,2503,12 Apr 25
CFG7HV,A21N,EDDL,LEJR,Pilatus,2503,12 Apr 25
FIN949,AT75,EFHK,ENVA,Pilatus,2503,12 Apr 25
EXS1HR,A321,EGCC,LTBS,Pilatus,2503,12 Apr 25
FIN9AP,E190,EFHK,LIPZ,Pilatus,2503,12 Apr 25
CFG4KC,A320,LEJR,EDDF,Pilatus,2503,12 Apr 25
TRA72R,B738,EHAM,UGTB,Pilatus,2503,12 Apr 25
EXS5H,A321,LEAL,EGCC,Pilatus,2503,12 Apr 25
CMB534,B763,LBSF,OMAM,Pilatus,2503,12 Apr 25
VHAVL,LJ60,LSZH,HEBA,Pilatus,2503,12 Apr 25
DLH8YM,A320,EDDF,EDDP,Pilatus,2503,12 Apr 25
SXS8EN,B738,LTAI,EGGW,Pilatus,2503,12 Apr 25
EZY8643,A319,EGKK,EDNY,Pilatus,2503,12 Apr 25
EXS5RT,B738,LERS,EGNT,Pilatus,2503,12 Apr 25
SWR5201,A320,LMML,LMML,Pilatus,2503,12 Apr 25
TVF83KM,A20N,LICB,LFPO,Pilatus,2503,12 Apr 25
RPC9968,F900,LIRA,HESX,Pilatus,2503,12 Apr 25
VOE2695,A319,LFKJ,LFCR,Volarium,2503,12 Apr 25
VOE57VL,A319,LFRB,LFKJ,Volarium,2503,12 Apr 25
VOE7FB,A319,LFKJ,LFRB,Volarium,2503,12 Apr 25
VOE2694,A319,LFCR,LFKJ,Volarium,2503,12 Apr 25
