Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N228AP,FA7X,KHPN,LGAV,Pilatus,2506,19 Jun 25
N1963N,GLF4,KDLH,LEBL,Pilatus,2506,19 Jun 25
N134EC,P180,LFOK,LFBL,Pilatus,2506,19 Jun 25
N12MF,SW3,LMML,LQTZ,Pilatus,2506,19 Jun 25
N113CS,GLF6,KTEB,LFTH,Pilatus,2506,19 Jun 25
AUA8KX,A320,LEIB,LOWW,Peteking,2506,19 Jun 25
AUA387,A320,LOWW,LEIB,Peteking,2506,19 Jun 25
FHM6146,A320,LGIR,EDLP,Peteking,2506,19 Jun 25
RYR69KR,B738,EDLV,LGKR,Peteking,2506,19 Jun 25
FHM6145,A320,EDLP,LGIR,Peteking,2506,19 Jun 25
PGT82AH,A320,LTFJ,LFPO,Peteking,2506,19 Jun 25
RYR2869,B738,EVRA,ENTO,Peteking,2506,19 Jun 25
RYR9NB,B738,LKPR,EVRA,Peteking,2506,19 Jun 25
RYR3CB,B738,EVRA,LKPR,Peteking,2506,19 Jun 25
N940RW,TBM9,LFPB,EBAW,Pilatus,2506,19 Jun 25
N940RW,TBM9,LFPB,EGKB,Pilatus,2506,19 Jun 25
N605BR,HDJT,LFPB,LFSN,Pilatus,2506,19 Jun 25
N605BR,HDJT,LFSN,LFPB,Pilatus,2506,19 Jun 25
N724AG,GLF6,LFSB,LFPB,Pilatus,2506,19 Jun 25
N557AD,GLF6,LFPB,ELLX,Pilatus,2506,19 Jun 25
N526EM,GLF5,LFPB,LFAQ,Pilatus,2506,19 Jun 25
N550PL,GLF5,OJAQ,LFPB,Pilatus,2506,19 Jun 25
N526EM,GLF5,KFAR,LFPB,Pilatus,2506,19 Jun 25
N344RS,GLF5,KIAD,LFPB,Pilatus,2506,19 Jun 25
N199LA,GLEX,LFMN,LFPB,Pilatus,2506,19 Jun 25
N550PL,GLF5,LFPB,OJAQ,Pilatus,2506,19 Jun 25
N712GX,GL7T,LFPB,CYUL,Pilatus,2506,19 Jun 25
N378TP,GL7T,LIRI,LFPB,Pilatus,2510,19 Jun 25
N133QS,GL5T,KFRG,LFPB,Pilatus,2506,19 Jun 25
N927CA,FA7X,LFPB,LSZH,Pilatus,2506,19 Jun 25
N243PC,C700,LFPB,LIMJ,Pilatus,2506,19 Jun 25
A7HHJ,A319,LFPB,OTHH,Pilatus,2506,19 Jun 25
VLG4QY,A320,LEVC,GCXO,Peteking,2506,19 Jun 25
RYS3050,B738,LGKL,EPKT,Peteking,2506,19 Jun 25
UZB3234,A20N,LKKV,UTTT,Peteking,2506,19 Jun 25
RYS3049,B738,EPKT,LGKL,Peteking,2506,19 Jun 25
AFR042,B77W,LFMN,KJFK,Peteking,2506,19 Jun 25
JBU8976,BCS3,LFPB,KBOS,Pilatus,2506,19 Jun 25
ICE1331,B752,TXKF,LPPT,Pilatus,2506,19 Jun 25
HAT6142,B734,LZIB,LIEO,Peteking,2506,19 Jun 25
