Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
MOG76,B738,LCRA,OETF,Pilatus,2503,02 Apr 25
N473KW,E35L,KBGR,BIKF,Pilatus,2503,02 Apr 25
N473KW,E35L,BIKF,LBSF,Pilatus,2503,02 Apr 25
THY8HM,A333,LTFM,EDDL,Pilatus,2503,02 Apr 25
KLM32F,E190,EKYT,EHAM,Pilatus,2503,02 Apr 25
THY1RM,A21N,LTFM,EDDM,Pilatus,2503,02 Apr 25
KLM25M,E190,EKYT,EHAM,Pilatus,2503,02 Apr 25
VJT431,CL35,LFMN,HESX,Pilatus,2503,02 Apr 25
THY5KY,B738,LTFM,EDDM,Pilatus,2503,02 Apr 25
UAL3850,A21N,EGPH,KBGR,Pilatus,2503,02 Apr 25
UAL3850,A21N,KBGR,KTPA,Pilatus,2503,02 Apr 25
N805ML,MD87,BIKF,KBGR,Pilatus,2503,02 Apr 25
N1108M,GLF6,KPTK,EGGW,Pilatus,2503,02 Apr 25
LXJ653,GLF6,KBED,EBKT,Pilatus,2503,02 Apr 25
EJM522,GLF6,EDDB,EKCH,Pilatus,2503,02 Apr 25
EJM240,GL5T,KHPN,EGGW,Pilatus,2503,02 Apr 25
EJM81,GLF4,KMMU,LPLA,Pilatus,2503,02 Apr 25
RYR68CD,B738,EIDW,EVRA,Pilatus,2503,02 Apr 25
TOM5NG,B738,LCPH,EGNX,Pilatus,2503,02 Apr 25
TOM9349,B738,LGRP,LCPH,Pilatus,2503,02 Apr 25
RYR64KM,B738,EVRA,EIDW,Pilatus,2503,02 Apr 25
HFM350P,A343,LPBJ,KPDX,Pilatus,2503,02 Apr 25
EZY97HX,A320,EPKK,EGKK,Pilatus,2503,02 Apr 25
TRA91T,A21N,LGTS,EHAM,Pilatus,2503,02 Apr 25
LVCAZ,GLF4,LEMG,LFMQ,Pilatus,2503,02 Apr 25
VKG1784,A339,ESSA,GCLP,Pilatus,2503,02 Apr 25
TOM3AV,B38M,EGCC,LGRP,Pilatus,2503,02 Apr 25
TRA91V,B738,EHAM,LGZA,Pilatus,2503,02 Apr 25
JTY52OW,E35L,LOWW,HESN,Pilatus,2503,02 Apr 25
AIC176,B77L,KSFO,VOBL,Pilatus,2503,02 Apr 25
RYR476L,B738,ENTO,EVRA,Pilatus,2503,02 Apr 25
N940PK,TBM9,EGKB,LFAT,Pilatus,2503,02 Apr 25
N989PR,TBM8,ENBR,ESSB,Pilatus,2503,02 Apr 25
PTN56G,PC24,LYTV,EGBJ,Pilatus,2503,02 Apr 25
IJM226,PC24,EDDM,LEPA,Pilatus,2503,02 Apr 25
PCH563,PC24,LSZC,BIRK,Pilatus,2503,02 Apr 25
AMQ7A,FA7X,EPWR,KTEB,Pilatus,2503,02 Apr 25
N59KG,CL30,LFPB,CYQX,Pilatus,2503,02 Apr 25
MLM026,A20N,UAAA,EGGW,Pilatus,2503,02 Apr 25
CMB141,B744,KDOV,ETAR,Pilatus,2503,02 Apr 25
