Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
EJO1A,GLEX,LBSF,OMDB,11201,2508,17 Aug 25
EWG9244,A320,EDDL,EKCH,11201,2508,17 Aug 25
AUA57Y,E195,LOWW,LSGG,11201,2508,17 Aug 25
AFR21NN,A320,LGIR,LFPG,11201,2508,17 Aug 25
ELY383,B738,LLBG,LIRF,11201,2508,17 Aug 25
ELY363,B738,LLBG,LOWW,11201,2508,17 Aug 25
EWG589,B738,LEPA,EDDK,11201,2508,17 Aug 25
EWG6WP,A320,LEPA,EDDL,11201,2508,17 Aug 25
THY1BK,A321,LTFM,LTCE,11201,2508,17 Aug 25
AFR19BM,A320,LFPG,LGIR,11201,2508,17 Aug 25
QTR8262,B77L,EBLG,OTHH,11201,2508,17 Aug 25
CFG2363,A339,VTBS,EDDF,11201,2508,17 Aug 25
EWG5MP,A320,EDDN,LEPA,11201,2508,17 Aug 25
EWG8JB,B738,EDDK,LEPA,11201,2508,17 Aug 25
FSF500A,PC12,LEIB,LSGL,11201,2508,17 Aug 25
AFR4241,B77W,LFKB,LFPO,11201,2508,17 Aug 25
TCJUN,GLF5,LTBA,LTFE,11201,2508,17 Aug 25
BBG801,A320,LGKO,LLBG,11201,2508,17 Aug 25
KLM591,B77W,EHAM,FAOR,11201,2508,17 Aug 25
IFA6432,LJ60,HEAL,LEIB,11201,2508,17 Aug 25
AFR4240,B77W,LFPG,LFKB,11201,2508,17 Aug 25
EDW38,A343,LSZH,MROC,11201,2508,17 Aug 25
VJH763,E35L,LCLK,HEAL,11201,2508,17 Aug 25
KAC117,B77W,OKKK,KJFK,11201,2508,17 Aug 25
DAH4625,B738,HEGN,DAAG,11201,2508,17 Aug 25
AFR816,B77W,LFPG,TFFF,11201,2508,17 Aug 25
TBZ6601,MD83,OITT,LTFM,11201,2508,17 Aug 25
MGL161,B763,ZMCK,LTFM,11201,2508,17 Aug 25
VAJ99K,B737,LGTS,OMDW,11201,2508,17 Aug 25
BYD081,A319,LIMC,OMDW,11201,2508,17 Aug 25
SPCHE,HDJT,BGGH,CYFB,11201,2508,17 Aug 25
UAL81,B38M,BGGH,KEWR,11201,2508,17 Aug 25
BBB12,GA5C,EKCH,BGGH,11201,2508,17 Aug 25
GRL5241,H25B,BGGH,EKCH,11201,2508,17 Aug 25
ARL529E,H25B,LFPB,BGSF,11201,2508,17 Aug 25
ARL529E,H25B,BGSF,EGNT,11201,2508,17 Aug 25
GRL1710,A338,BGGH,BIKF,11201,2508,17 Aug 25
GRL1711,A338,BIKF,BGGH,11201,2508,17 Aug 25
DBETI,FA50,BIKF,KBOS,11201,2508,17 Aug 25
VIR5C,A339,EGLL,KMIA,Whisile,2508,17 Aug 25
