Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
VIR165,B789,EGLL,MKJS,11201,2506,03 Jul 25
MPINK,HA4T,EKBI,EGKB,11201,2506,03 Jul 25
AOJ85S,GLF5,LIPZ,VTBD,11201,2506,03 Jul 25
PVA1699,GLEX,KPBI,LEMG,11201,2506,03 Jul 25
VPCCQ,GL7T,EGKB,KTEB,11201,2506,03 Jul 25
BVR10,GL7T,EDDF,KVNY,11201,2506,03 Jul 25
TKJ222,B738,OMSJ,LTFJ,11201,2506,03 Jul 25
QQE925,GLF6,OMAA,KBOS,11201,2506,03 Jul 25
LAN9954,B789,LEMD,OMAA,11201,2506,03 Jul 25
ALK554,A333,EDDF,VCBI,11201,2506,03 Jul 25
ORF6,A319,EDDM,OOMS,11201,2506,03 Jul 25
DWC008,E35L,OOMS,LIRN,11201,2506,03 Jul 25
A7HHJ,A319,LFPO,OTHH,11201,2506,03 Jul 25
DWC019,GA7C,EGLF,OMDW,11201,2506,03 Jul 25
AXY934F,B737,OMDW,EHAM,11201,2506,03 Jul 25
EJO1A,GLEX,OMDB,LCLK,11201,2506,03 Jul 25
CFG2500,A20N,EDDB,OMDB,11201,2506,03 Jul 25
MINNI,LJ60,LGAV,LGMK,11201,2506,03 Jul 25
FDB1075,B38M,OMDB,LGMK,11201,2506,03 Jul 25
JCO1,GL7T,EGGW,LSZS,11201,2506,03 Jul 25
JCO3,GL7T,LGKR,EGGW,11201,2506,03 Jul 25
MLM005,BCS1,EGLF,OMDW,11201,2506,03 Jul 25
DUB6,B738,EIDW,EGLF,11201,2506,03 Jul 25
DUB6,B738,EGLF,OMDB,11201,2506,03 Jul 25
T7327,GLF6,UAAA,EGSS,11201,2506,03 Jul 25
P4ADTW,GLF5,LEZL,EGSS,11201,2506,03 Jul 25
N1JM,GLF4,EGSS,LEIB,11201,2506,03 Jul 25
3BSGT,GL5T,EGSS,DNMM,11201,2506,03 Jul 25
MRTFS,FA7X,EGGW,LGAV,11201,2506,03 Jul 25
PEX49D,FA8X,EGGW,EHRD,11201,2506,03 Jul 25
PEX49D,FA8X,OMDW,EGGW,11201,2506,03 Jul 25
N887GV,GLF6,LFMN,KBFI,11201,2506,03 Jul 25
AEE4101,A320,LKTB,LGTS,11201,2506,03 Jul 25
AEE4248,A320,LGIR,EDJA,11201,2506,03 Jul 25
AEE4249,A320,EDJA,LGIR,11201,2506,03 Jul 25
AEE4314,A320,LGRP,LOWL,11201,2506,03 Jul 25
AEE4315,A320,LOWL,LGRP,11201,2506,03 Jul 25
AEE4316,A320,LGRP,ESNS,11201,2506,03 Jul 25
AEE4317,A320,ENGM,LGRP,11201,2506,03 Jul 25
AEE4566,A320,LGSA,LRBV,11201,2506,03 Jul 25
