Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N819LM,TBM8,CYVP,BGGH,Pilatus,2508,21 Aug 25
EDW18H,A343,LSZH,CYHZ,Pilatus,2508,21 Aug 25
N81GJ,LJ35,LPPD,CYHZ,Pilatus,2508,21 Aug 25
ACA889,B789,EGLL,CYOW,Pilatus,2508,21 Aug 25
SYB344,CL60,CYUL,BGGH,Pilatus,2508,21 Aug 25
CGSAP,GLEX,EDDM,CYUL,Pilatus,2508,21 Aug 25
T7ALS,GLF4,CYUL,LPFR,Pilatus,2508,21 Aug 25
VJT741,GLEX,CYYZ,LFMN,Pilatus,2508,21 Aug 25
HRT349,GLF4,CYYZ,EGSS,Pilatus,2508,21 Aug 25
N411TJ,CL60,ENBR,BIKF,Pilatus,2508,21 Aug 25
N66J,E55P,EFKK,BIKF,Pilatus,2508,21 Aug 25
N112GD,G280,LLBG,BIKF,Pilatus,2508,21 Aug 25
N518KA,GLF6,EDDM,BIKF,Pilatus,2508,21 Aug 25
HTT103,ASTR,CYYT,EHAM,Pilatus,2508,21 Aug 25
GJI85U,H25B,EINN,CYYT,Pilatus,2508,21 Aug 25
2SAAD,AT75,BIKF,CYYR,Pilatus,2508,21 Aug 25
THY6,B77W,CYYR,LTFM,Pilatus,2508,21 Aug 25
GRL983,DH8B,CYYR,BGGH,Pilatus,2508,21 Aug 25
N510SP,GLF4,CYYR,LSZH,Pilatus,2508,21 Aug 25
N31GJ,LJ35,EGPH,CYYR,Pilatus,2508,21 Aug 25
KNT911,LJ45,CYYR,BIKF,Pilatus,2508,21 Aug 25
SAZ61,CL60,LSZH,LTBR,Pilatus,2508,21 Aug 25
RGA07,EC45,LSNG,LSMD,Pilatus,2508,21 Aug 25
AFR1197,A320,GMMN,LFPG,Pilatus,2508,21 Aug 25
PCH3,PC12,LSZB,LSZC,Pilatus,2508,21 Aug 25
AIB368B,A21N,EDHI,EDHI,Pilatus,2508,21 Aug 25
PGT27BP,A320,LTFJ,EDDK,Pilatus,2508,21 Aug 25
THY20,B77W,LTFM,RKSI,Pilatus,2508,21 Aug 25
NJE165T,GLEX,EGGW,KSFO,Pilatus,2508,21 Aug 25
VJT732,GLEX,KSFO,LEPA,Pilatus,2508,21 Aug 25
N810KJ,GL7T,LHBP,KLAX,Pilatus,2508,21 Aug 25
N145QS,GLEX,KLAX,EDDB,Pilatus,2508,21 Aug 25
N451CS,GLF6,LEPA,KLAX,Pilatus,2508,21 Aug 25
N311RR,GL5T,KSAN,ESSA,Pilatus,2508,21 Aug 25
N750KD,GL7T,LFMN,KMIA,Pilatus,2508,21 Aug 25
QQE776,GLF6,KOPF,EGGW,Pilatus,2508,21 Aug 25
N450ME,GLF4,KOPF,ENAL,Pilatus,2508,21 Aug 25
HRT073,GL7T,KOPF,LHBP,Pilatus,2510,21 Aug 25
THY2RE,A321,LTFM,EDDK,Pilatus,2508,21 Aug 25
THY3UY,A321,LTFM,EDDS,Pilatus,2508,21 Aug 25
