Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
QFA7,B789,YSSY,KDFW,Peteking,2508,09 Aug 25
QFA8,B789,KDFW,YSSY,Peteking,2508,09 Aug 25
QFA4,B789,KJFK,NZAA,Peteking,2508,09 Aug 25
QFA3,B789,NZAA,KJFK,Peteking,2508,09 Aug 25
QFA2,A388,WSSS,YSSY,Peteking,2508,09 Aug 25
QFA1,A388,YSSY,WSSS,Peteking,2508,09 Aug 25
VIR810P,A35K,EGCC,EGPH,Peteking,2508,09 Aug 25
VIR302,A35K,EGLL,VIDP,Peteking,2508,09 Aug 25
VIR7B,A35K,EGLL,KLAX,Peteking,2508,09 Aug 25
VIR243,A339,OERK,EGLL,Peteking,2508,09 Aug 25
VIR3N,A35K,EGLL,KJFK,Peteking,2508,09 Aug 25
VIR91U,A333,EGLL,KMCO,Peteking,2508,09 Aug 25
VIR412W,A339,DNMM,EGLL,Peteking,2508,09 Aug 25
VIR187Q,A333,EGLL,TBPB,Peteking,2508,09 Aug 25
TAP69D,A320,LPPT,ELLX,Peteking,2508,09 Aug 25
AFR4241,B77W,LFKB,LFPO,Peteking,2508,09 Aug 25
ITY159,A21N,EBBR,LIRF,Peteking,2508,09 Aug 25
TRA49C,B738,EHAM,GMMN,Peteking,2508,09 Aug 25
BEL6KV,A319,EDDF,EBBR,Peteking,2508,09 Aug 25
TAP1902,A320,LPFR,LPPT,Peteking,2510,09 Aug 25
AUA7BU,E195,LHBP,LOWW,Peteking,2508,09 Aug 25
BEL3DQ,A319,EBBR,EDDF,Peteking,2508,09 Aug 25
AFR4240,B77W,LFPO,LFKB,Peteking,2508,09 Aug 25
EWG9WU,A319,EDDL,LQMO,Peteking,2508,09 Aug 25
BEL76T,A320,LFBO,EBBR,Peteking,2508,09 Aug 25
RYR5FF,B738,EPMO,LHBP,Peteking,2508,09 Aug 25
RYR5NX,B738,LHBP,EPMO,Peteking,2508,09 Aug 25
DLH572,B748,EDDF,FAOR,FOMA,2508,08 Aug 25
DAH2055,B38M,EGLL,DAAG,FOMA,2508,08 Aug 25
LXJ670,GLF6,KUGN,LOWI,FOMA,2508,08 Aug 25
PSBBS,F2TH,LFPB,GVAC,FOMA,2508,08 Aug 25
FPO184,B738,DAAG,LFTH,FOMA,2508,08 Aug 25
DAH2014,B738,DAAG,LEBL,FOMA,2508,08 Aug 25
THY6AY,A332,EDDL,LTFM,FOMA,2508,08 Aug 25
THY8HM,A332,LTFM,EDDL,FOMA,2508,08 Aug 25
DEOXM,C172,EDDV,EDHI,FOMA,2508,08 Aug 25
DEOXM,C172,EDDW,EDDV,FOMA,2508,08 Aug 25
DEOXM,C172,EDHI,EDDW,FOMA,2508,08 Aug 25
LVCCW,CL60,SEGU,SADF,quiquem,2508,08 Aug 25
THY23V,A321,LTFE,LTFM,FOMA,2508,08 Aug 25
