Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
RYR3563,B738,LPFR,LFML,GLALTI,2508,10 Aug 25
ENT4091,B38M,EPWR,DTNH,GLALTI,2508,10 Aug 25
ENT4092,B38M,DTNH,EPWR,GLALTI,2508,10 Aug 25
RYS3130,B738,LGIR,EPWR,GLALTI,2508,10 Aug 25
RYS3129,B738,EPWR,LGIR,GLALTI,2508,10 Aug 25
RYS7250,B738,LEPA,EPWR,GLALTI,2508,10 Aug 25
RYS82FK,B738,EPWR,LEPA,GLALTI,2510,10 Aug 25
RYR7672,B738,EGPF,EPWR,GLALTI,2508,10 Aug 25
RYR2JW,B738,EPWR,EGPF,GLALTI,2508,10 Aug 25
EWG4230,A320,LKPR,LSGG,GLALTI,2508,10 Aug 25
EXS6V,A21N,LEAL,EGCC,GLALTI,2508,10 Aug 25
THY7VD,A321,LTFM,LTAC,GLALTI,2508,10 Aug 25
THY6LH,A21N,LTFM,LTBJ,GLALTI,2508,10 Aug 25
THY8FN,A319,LTFM,LTAI,GLALTI,2508,10 Aug 25
AUA749,A320,LOWW,LDSP,GLALTI,2508,10 Aug 25
BAW183,B772,EGLL,KJFK,GLALTI,2508,10 Aug 25
BAW239,B772,EGLL,KBOS,GLALTI,2508,10 Aug 25
ARL195N,F900,LFBD,LTBJ,GLALTI,2508,10 Aug 25
ARL195N,F900,LTBJ,EGCC,GLALTI,2508,10 Aug 25
SWR8T,B77W,LSZH,KORD,Pilatus,2508,10 Aug 25
N92LA,GLF5,LSZS,EINN,Pilatus,2508,10 Aug 25
9HSKW,C510,LSZS,LIEO,Pilatus,2508,10 Aug 25
N416EL,GLF6,LSZB,LSZC,Pilatus,2508,10 Aug 25
SAZ52,CL60,BKPR,LSZB,Pilatus,2508,10 Aug 25
VJA533,CL30,LSZB,LFMN,Pilatus,2508,10 Aug 25
FHFIA,SR20,LFBH,LFBO,Pilatus,2508,10 Aug 25
EAG4PC,AT76,EIDW,EGAC,Pilatus,2508,10 Aug 25
N588DZ,GLF5,EINN,KTUL,Pilatus,2508,10 Aug 25
N51BN,GLF5,LIML,KOAK,Pilatus,2508,10 Aug 25
ANA212,B77W,EGLL,RJTT,Pilatus,2508,10 Aug 25
N737ER,B737,OERK,LIMF,Pilatus,2508,10 Aug 25
KAY53,A319,EINN,KSFO,Pilatus,2508,10 Aug 25
N333UC,GA6C,EDDB,KLAX,Pilatus,2508,10 Aug 25
VJT712,GL7T,ESSA,KLAX,Pilatus,2508,10 Aug 25
BTX2B,FA8X,KSAN,LSZB,Pilatus,2508,10 Aug 25
PHUNC,FA7X,KVNY,LFMN,Pilatus,2508,10 Aug 25
N221DG,GLF6,KVNY,LEPA,Pilatus,2508,10 Aug 25
TWY221,GA6C,LIRN,KSJC,Pilatus,2508,10 Aug 25
N184QS,GL7T,KSJC,ESSB,Pilatus,2508,10 Aug 25
N16MF,GLF5,LIPH,KSJC,Pilatus,2508,10 Aug 25
