Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N215SD,P46T,EDAJ,EDAZ,Pilatus,2506,12 Jun 25
N183QS,GL7T,LSZH,KTEB,Pilatus,2506,12 Jun 25
GLSCW,GLF5,KIAD,EGGD,Pilatus,2506,12 Jun 25
HYP011,GLEX,KIAD,LEMG,Pilatus,2506,12 Jun 25
AOJ95C,GLF5,MMTO,LEBL,Pilatus,2506,12 Jun 25
N650FJ,GLF6,KHOU,LIRA,Pilatus,2506,12 Jun 25
N8VB,GLEX,KMMU,EGGW,Pilatus,2506,12 Jun 25
N652MP,GLF6,KBGR,EHAM,Pilatus,2506,12 Jun 25
N999V,GLEX,KLGB,LFML,Pilatus,2506,12 Jun 25
N650GU,GLF6,KVNY,LSZA,Pilatus,2506,12 Jun 25
DGX802,FA8X,CYOW,ESSB,Pilatus,2506,12 Jun 25
VOZ001,B77W,YSSY,OTHH,Dylstar21,2506,12 Jun 25
DAL8938,B764,KOKC,KIND,Pilatus,2505,11 Jun 25
BEL9WB,A319,EBBR,LFML,Pilatus,2505,11 Jun 25
DAL140,B763,KATL,EBBR,Pilatus,2505,11 Jun 25
DAL140,B763,KJFK,EBBR,Pilatus,2505,11 Jun 25
N123QS,GL5T,KPDK,LFMN,Pilatus,2505,11 Jun 25
DLH9HX,A321,EDDM,EDDH,Pilatus,2505,11 Jun 25
CFG4787,A321,EDDF,EDDL,Pilatus,2505,11 Jun 25
EZS46KZ,A20N,LSGG,EGCC,Pilatus,2505,11 Jun 25
AFR436,A359,LFPG,SKBO,Pilatus,2505,11 Jun 25
T7SUE,GLF4,LEMD,GVAC,Pilatus,2505,11 Jun 25
ADS7X,FA7X,KBFI,LFOT,Pilatus,2505,11 Jun 25
ENT7033,B38M,EPRZ,LTAI,Pilatus,2505,11 Jun 25
WZZ5782,A21N,LMML,EPWA,Pilatus,2505,11 Jun 25
ENT7034,B38M,LTAI,EPRZ,Pilatus,2505,11 Jun 25
DEMGT,SR20,EDHL,EDDH,Pilatus,2505,11 Jun 25
THY4AW,B738,LTFO,LTFM,Pilatus,2505,11 Jun 25
THY2FT,B738,LTFM,LTFO,Pilatus,2505,11 Jun 25
VIR155M,B789,EGLL,KLAS,Pilatus,2505,11 Jun 25
DELTA,C172,EDAY,EDDP,Pilatus,2505,11 Jun 25
DEMGT,SR20,EDDH,EDHL,Pilatus,2505,11 Jun 25
CGGLR,CL60,CYYT,LSZH,Pilatus,2505,11 Jun 25
LVAZZ,M20P,CYYR,BIRK,Pilatus,2505,11 Jun 25
N12AU,SR22,CYYR,BIRK,Pilatus,2505,11 Jun 25
N1980D,G280,LIRA,CYYT,Pilatus,2505,11 Jun 25
N228RE,GLF4,KORH,LIRI,Pilatus,2505,11 Jun 25
N439EE,E50P,BGGH,BIRK,Pilatus,2505,11 Jun 25
N439EE,E50P,CYYR,BGGH,Pilatus,2505,11 Jun 25
N133KQ,K100,EDLE,ESOK,Pilatus,2505,11 Jun 25
