Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
HYP247,GL5T,EGLF,KTEB,Pilatus,2506,09 Jul 25
SIO879,GL5T,KTEB,LIML,Pilatus,2506,09 Jul 25
LDX700,FA7X,LIML,KTEB,Pilatus,2506,09 Jul 25
PSRUN,CL35,KTEB,LPLA,Pilatus,2506,09 Jul 25
TFF910,HA4T,BIKF,KFRG,Pilatus,2506,09 Jul 25
N190JA,GLEX,EINN,KFRG,Pilatus,2506,09 Jul 25
LXJ459,GLF4,ENGM,KFOK,Pilatus,2506,09 Jul 25
VJT719,GLEX,EGLF,KFOK,Pilatus,2506,09 Jul 25
N147QS,GLEX,LFPB,KFOK,Pilatus,2506,09 Jul 25
VJT796,GLEX,LEPA,KFOK,Pilatus,2506,09 Jul 25
N232HF,GLEX,KTEB,EGKB,Pilatus,2506,09 Jul 25
N265QS,CL60,KHPN,EGGW,Pilatus,2506,09 Jul 25
N205QS,CL60,EINN,KHPN,Pilatus,2506,09 Jul 25
JNY588A,GLF5,LIRN,KHPN,Pilatus,2506,09 Jul 25
PSAGA,GLF5,KTEB,EGSS,Pilatus,2506,09 Jul 25
VJT946,GLEX,KFOK,LXGB,Pilatus,2506,09 Jul 25
N640MS,F2TH,LIMC,KBGR,Pilatus,2506,09 Jul 25
N243QS,CL60,EINN,KBGR,Pilatus,2506,09 Jul 25
N1088,CL60,LFMP,KBGR,Pilatus,2506,09 Jul 25
N837QS,C700,BIRK,KBOS,Pilatus,2506,09 Jul 25
TOM39T,B789,KBGR,EGKK,Pilatus,2506,09 Jul 25
THY8HM,A332,LTFM,EDDL,Pilatus,2506,09 Jul 25
AFL427,B77W,HESH,UUEE,Pilatus,2506,09 Jul 25
N361N,FA7X,LEPA,KDLH,Pilatus,2506,09 Jul 25
N48PL,GLF4,KSBN,BIKF,Pilatus,2506,09 Jul 25
PSMTR,GLF6,LDDU,LYTV,Pilatus,2506,09 Jul 25
LXJ650,GLF6,KDPA,LDSP,Pilatus,2506,09 Jul 25
AFL1027,B77W,UMKK,UUEE,Pilatus,2506,09 Jul 25
AFL1026,B77W,UUEE,UMKK,Pilatus,2506,09 Jul 25
PCH001,PC12,LSZC,EGHR,Pilatus,2506,09 Jul 25
PCH475,PC12,LSZC,LSZC,Pilatus,2506,09 Jul 25
N940TB,TBM9,LFMZ,LFPN,Pilatus,2506,09 Jul 25
N940RW,TBM9,LIPZ,LIPH,Pilatus,2506,09 Jul 25
N27RJ,TBM9,EKBI,EGGP,Pilatus,2506,09 Jul 25
N265KC,TBM9,EGBO,EGNV,Pilatus,2506,09 Jul 25
N888XM,GLF6,ESSA,LFMN,Pilatus,2506,09 Jul 25
N70LF,F900,LPCS,LPPD,Pilatus,2507,09 Jul 25
N661CH,GLF6,LIRA,EBBR,Pilatus,2506,09 Jul 25
N604AU,CL60,LIRZ,LEBL,Pilatus,2506,09 Jul 25
N550GP,GLF5,EHRD,KSBD,Pilatus,2506,09 Jul 25
