Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
THY5ZW,A321,LTFM,EDDL,Pilatus,2504,07 May 25
JFA26C,PC12,LIMG,LSGG,Pilatus,2504,07 May 25
AAL181,B788,LIRN,KORD,Pilatus,2504,07 May 25
TUI6VJ,B738,LEPA,EDDL,Pilatus,2504,07 May 25
TUI2BG,B738,EDDL,LEPA,Pilatus,2504,07 May 25
THA970,B77W,LOWW,LSZH,Pilatus,2504,07 May 25
N850BG,TBM8,EHBD,EGTK,Pilatus,2504,07 May 25
N722BV,GLF5,LSGG,KDAL,Pilatus,2504,07 May 25
N700QT,TBM7,LFPN,LIPH,Pilatus,2504,07 May 25
HYS255,A320,LROP,LRTR,Pilatus,2504,07 May 25
ADB709F,A124,KMSY,EDDP,Pilatus,2504,07 May 25
LUA407X,C56X,LIRN,LEPA,Pilatus,2504,07 May 25
DAH2027,B736,LIMC,DAAG,Pilatus,2504,07 May 25
VJT735,GL7T,EDDH,KOPF,Pilatus,2504,07 May 25
CGZLM,GLEX,EDDW,KOPF,Pilatus,2504,07 May 25
N657AT,GLF6,KOPF,LEMD,Pilatus,2504,07 May 25
AJO467,GLEX,KPBI,EGLF,Pilatus,2504,07 May 25
VJT768,GL7T,EGGW,KLAX,Pilatus,2504,07 May 25
VJT957,GLEX,KLAX,EGLF,Pilatus,2504,07 May 25
VJT946,GLEX,EGLF,KVNY,Pilatus,2504,07 May 25
CFG2063,A339,KLAS,EDDF,Pilatus,2504,07 May 25
VJT842,GLEX,EGPK,KCMH,Pilatus,2504,07 May 25
N165QS,GLEX,EDDM,KMIA,Pilatus,2504,07 May 25
DASSY,FA7X,KMCO,LSZR,Pilatus,2504,07 May 25
EDW4K,A343,LSZH,KTPA,Pilatus,2504,07 May 25
PGT27BP,A320,LTFJ,EDDK,Pilatus,2504,07 May 25
ANE001,AT76,LBSF,LEMD,Pilatus,2504,07 May 25
OKNOW,P46T,LIPY,LIPN,Pilatus,2504,07 May 25
N3RP,FA6X,KTEB,EGGW,Pilatus,2504,07 May 25
N129QS,GL5T,EGGW,KTEB,Pilatus,2504,07 May 25
MNSTR,GL7T,HECA,KTEB,Pilatus,2504,07 May 25
IFA6221,GLEX,KTEB,EGCC,Pilatus,2504,07 May 25
VJT878,GLEX,EGGW,KTEB,Pilatus,2504,07 May 25
VTCDC,GLEX,KTEB,EGGW,Pilatus,2504,07 May 25
VJT827,GLEX,EDDH,KTEB,Pilatus,2504,07 May 25
WWI111,GLF4,KTEB,LEMD,Pilatus,2504,07 May 25
EUW9418,GLF5,KTEB,ENVA,Pilatus,2504,07 May 25
QQE207,GLF6,ESSA,KTEB,Pilatus,2504,07 May 25
EDC853,E35L,KTEB,EGAE,Pilatus,2504,07 May 25
LXJ669,GLF6,LKPR,KHPN,Pilatus,2504,07 May 25
