Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
VOE2LL,A319,LFKB,LFCR,Volarium,2503,12 Apr 25
VOE2961,A319,LFBO,LFKB,Volarium,2503,12 Apr 25
VOE5GR,A319,LFKB,LFBO,Volarium,2503,12 Apr 25
PEV660,E170,LSZR,LOWG,Pilatus,2503,12 Apr 25
DLH1YF,A320,EDDP,EDDF,Pilatus,2503,12 Apr 25
WMT49JW,A21N,LEZG,LIRF,Pilatus,2503,12 Apr 25
VOE2696,A319,LFCR,LFKB,Volarium,2503,12 Apr 25
EJU85JF,A319,LFPG,EGNT,Pilatus,2503,12 Apr 25
SHS9202,B738,HECA,UUWW,Pilatus,2503,12 Apr 25
TVF69DK,A20N,LFPO,LICB,Pilatus,2503,12 Apr 25
DLH543,B789,SKBO,EDDF,Pilatus,2503,12 Apr 25
THY9ZK,A333,LTFM,EDDL,Pilatus,2503,12 Apr 25
BIX1516,A319,ESNU,GCLP,Pilatus,2503,12 Apr 25
N58EH,EA50,EYVI,EDNY,Pilatus,2503,12 Apr 25
N559AM,FA7X,EDDB,KSYR,Pilatus,2503,12 Apr 25
N517WB,GLF6,KBUR,EGGW,Pilatus,2503,12 Apr 25
N437F,FA8X,LIRN,LIRI,Pilatus,2503,12 Apr 25
N352FT,GLF4,EINN,KPHL,Pilatus,2503,12 Apr 25
N228SK,GLEX,EGSS,KLAX,Pilatus,2503,12 Apr 25
N134EC,P180,EDDM,LFBL,Pilatus,2503,12 Apr 25
GLJ12XI,GL7T,EKCH,LEPP,Pilatus,2503,12 Apr 25
LDX69,GA5C,LSGG,MYNN,Pilatus,2503,12 Apr 25
XARIN,GLF5,MMTO,EINN,Pilatus,2503,12 Apr 25
LDX24C,GL7T,KVNY,LFST,Pilatus,2503,12 Apr 25
MNSTR,GL7T,HECA,KTEB,Pilatus,2503,12 Apr 25
N469RR,GLF5,MMTO,LFMN,Pilatus,2503,12 Apr 25
LXJ95,GLF6,KMIA,EIDW,Pilatus,2503,12 Apr 25
N721MS,GLEX,EHAM,EDDB,Pilatus,2503,12 Apr 25
N8200E,FA7X,EIDW,KSUS,Pilatus,2503,12 Apr 25
N888DQ,GA6C,LTBA,EGGW,Pilatus,2503,12 Apr 25
EJM974,GLF5,LOWW,KHPN,Pilatus,2503,12 Apr 25
TWY501,GLF6,KSJC,ESMS,Pilatus,2503,12 Apr 25
N661GT,GLF6,KSJC,GCTS,Pilatus,2503,12 Apr 25
HFM354,A343,LEPA,KPDX,Pilatus,2503,12 Apr 25
MSC2932,A20N,HEGN,EDDV,GJv0179,2503,11 Apr 25
FWI51R,A359,SOCA,LFPO,GJv0179,2503,11 Apr 25
EZY69AY,A319,EGGW,EHAM,GJv0179,2503,11 Apr 25
AFR256,B77W,LFPG,WSSS,Krown,2503,11 Apr 25
CHH758,B789,LFPG,ZGSZ,Krown,2503,11 Apr 25
TRA29B,B738,EHAM,LIRP,Pilatus,2503,11 Apr 25
