Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N815DT,GLF4,KBGR,EIKY,Pilatus,2505,27 May 25
CSDLB,F2TH,BIKF,KBGR,Pilatus,2505,27 May 25
GNJ68,CL60,EGSS,KBGR,Pilatus,2505,27 May 25
DCM4227,GLF4,LFPB,KBGR,Pilatus,2505,27 May 25
N331AB,GLF6,DNMM,KBOS,Pilatus,2505,27 May 25
HUE999,GLEX,KTTN,LIBR,Pilatus,2505,27 May 25
N800J,GLF6,LEVC,KTTN,Pilatus,2505,27 May 25
N235QS,CL60,EGPF,KBED,Pilatus,2505,27 May 25
N142HC,GA5C,KBED,EBAW,Pilatus,2505,27 May 25
CFG2090,A339,EDDF,KPDX,Pilatus,2505,27 May 25
N23PA,GA6C,LGRP,KBFI,Pilatus,2505,27 May 25
N900VG,F900,KBGR,LFMN,Pilatus,2505,27 May 25
N776EE,E550,EGSS,OMDW,Pilatus,2505,27 May 25
N508VJ,SF50,LEMT,LFPN,Pilatus,2505,27 May 25
CMB566,B763,EPPO,EINN,Pilatus,2505,27 May 25
N358MY,GA6C,LIRP,KOPF,Pilatus,2505,27 May 25
N339JM,GLF5,KTEB,LIRQ,Pilatus,2505,27 May 25
N272BC,CL35,LIRP,LIPK,Pilatus,2505,27 May 25
N263JM,GLEX,LEMG,LEMD,Pilatus,2505,27 May 25
N201AC,GLF6,HECA,EGPD,Pilatus,2505,27 May 25
TWY591,GA5C,KDAL,LFMN,Pilatus,2505,27 May 25
LNX12MO,GLEX,EGGW,KTEB,Pilatus,2505,27 May 25
N545AR,GLF6,EGLF,KMDW,Pilatus,2505,27 May 25
KAY53,A319,KLAX,EINN,Pilatus,2505,27 May 25
N940TT,GLF5,LSGG,LSZA,Pilatus,2505,27 May 25
N966JM,C680,BIKF,KMOT,Pilatus,2505,27 May 25
N974BH,CL60,KFRG,EINN,Pilatus,2505,27 May 25
HZSKY2,A332,OERK,EGSS,Pilatus,2505,27 May 25
CMB344,B772,KAFW,EINN,Pilatus,2505,27 May 25
AOJ96M,GLF5,KVNY,LFPB,Pilatus,2505,27 May 25
N40NS,GL7T,LFMN,LCLK,Pilatus,2505,27 May 25
PSCFG,GLEX,LFMN,SBSV,Pilatus,2505,27 May 25
PGT1257,A320,LTFJ,EHAM,Pilatus,2505,27 May 25
KLM655,B772,EHAM,KMSP,Pilatus,2505,27 May 25
LGL22RQ,DH8D,LIRQ,ELLX,Pilatus,2505,27 May 25
FLI7351,A320,LEAL,EKVG,Pilatus,2505,27 May 25
LOT496,B738,ESGG,EPWA,Pilatus,2505,27 May 25
SIA326,A388,WSSS,EDDF,Pilatus,2505,27 May 25
AIB475B,A21N,EDHI,EDHI,Pilatus,2505,27 May 25
CFG4349,A321,EDDF,LOWW,Pilatus,2505,27 May 25
