Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
TKJ317,B738,LTFJ,OSDI,GLALTI,2507,10 Jul 25
THY847,A332,OSDI,LTFM,GLALTI,2507,10 Jul 25
ETD419,B78X,WMKK,OMAA,That747Pilot,2507,10 Jul 25
THY846,A332,LTFM,OSDI,GLALTI,2507,10 Jul 25
DNA542,A319,OSDI,LROP,GLALTI,2507,10 Jul 25
DNA541,A319,LROP,OSDI,GLALTI,2507,10 Jul 25
SWR2K,A333,KIAD,LSZH,That747Pilot,2507,10 Jul 25
EDW5L,A343,KTPA,LSZH,That747Pilot,2506,10 Jul 25
EWG3569,A320,LPFR,EDDV,Pilatus,2507,10 Jul 25
N48PL,GLF4,BIKF,LFKF,Pilatus,2507,10 Jul 25
N51L,SF50,EGPK,BIKF,Pilatus,2507,10 Jul 25
SIS42,GLF4,LGAV,CYYT,Pilatus,2507,10 Jul 25
SON004,GLF4,EGLF,CYYT,Pilatus,2507,10 Jul 25
N81GJ,LJ35,CYYT,LPPR,Pilatus,2507,10 Jul 25
FIA907P,A320,CYYR,EIDW,Pilatus,2507,10 Jul 25
N753RB,C25C,BIKF,CYYR,Pilatus,2507,10 Jul 25
IFA2221,CL60,CYYR,LSZH,Pilatus,2506,10 Jul 25
KNT999,LJ45,CYYR,BIKF,Pilatus,2507,10 Jul 25
IFA2219,LJ60,CYYR,BIKF,Pilatus,2507,10 Jul 25
N425RR,PAY3,CYYR,BIRK,Pilatus,2507,10 Jul 25
N29MW,PC24,BIRK,CYYR,Pilatus,2507,10 Jul 25
N960PM,TBM9,CYYR,BIRK,Pilatus,2507,10 Jul 25
UAL128,B763,SBGL,KIAH,Pilatus,2506,10 Jul 25
CFG2315,A339,FIMP,EDDF,Pilatus,2507,10 Jul 25
SRR6119,B763,EDDM,EDDK,Pilatus,2507,10 Jul 25
TWY292,GLF6,LFPB,KLAX,Pilatus,2506,10 Jul 25
SVW78AS,FA7X,EKCH,KVNY,Pilatus,2507,10 Jul 25
N127QS,GL5T,EGPD,KVNY,Pilatus,2506,10 Jul 25
QQE275,GLF6,LFPB,KSJC,Pilatus,2507,10 Jul 25
EDW2M,A359,LSZH,KLAS,Pilatus,2507,10 Jul 25
AFR436,A359,LFPG,SKBO,Pilatus,2507,10 Jul 25
PRGVI,GLF6,LIBD,LIPO,Pilatus,2507,10 Jul 25
PRGVI,GLF6,LIML,LIBD,Pilatus,2507,10 Jul 25
AEE4248,A320,LGIR,EDJA,11201,2507,10 Jul 25
AEE4249,A320,EDJA,LGIR,11201,2507,10 Jul 25
AEE4314,A320,LGRP,LOWL,11201,2507,10 Jul 25
AEE4315,A320,LOWL,LGRP,11201,2507,10 Jul 25
AEE4316,A320,LGRP,ENGM,11201,2507,10 Jul 25
AEE4317,A320,ENGM,LGRP,11201,2507,10 Jul 25
AEE4566,A320,LGSA,LRBV,11201,2507,10 Jul 25
