Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
WZZ6301,A21N,EPPO,UGKO,GLALTI,2507,17 Jul 25
WZZ148,A21N,UGKO,EPPO,GLALTI,2507,17 Jul 25
SDR19BC,A320,OLBA,EDDB,GLALTI,2507,17 Jul 25
SDR19CD,A320,EDDB,OLBA,GLALTI,2507,17 Jul 25
ETD584,A320,OLBA,OMAA,GLALTI,2507,17 Jul 25
ETD7XH,A320,OMAA,OLBA,GLALTI,2507,17 Jul 25
MEA224,A21N,LFMN,OLBA,GLALTI,2507,17 Jul 25
MEA223,A21N,OLBA,LFMN,GLALTI,2507,17 Jul 25
DLH1307,A21N,OLBA,EDDF,GLALTI,2507,17 Jul 25
DLH1306,A21N,EDDF,OLBA,GLALTI,2507,17 Jul 25
CAI1476,B38M,OLBA,LTBS,GLALTI,2507,17 Jul 25
CAI1475,B38M,LTAI,OLBA,GLALTI,2507,17 Jul 25
PGT2VA,A20N,OLBA,LTDB,GLALTI,2507,17 Jul 25
PGT6004,A20N,LTDB,OLBA,GLALTI,2507,17 Jul 25
TVF4281,B738,OLBA,LFML,GLALTI,2507,17 Jul 25
TVF4280,B738,LFML,OLBA,GLALTI,2507,17 Jul 25
TVF40HP,B738,OLBA,LFPO,GLALTI,2507,17 Jul 25
TVF40SV,B738,LFPO,OLBA,GLALTI,2507,17 Jul 25
MEA252,A21N,LGAV,OLBA,GLALTI,2507,17 Jul 25
MEA251,A21N,OLBA,LGAV,GLALTI,2507,17 Jul 25
MEA272,A320,LCLK,OLBA,GLALTI,2507,17 Jul 25
MEA271,A320,OLBA,LCLK,GLALTI,2507,17 Jul 25
MEA202,A21N,EGLL,OLBA,GLALTI,2507,17 Jul 25
MEA201,A21N,OLBA,EGLL,GLALTI,2507,17 Jul 25
MEA212,A332,LFPG,OLBA,GLALTI,2507,17 Jul 25
MEA211,A332,OLBA,LFPG,GLALTI,2507,17 Jul 25
MEA214,A21N,LSGG,OLBA,GLALTI,2507,17 Jul 25
MEA213,A21N,OLBA,LSGG,GLALTI,2507,17 Jul 25
MEA232,A21N,LIRF,OLBA,GLALTI,2507,17 Jul 25
MEA231,A21N,OLBA,LIRF,GLALTI,2507,17 Jul 25
MEA218,A21N,EDDF,OLBA,GLALTI,2507,17 Jul 25
MEA217,A21N,OLBA,EDDF,GLALTI,2507,17 Jul 25
MEA248,A320,EDDL,OLBA,GLALTI,2507,17 Jul 25
MEA247,A320,OLBA,EDDL,GLALTI,2507,17 Jul 25
MEA244,A21N,LEBL,OLBA,GLALTI,2507,17 Jul 25
MEA243,A21N,OLBA,LEBL,GLALTI,2507,17 Jul 25
MEA276,A320,UDYZ,OLBA,GLALTI,2507,17 Jul 25
MEA275,A320,OLBA,UDYZ,GLALTI,2507,17 Jul 25
LOT146,B738,OLBA,EPWA,GLALTI,2507,17 Jul 25
LOT145,B738,EPWA,OLBA,GLALTI,2507,17 Jul 25
