Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
BTX6F,FA7X,MYNN,EKRK,Pilatus,2505,04 Jun 25
QGA59A,PC24,EDFM,EDDB,Pilatus,2505,04 Jun 25
PCH71M,PC24,BIRK,CYFB,Pilatus,2505,04 Jun 25
PCH71M,PC24,LSZC,BIRK,Pilatus,2505,04 Jun 25
JNY996,GLF5,LGMK,KPSM,Pilatus,2505,04 Jun 25
GTI8673,B763,EDFH,KBGR,Pilatus,2505,04 Jun 25
VHCCJ,C55B,BGSF,KBGR,Pilatus,2505,04 Jun 25
N445DB,GL5T,EDDB,KBGR,Pilatus,2505,04 Jun 25
N450LV,GLF4,EDDB,KBGR,Pilatus,2505,04 Jun 25
GJI85U,H25B,BIKF,KBOS,Pilatus,2505,04 Jun 25
N80RP,F2TH,KBUF,EGHI,Pilatus,2505,04 Jun 25
N676BA,GA6C,KBED,EGGW,Pilatus,2505,04 Jun 25
LXJ479,GLF4,EGGW,KBED,Pilatus,2505,04 Jun 25
XFL539,GLF5,LBSF,KBED,Pilatus,2505,04 Jun 25
N1964M,GLF5,EGGW,KBED,Pilatus,2505,04 Jun 25
N688CB,GLF5,KBED,LSZH,Pilatus,2505,04 Jun 25
N907PH,GLEX,KPWK,BIRK,Pilatus,2505,04 Jun 25
VJH983,FA7X,EGPH,KMDW,Pilatus,2505,04 Jun 25
KAY57,A19N,WSSS,LTAC,Pilatus,2505,04 Jun 25
N900EH,TBM9,LFPN,LDZD,Pilatus,2505,04 Jun 25
N1569C,TBM9,EGBB,LOWK,Pilatus,2505,04 Jun 25
N737M,B738,LFMN,EGSS,Pilatus,2505,04 Jun 25
N301SR,B737,OMDW,EGSS,Pilatus,2505,04 Jun 25
N915AM,GA5C,LEZL,MDPC,Pilatus,2505,04 Jun 25
CMB364,B772,LGTS,KBTV,Pilatus,2505,04 Jun 25
N805CC,FA7X,LIML,KTEB,Pilatus,2505,04 Jun 25
N8B,PC24,LSZR,EDTY,Pilatus,2505,04 Jun 25
N795CR,GLF5,KCHO,LFMN,Pilatus,2505,04 Jun 25
N776EE,E550,LIBR,EGSS,Pilatus,2505,04 Jun 25
EJM776,GLF4,LSGG,KTEB,Pilatus,2505,04 Jun 25
N768KD,CN35,LMML,HECA,Pilatus,2505,04 Jun 25
NCR894,B744,KJFK,LLBG,Pilatus,2505,04 Jun 25
N716GC,GLF5,LIRP,LIML,Pilatus,2505,04 Jun 25
TWY312,GLEX,LFPB,EGSS,Pilatus,2505,04 Jun 25
N555DT,GLEX,EGLF,ESSA,Pilatus,2505,04 Jun 25
CLY769,GA5C,EGJJ,EGWU,Pilatus,2505,04 Jun 25
N500VX,P46T,LROP,LRSV,Pilatus,2505,04 Jun 25
N48FB,F2TH,EHLE,LIMF,Pilatus,2505,04 Jun 25
N450CE,GLF4,EINN,KDAY,Pilatus,2505,04 Jun 25
N411XT,GLEX,KTEB,ESSA,Pilatus,2505,04 Jun 25
