Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
RYR983U,B738,EGGW,EIKY,GLALTI,2507,22 Jul 25
RYR7255,B38M,EIKY,LEAL,GLALTI,2507,22 Jul 25
RYR97WW,B38M,LEAL,EIKY,GLALTI,2507,22 Jul 25
RYR47CE,B38M,EIKY,EIDW,GLALTI,2507,22 Jul 25
RYR9DU,B38M,EIDW,EIKY,GLALTI,2507,22 Jul 25
RYR57DQ,B738,EIKY,EGSS,GLALTI,2507,22 Jul 25
RYR77WG,B738,EGSS,EIKY,GLALTI,2507,22 Jul 25
RYR21KP,B738,EIKN,LPFR,GLALTI,2507,22 Jul 25
RYR1PH,B738,LPFR,EIKN,GLALTI,2507,22 Jul 25
RYR55TB,B38M,EIKN,EGGW,GLALTI,2507,22 Jul 25
RYR11BV,B38M,EGGW,EIKN,GLALTI,2507,22 Jul 25
RYR79Q,B38M,EIKN,EGGP,GLALTI,2507,22 Jul 25
RYR7ZF,B38M,EGGP,EIKN,GLALTI,2510,22 Jul 25
EIN9AL,A20N,EIKN,EGLL,GLALTI,2507,22 Jul 25
EIN91W,A20N,EGLL,EIKN,GLALTI,2507,22 Jul 25
RYR2XG,B38M,EIKN,LEAL,GLALTI,2507,22 Jul 25
RYR30KM,B38M,LEAL,EIKN,GLALTI,2507,22 Jul 25
RYR24ZT,B38M,EIKN,EGGW,GLALTI,2507,22 Jul 25
RYR6863,B38M,EGGW,EIKN,GLALTI,2507,22 Jul 25
RYR1824,B38M,EIKN,EGSS,GLALTI,2507,22 Jul 25
RYR76FB,B38M,EGSS,EIKN,GLALTI,2507,22 Jul 25
RYR8MZ,B38M,EIKN,LEPA,GLALTI,2507,22 Jul 25
RYR7375,B38M,LEPA,EIKN,GLALTI,2507,22 Jul 25
VJT431,CL35,LGKR,EGTK,GLALTI,2507,22 Jul 25
EDW33CW,A320,LGKR,LSZH,GLALTI,2507,22 Jul 25
EDW332,A320,LSZH,LGKR,GLALTI,2507,22 Jul 25
LBT2313,A320,EDDV,DTMB,GLALTI,2507,22 Jul 25
LBT2312,A320,DTMB,EDDV,GLALTI,2507,22 Jul 25
AEH821F,A319,ENSB,LTAI,GLALTI,2507,22 Jul 25
AEH821,A319,LFPB,ENSB,GLALTI,2507,22 Jul 25
EXS58WS,A21N,LEPA,EGCC,FOMA,2507,22 Jul 25
ENT544,B38M,ENSB,LFPG,GLALTI,2507,22 Jul 25
ENT532V,B38M,LFPG,ENSB,GLALTI,2507,22 Jul 25
SAS4491,A20N,ENSB,ENGM,GLALTI,2507,22 Jul 25
SAS4490,A20N,ENGM,ENSB,GLALTI,2507,22 Jul 25
VJH974,FA7X,LEIB,EGPK,GLALTI,2507,22 Jul 25
PCH75M,PC12,EGPK,BIRK,GLALTI,2507,22 Jul 25
EMC8,PC24,EGPK,BIAR,GLALTI,2507,22 Jul 25
PCH75M,PC12,LSZC,EGPK,GLALTI,2507,22 Jul 25
NOS823,B789,LIRF,EGPK,GLALTI,2507,22 Jul 25
