Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
TFL9511,B788,LFBT,KBWI,Volarium,2504,07 May 25
TFL943F,B788,EHAM,LFBT,Volarium,2504,07 May 25
THT734,B789,LFBT,KLAX,Volarium,2504,07 May 25
AWC459,A21N,LIRP,LFMN,Pilatus,2504,07 May 25
N800QS,C700,EINN,KBGR,Pilatus,2504,07 May 25
TWY825,GLEX,EGSS,KBED,Pilatus,2504,07 May 25
VJT732,GLEX,LSZH,KRST,Pilatus,2504,07 May 25
VJT765,GLEX,LKPR,KBFI,Pilatus,2504,07 May 25
GXA3052,A319,ENGM,LUKK,Pilatus,2504,07 May 25
N523TV,S22T,LKLT,LIRJ,Pilatus,2504,07 May 25
N118MX,S22T,LESB,EDFB,Pilatus,2504,07 May 25
HBVXB,PC24,LSGG,LSZC,Pilatus,2504,07 May 25
CAZ301,PC24,EDLP,LSZH,Pilatus,2504,07 May 25
HBFUA,PC12,LIEO,LSZH,Pilatus,2504,07 May 25
PCH53A,PC12,EGPK,BIRK,Pilatus,2504,07 May 25
N168NW,GLF6,LFPB,LEMD,Pilatus,2504,07 May 25
LXJ664,GLF6,LPPD,KMKC,Pilatus,2504,07 May 25
EJM533,GA5C,KABE,LFPB,Pilatus,2504,07 May 25
EJM70,GL7T,KJFK,LCLK,Pilatus,2504,07 May 25
CFEMF,LJ40,CYYR,BIKF,Pilatus,2504,07 May 25
EJM188,GL5T,KPVD,EGGW,Pilatus,2504,07 May 25
CMB562,B763,KNKT,EINN,Pilatus,2504,07 May 25
EJM168,GA6C,KLAX,LIML,Pilatus,2504,07 May 25
N122GA,GA7C,KLAS,LSGG,Pilatus,2504,07 May 25
N555GA,GLF6,KLAX,LFPB,Pilatus,2504,07 May 25
QFA6013,B789,VRMM,YPPH,Peteking,2504,07 May 25
FJO94,GLEX,EDDH,KTEB,Pilatus,2504,07 May 25
LXJ672,GLF6,KSFO,LICJ,Pilatus,2504,07 May 25
N125QS,GL5T,LEBL,KTEB,Pilatus,2504,07 May 25
N215BB,GLF5,KHPN,LIPZ,Pilatus,2504,07 May 25
N31BG,GLF4,EINN,KRYY,Pilatus,2504,07 May 25
N474D,GLF5,EKCH,LEMD,Pilatus,2504,07 May 25
N48PL,GLF4,LFPB,LFBD,Pilatus,2504,07 May 25
N500RW,TBM8,EGKB,LSGS,Pilatus,2504,07 May 25
N552MW,GLF5,HECA,KDLH,Pilatus,2504,07 May 25
GRP76,GLF5,HECA,KPSM,Pilatus,2504,07 May 25
N588TN,GLF5,ENBR,KORF,Pilatus,2504,07 May 25
PVA469P,GLEX,EGGW,EGSS,Pilatus,2504,07 May 25
N702BD,C25A,LFPN,LFKJ,Pilatus,2504,07 May 25
N900BT,C25C,LSZH,LFPB,Pilatus,2504,07 May 25
