Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
MSR750,B738,LGAV,HECA,2xCAB,2510,09 Oct 25
KRH9102,B77W,VABB,EGLL,2xCAB,2510,09 Oct 25
RYR515,B38M,LFOB,EHAM,hugoflying,2510,09 Oct 25
AFR337M,A359,KSEA,LFPG,hugoflying,2510,09 Oct 25
HST9901,A320,EDDH,EDDE,jtwright93,2510,09 Oct 25
HGO323,B744,EGNX,VHHH,jtwright93,2510,09 Oct 25
HGO1717,B77L,UBBB,EGBB,jtwright93,2510,09 Oct 25
HGO880,B744,EGPK,OEDR,jtwright93,2510,09 Oct 25
HGO878,B744,LFLX,EGPK,jtwright93,2510,09 Oct 25
HGO878P,B744,EGNX,LFLX,jtwright93,2510,09 Oct 25
HGO1716,B77L,VHHH,UBBB,jtwright93,2510,09 Oct 25
USY910,A343,LMML,VIDP,jtwright93,2510,09 Oct 25
THY4AZ,A320,LWSK,LTFM,jtwright93,2510,09 Oct 25
VIR137Y,A35K,EGLL,KJFK,jtwright93,2510,09 Oct 25
VSV454,B38M,HECA,UAII,jtwright93,2510,09 Oct 25
NMA4120,A320,HECA,LIBP,jtwright93,2510,09 Oct 25
VSV453,B38M,UAII,HECA,jtwright93,2510,09 Oct 25
KAL024,B77W,KSFO,RKSI,Pilatus,2510,09 Oct 25
THY3MN,B738,BKPR,LTFM,Pilatus,2510,09 Oct 25
SXS9ZZ,B38M,EDDV,LTAI,Pilatus,2510,09 Oct 25
TAH837,A20N,EDDN,EDDV,Pilatus,2510,09 Oct 25
ENY3492,E170,KORD,KCMI,Pilatus,2510,09 Oct 25
LVSYG,GLF4,SEGU,SADF,quiquem,2510,09 Oct 25
LVSYG,GLF4,KLRD,SEGU,quiquem,2510,09 Oct 25
THY2XP,B738,LTFM,BKPR,Pilatus,2510,09 Oct 25
DLH9910,B744,EDDF,WSAP,Pilatus,2510,09 Oct 25
DLH476,A359,EDDM,CYVR,Pilatus,2510,09 Oct 25
THY3GM,A321,LTFM,LKPR,Pilatus,2510,09 Oct 25
THY9YG,A321,LFSB,LTFM,Pilatus,2510,09 Oct 25
THY2PH,A321,LTFM,LFSB,Pilatus,2510,09 Oct 25
MBIGG,GL7T,EDDL,LFMN,Pilatus,2510,09 Oct 25
N916MM,GLEX,LSZR,LSZB,Pilatus,2510,09 Oct 25
N2C,GLF6,LSZB,EGGW,Pilatus,2510,09 Oct 25
N676MA,P46T,LSZB,LIPB,Pilatus,2510,09 Oct 25
N138CR,SR22,LSZB,LSGC,Pilatus,2510,09 Oct 25
AFR002,A359,LFPG,KJFK,Pilatus,2510,09 Oct 25
DASSY,FA7X,EINN,KATL,Pilatus,2510,09 Oct 25
N56C,GLF5,EGSS,KFTY,Pilatus,2510,09 Oct 25
VJT972,GLEX,EGGW,KSFO,Pilatus,2510,09 Oct 25
P4SKN,B77L,KLAX,FGSL,Pilatus,2510,09 Oct 25
