Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
LOT3843,E190,EPWA,EPWR,Volarium,2505,31 May 25
RYR24YK,A320,EDDN,LEPA,Volarium,2505,31 May 25
N724EM,GL7T,EDDM,EDDK,Volarium,2505,31 May 25
MFX306,A21N,LTFM,UTTT,Volarium,2505,31 May 25
DLH9922,B748,EDDF,ZSAM,Volarium,2505,31 May 25
DLH400,B744,EDDF,KJFK,Volarium,2505,31 May 25
MSR731,A20N,HECA,EDDB,Volarium,2505,31 May 25
RYR55QU,A320,LEPA,EDDN,Volarium,2505,31 May 25
MSC2950,A20N,HEGN,EDDS,Volarium,2505,31 May 25
MSC2361,A20N,HEGN,LFPG,Volarium,2505,31 May 25
VLG188Q,A320,LEZL,LEPA,Volarium,2505,31 May 25
DLH4EJ,A319,EDDV,EDDF,Volarium,2505,31 May 25
MFX313,A21N,UTFN,LTFM,Volarium,2505,31 May 25
LOT72,B788,VIDP,EPWA,Volarium,2505,31 May 25
N724EM,GL7T,KOPF,EDDM,Volarium,2505,31 May 25
NGN7111,A320,EDDP,EDDV,Volarium,2505,31 May 25
SEU492,A21N,LFMN,LUKK,Volarium,2505,31 May 25
SEU491,A21N,LUKK,LFMN,Volarium,2505,31 May 25
SEU322,B738,LGTS,LUKK,Volarium,2505,31 May 25
SEU321,B738,LUKK,LGTS,Volarium,2505,31 May 25
SQP1006,B738,LUKK,OMSJ,Volarium,2505,31 May 25
LDX69,GA5C,LOWW,EDMO,Volarium,2505,31 May 25
RYS7261,B738,EPKT,HEMA,Volarium,2505,31 May 25
UAL2343,B738,KSAN,KORD,Pilatus,2505,30 May 25
AAL518,A21N,KSAN,KORD,Pilatus,2505,30 May 25
SKW3284,E75L,KSFO,KSAN,Pilatus,2505,30 May 25
OYO2,P180,LDZD,LFOH,Volarium,2505,30 May 25
ENT75ZG,B738,LIBR,LFOH,Volarium,2505,30 May 25
ENT71RB,B738,LFBH,LIBR,Volarium,2505,30 May 25
ENT71YW,B738,LFRC,LFBH,Volarium,2505,30 May 25
ENT73XS,B738,LIBR,LFRC,Volarium,2505,30 May 25
ENT78AG,B738,LFRC,LIBR,Volarium,2505,30 May 25
ENT731P,B738,EBBR,LFRC,Volarium,2505,30 May 25
BCI103,AT75,EGJJ,LFSL,Volarium,2505,30 May 25
BCI102,AT75,LFSL,EGJB,Volarium,2505,30 May 25
LGL4542,DH8D,EGCC,ELLX,Volarium,2505,30 May 25
DLA1EP,E195,EDDM,LIBD,Volarium,2505,30 May 25
AUA111,A320,LOWW,EDDM,Volarium,2505,30 May 25
RYS3047,B738,EPKT,LGPZ,Volarium,2505,30 May 25
BOX506,B77L,EDDP,VHHH,Volarium,2510,30 May 25
