Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
UAL118,B752,KORD,EGPH,GLALTI,2507,17 Jul 25
EDW28K,BCS3,EGPH,LSZH,GLALTI,2507,17 Jul 25
EDW29Y,BCS3,LSZH,EGPH,GLALTI,2507,17 Jul 25
IBS1916,A320,EGPH,LEMD,GLALTI,2507,17 Jul 25
IBS1915,A320,LEMD,EGPH,GLALTI,2507,17 Jul 25
VLG6HR,A320,EGPH,LEBL,GLALTI,2507,17 Jul 25
VLG92CD,A320,LEBL,EGPH,GLALTI,2507,17 Jul 25
SAS2542,A20N,EGPH,ESSA,GLALTI,2507,17 Jul 25
SAS2541,A20N,ESSA,EGPH,GLALTI,2507,17 Jul 25
AUA468,A320,EGPH,LOWW,GLALTI,2507,17 Jul 25
AUA467V,A320,LOWW,EGPH,GLALTI,2507,17 Jul 25
EZY82QL,A320,LFPG,EGPH,GLALTI,2507,17 Jul 25
EZY18TL,A320,EGPH,LFPG,GLALTI,2507,17 Jul 25
ACA807,B788,EGPH,CYYZ,GLALTI,2507,17 Jul 25
ACA806,B788,CYYZ,EGPH,GLALTI,2507,17 Jul 25
EZY24BH,A320,LFMN,EGPH,GLALTI,2507,17 Jul 25
EZY26PE,A320,EGPH,LFMN,GLALTI,2507,17 Jul 25
N63ES,GLF4,EGGW,KBGR,Pilatus,2507,17 Jul 25
RUK7FR,B738,GMMX,EGPH,GLALTI,2507,17 Jul 25
N817DE,GLF4,KBGR,EGGW,Pilatus,2507,17 Jul 25
RUK54RD,B738,EGPH,GMMX,GLALTI,2507,17 Jul 25
N1FC,G280,BIKF,KBGR,Pilatus,2507,17 Jul 25
N216QS,CL60,LFPB,KBGR,Pilatus,2507,17 Jul 25
N240QS,CL60,EGLF,KBGR,Pilatus,2507,17 Jul 25
CMB583,B744,EBLG,KBGR,Pilatus,2507,17 Jul 25
GTI8542,B763,KPSM,EDFH,Pilatus,2507,17 Jul 25
JBU33,A21N,KBOS,LFPG,Pilatus,2507,17 Jul 25
JDI06X,FA6X,KBOS,LPCS,Pilatus,2507,17 Jul 25
VJT929,GLEX,KBOS,LSGG,Pilatus,2507,17 Jul 25
TWY928,CL60,EGLF,KBED,Pilatus,2507,17 Jul 25
N988NW,FA7X,KBED,EGCC,Pilatus,2507,17 Jul 25
BEL9FL,A320,EBBR,ESSA,GLALTI,2507,17 Jul 25
AIB058B,A21N,EDHI,EDHI,GLALTI,2507,17 Jul 25
N252QS,CL60,KAZO,EIDW,Pilatus,2507,17 Jul 25
N650JD,GA6C,LFPB,KMDW,Pilatus,2507,17 Jul 25
CMA1,B77L,KPAE,LFPG,Pilatus,2507,17 Jul 25
N133QS,GL5T,EKCH,KBFI,Pilatus,2507,17 Jul 25
N993SJ,FA7X,LIRA,KBFI,Pilatus,2507,17 Jul 25
BEL8MN,A320,EKCH,EBBR,Pilatus,2507,17 Jul 25
UAE6AL,A388,LFMN,OMDB,Pilatus,2507,17 Jul 25
