Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
XRO1309,F900,LFMD,EHAM,Volarium,2508,11 Aug 25
XRO1309,F900,LFPB,LFMD,Volarium,2508,11 Aug 25
DLH412,A359,EDDM,KEWR,Volarium,2508,11 Aug 25
THY7DF,A321,LIRN,LTFM,Volarium,2508,11 Aug 25
ETH8707,A359,BGSF,EDDF,Volarium,2508,11 Aug 25
THY7QZ,A321,LTFM,LIRN,Volarium,2508,11 Aug 25
TVP7533,B738,DTKA,EPKT,Volarium,2508,11 Aug 25
TVP7532,B738,EPKT,DTKA,Volarium,2508,11 Aug 25
UAL15,B763,EGLL,KEWR,Volarium,2508,11 Aug 25
UAL4,B772,EGLL,KIAH,Volarium,2508,11 Aug 25
UAL949,B772,EGLL,KSFO,Volarium,2508,11 Aug 25
ETH8706,A359,EDDF,BGSF,Volarium,2508,11 Aug 25
RYR38NX,A320,EDDB,LEPA,Volarium,2508,11 Aug 25
AMQ5O,LJ60,HEAL,LFMN,Volarium,2508,11 Aug 25
ELY5468,B738,LYTV,LLBG,Volarium,2508,11 Aug 25
SMB355,GA6C,LEMG,LFMN,Volarium,2508,11 Aug 25
SMB355,GA6C,HESX,LEMG,Volarium,2508,11 Aug 25
RYR73HL,A320,LEPA,EDDB,Volarium,2508,11 Aug 25
AMQ5O,LJ60,LTBA,HEAL,Volarium,2508,11 Aug 25
UAL26,B789,EGLL,KDEN,Volarium,2508,11 Aug 25
ELY5467,B738,LLBG,LYTV,Volarium,2508,11 Aug 25
TAP282,A339,FQMA,LPPT,Volarium,2508,11 Aug 25
MBU2RH,A20N,EDDP,LGKR,Volarium,2508,11 Aug 25
SEU6206,B738,LEPA,EDDR,GLALTI,2508,10 Aug 25
SEU6205,B738,EDDR,LEPA,GLALTI,2508,10 Aug 25
EWG8XM,A320,EDDR,LEPA,GLALTI,2508,10 Aug 25
EWG69W,A320,LEPA,EDDR,GLALTI,2508,10 Aug 25
AEE4327,A320,EDDR,LGRP,GLALTI,2508,10 Aug 25
AEE4326,A320,LGRP,EDDR,GLALTI,2508,10 Aug 25
SXS4FX,B738,EDDR,LTAI,GLALTI,2508,10 Aug 25
SXS4DL,B738,LTAI,EDDR,GLALTI,2508,10 Aug 25
SEU6224,B738,GCLP,EDDR,GLALTI,2508,10 Aug 25
SEU6223,B738,EDDR,GCLP,GLALTI,2508,10 Aug 25
EJU62CN,A319,LFSB,LPFR,GLALTI,2508,10 Aug 25
EJU48YR,A319,LPFR,LFSB,GLALTI,2508,10 Aug 25
RYR9ZU,B38M,ELLX,LPFR,GLALTI,2508,10 Aug 25
RYR2U,B38M,LPFR,ELLX,GLALTI,2508,10 Aug 25
UAL3778,B739,KMDW,KCLE,Pilatus,2508,10 Aug 25
UAL3752,B739,KORD,KMDW,Pilatus,2508,10 Aug 25
RYR3YG,B738,LFML,LPFR,GLALTI,2508,10 Aug 25
