Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N884SG,GLF5,KOPF,LFPB,Pilatus,2506,23 Jun 25
TWY43,GLEX,LPCS,EGLF,Pilatus,2506,23 Jun 25
N8200E,FA7X,EKAH,EGGW,Pilatus,2506,23 Jun 25
OAE3456,B772,KBWI,EDFH,Pilatus,2506,23 Jun 25
N793AE,GA6C,LFKF,LIEO,Pilatus,2506,23 Jun 25
N769WE,GLF5,LIML,LFMN,Pilatus,2506,23 Jun 25
N750HL,GLF6,EGLF,KFAR,Pilatus,2506,23 Jun 25
N720LF,GA7C,LCLK,LMML,Pilatus,2506,23 Jun 25
N717HS,S22T,EGKB,EIAB,Pilatus,2506,23 Jun 25
NCR861,B744,KJFK,LLBG,Pilatus,2506,23 Jun 25
N700RS,C10T,EDAY,LOAV,Pilatus,2506,23 Jun 25
N7JP,GLF6,LSZH,KVNY,Pilatus,2506,23 Jun 25
LWG17H,E550,LFBD,KBGR,Pilatus,2506,23 Jun 25
N69FX,E55P,ENGM,LFMD,Pilatus,2506,23 Jun 25
N68KJ,GLEX,KMIA,LFPB,Pilatus,2506,23 Jun 25
N600EB,GA6C,KLGA,LIPZ,Pilatus,2506,23 Jun 25
N600EB,GA6C,LIPZ,LIPX,Pilatus,2506,23 Jun 25
N550TS,GLF5,LTFE,LGIO,Pilatus,2506,23 Jun 25
N439EE,E50P,LFSD,EDDB,Pilatus,2506,23 Jun 25
N411LL,GLF4,EINN,KPWK,Pilatus,2506,23 Jun 25
N372ET,GL7T,EDDN,EBAW,Pilatus,2506,23 Jun 25
CMB524,B763,KBWI,ETAD,Pilatus,2506,23 Jun 25
XFL268,GLF5,KFOK,EGSS,Pilatus,2506,23 Jun 25
N243PC,C700,EINN,KBGR,Pilatus,2506,23 Jun 25
N221XX,PC12,LRBS,LOWS,Pilatus,2506,23 Jun 25
TWY218,GLEX,LGMK,LIMJ,Pilatus,2506,23 Jun 25
N2012C,GA6C,EGSS,UACC,Pilatus,2506,23 Jun 25
TBJ25,GL7T,LSGG,LSZH,Pilatus,2506,23 Jun 25
NEW115,GLF4,EINN,KTEB,Pilatus,2506,23 Jun 25
N108MS,B737,KITH,EBLG,Pilatus,2506,23 Jun 25
N100AL,GLF6,KUGN,LOWW,Pilatus,2506,23 Jun 25
DIR2113,A320,LCLK,HETB,Pilatus,2506,23 Jun 25
GER621F,E190,LOWG,EDDK,Pilatus,2506,23 Jun 25
GER621,E190,EGGW,LOWG,Pilatus,2506,23 Jun 25
ICE1331,B752,LFML,EGSS,Pilatus,2506,23 Jun 25
AXY502X,CRJ2,LFMH,LFPB,Volarium,2506,23 Jun 25
AXY630K,CRJ2,LEMD,LFMH,Volarium,2506,23 Jun 25
PTZNG,E390,LFPB,EKCH,Volarium,2506,23 Jun 25
PRZIQ,E295,LFPB,GCLP,Volarium,2506,23 Jun 25
RXI9006,B789,LFPB,OERK,Volarium,2506,23 Jun 25
