Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
TVF79TT,A319,LFPO,EETN,Volarium,2505,30 May 25
AFR565,B77W,OLBA,LFPG,Volarium,2505,30 May 25
PGT4NE,A320,LTFJ,EBCI,Volarium,2505,30 May 25
PGT82AH,A320,LTFJ,LFPO,Volarium,2505,30 May 25
TAP940,A320,LPPT,LSGG,Volarium,2505,30 May 25
AFR564,B77W,LFPG,OLBA,Volarium,2505,30 May 25
SVI6512,B738,LJLJ,HESH,Volarium,2505,30 May 25
NSZ6ZU,B38M,LEAL,EKAH,Volarium,2505,30 May 25
N717KD,GL5T,KOPF,EDMO,Volarium,2505,30 May 25
VKG1573,A339,LCLK,ENGM,Volarium,2505,30 May 25
VKG1572,A339,ENGM,LCLK,Volarium,2505,30 May 25
TOM7WB,B788,DTNH,EGCC,Volarium,2505,30 May 25
EWG7RC,A319,LGSR,EDDL,Volarium,2505,30 May 25
TVP7808,B738,EPLL,LATI,Volarium,2505,30 May 25
TVP7809,B738,LATI,EPLL,Volarium,2505,30 May 25
SEU488,B738,LFOB,LUKK,Volarium,2505,30 May 25
SEU487,B738,LUKK,LFOB,Volarium,2505,30 May 25
SEU414,A21N,LEAL,LUKK,Volarium,2505,30 May 25
SEU413,A21N,LUKK,LEAL,Volarium,2505,30 May 25
SEU352,A21N,LGAV,LUKK,Volarium,2505,30 May 25
SEU351,A21N,LUKK,LGAV,Volarium,2505,30 May 25
EZY14TR,A320,LGKR,EGCC,sam,2505,30 May 25
EZY97TC,A320,EGCC,LGKR,sam,2505,30 May 25
UAL1470,B772,KSFO,KORD,Pilatus,2505,29 May 25
KLM808,B772,RCTP,EHAM,PandaPMI123,2505,29 May 25
QTR41X,A359,OMDB,OTHH,sam,2505,29 May 25
KAL2933,B77W,RKSI,LIRF,Sullyoon,2505,29 May 25
KAL2915,B77W,RKSI,LIRF,Sullyoon,2505,29 May 25
KAL2934,B77W,LEBL,RKSI,Sullyoon,2505,29 May 25
KAL2916,B77W,LEBL,RKSI,Sullyoon,2505,29 May 25
PGT77KP,A320,LTFJ,EDDS,Peteking,2505,29 May 25
PGT6JM,A320,EBCI,LTFJ,Peteking,2505,29 May 25
AFR344,B77W,LFPG,CYUL,ma12,2505,29 May 25
UAL362,A319,KSFO,KCMH,Pilatus,2505,29 May 25
AAL2614,B738,KSFO,KORD,Pilatus,2505,29 May 25
UAL1048,B772,KSFO,KORD,Pilatus,2505,29 May 25
TOM95C,B38M,LPFR,EGCC,sam,2505,29 May 25
AFR4150,B77W,LFPO,LPPR,Peteking,2505,29 May 25
CFG7KH,A321,EDDH,LGRP,Peteking,2505,29 May 25
TOM6AX,B38M,EGCC,LPFR,sam,2505,29 May 25
