Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N369LL,CL35,LHBP,LFMN,Pilatus,2505,16 May 25
N702BD,C25A,LFPN,LFKJ,Pilatus,2505,16 May 25
N600EB,GA6C,KLGA,LFMN,Pilatus,2505,16 May 25
TWY700,GA7C,KTEB,LFMN,Pilatus,2505,16 May 25
N639M,F2TH,EGSS,CYYR,Pilatus,2505,16 May 25
TWY919,GLEX,EINN,KSJC,Pilatus,2505,16 May 25
N574FS,GA5C,KHOU,EGWU,Pilatus,2505,16 May 25
BEL5DQ,A319,EBBR,EDDB,Pilatus,2505,16 May 25
VPCKA,B738,LFSB,LFPB,Volarium,2505,16 May 25
CRV1,A20N,OKKK,LFPB,Volarium,2505,16 May 25
AXY100M,B737,LFSB,OERK,Volarium,2505,16 May 25
AXY966U,B737,LFPB,LFSB,Volarium,2505,16 May 25
ABD5055,B744,LFLC,GABS,Volarium,2505,16 May 25
FPO769,B738,LFRG,LEMG,Volarium,2505,16 May 25
FPO770,B738,LEMG,LFRG,Volarium,2505,16 May 25
ENT71DB,B738,LFRK,LFRG,Volarium,2505,16 May 25
ENT77RZ,B738,LIBR,LFRK,Volarium,2505,16 May 25
ENT72JT,B738,LFOT,LIBR,Volarium,2505,16 May 25
ENT74AT,B738,LFLC,LFOT,Volarium,2505,16 May 25
MAI007,A320,GQNO,LFLX,Volarium,2505,16 May 25
N14MT,C82T,LFDJ,LFRG,Volarium,2505,16 May 25
FHJFP,PC12,LFCC,LFCN,Volarium,2505,16 May 25
EDC346,E35L,LFSL,EGSS,Volarium,2505,16 May 25
EDC346,E35L,LPLA,LFSL,Volarium,2505,16 May 25
JFA04E,PC12,LFCR,LSGK,Volarium,2505,16 May 25
BEL4WF,A20N,LHBP,EBBR,Volarium,2505,16 May 25
EDW2M,A359,LSZH,KLAS,Volarium,2505,16 May 25
TRA89X,B738,LGSR,EHAM,Volarium,2505,16 May 25
RYR83TD,B738,EPKK,LKPR,Volarium,2505,16 May 25
BAW9258,A21N,EDHI,EGLL,Volarium,2505,16 May 25
BAW9259,A20N,LIMC,EGLL,Volarium,2505,16 May 25
TVF325,A20N,EDHI,LFPO,Volarium,2505,16 May 25
SBI3746,A320,LTAI,UUDD,Volarium,2505,16 May 25
EXS73R,B738,LEPA,EGSS,Volarium,2505,16 May 25
TVF44EJ,A20N,LBWN,LFPO,Volarium,2505,16 May 25
RYR24ZT,B738,EIKN,EGGW,Volarium,2505,16 May 25
OCN2H,A320,LGKF,EDDM,Volarium,2505,16 May 25
ABR425,B738,LIMC,EBLG,Volarium,2505,16 May 25
EXS34S,B738,EGSS,LEPA,Volarium,2505,16 May 25
RYR6863,B738,EGGW,EIKN,Volarium,2505,16 May 25
