Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
LVKAX,GLF5,LPPT,KTEB,Pilatus,2509,19 Sep 25
MHERI,GLF5,KTEB,LIRN,Pilatus,2509,19 Sep 25
EJM107,GLF5,KTEB,LEIB,Pilatus,2509,19 Sep 25
N588TN,GLF5,LEMI,KTEB,Pilatus,2509,19 Sep 25
MSCDM,GLF6,EGWU,KTEB,Pilatus,2509,19 Sep 25
N916AA,GLF6,KTEB,EGSH,Pilatus,2509,19 Sep 25
ATN520,B752,BGTL,KBWI,Pilatus,2509,19 Sep 25
N527AH,E190,EGGW,KIAD,Pilatus,2509,19 Sep 25
SMB355,GA6C,LEVC,KIAD,Pilatus,2509,19 Sep 25
VJT793,GL7T,KIAD,LFPB,Pilatus,2509,19 Sep 25
LXJ663,GLF6,KIAD,EGLF,Pilatus,2509,19 Sep 25
MMD5276,FA8X,EDDB,KJFK,Pilatus,2509,19 Sep 25
QQE818,GA7C,GMMX,KJFK,Pilatus,2509,19 Sep 25
VJA501,GL5T,EIDW,KEWR,Pilatus,2509,19 Sep 25
N662CH,GLF6,LEBL,KEWR,Pilatus,2509,19 Sep 25
QQE512,GLF6,KEWR,LEBL,Pilatus,2509,19 Sep 25
KPO181,GLF4,LPHR,KBOS,Pilatus,2509,19 Sep 25
N702TR,GA6C,EGSS,KBDL,Pilatus,2509,19 Sep 25
N82EM,GLEX,LTBA,KMMU,Pilatus,2509,19 Sep 25
N350PD,CL35,KFRG,EINN,Pilatus,2509,19 Sep 25
N450DT,GLF4,KFRG,BIRK,Pilatus,2509,19 Sep 25
N259QS,CL60,EGGW,KBGR,Pilatus,2509,19 Sep 25
N75EK,F2TH,LFML,KBGR,Pilatus,2509,19 Sep 25
N777,F2TH,KBGR,EGCC,Pilatus,2509,19 Sep 25
EJKGRP,GLF5,LGAV,KBGR,Pilatus,2509,19 Sep 25
N816RZ,GLF5,LICC,KBGR,Pilatus,2509,19 Sep 25
N31GJ,LJ35,BIKF,KBGR,Pilatus,2509,19 Sep 25
N187QS,GL7T,EGGW,KPWM,Pilatus,2509,19 Sep 25
N158QS,GLEX,EGGW,KPWM,Pilatus,2509,19 Sep 25
N509CX,C750,EINN,KPVD,Pilatus,2509,19 Sep 25
N828KD,GA5C,KPIT,EGLF,Pilatus,2509,19 Sep 25
CFOWK,CL60,LPPD,KBED,Pilatus,2509,19 Sep 25
N617BW,CL60,LEAS,KBED,Pilatus,2509,19 Sep 25
N700ME,GA7C,HECA,KBED,Pilatus,2509,19 Sep 25
GLSCW,GLF5,KBED,EGNX,Pilatus,2509,19 Sep 25
BAW843P,A320,LDSP,EGLL,sam,2510,19 Sep 25
N930GL,GLF6,LEBL,KMSP,Pilatus,2509,19 Sep 25
N550AL,GLF5,EIDW,KUGN,Pilatus,2509,19 Sep 25
N650AL,GLF6,EIDW,KUGN,Pilatus,2509,19 Sep 25
N100AL,GLF6,EIDW,KUGN,Pilatus,2509,19 Sep 25
