Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
TWY564,GLEX,KPIT,EDDN,Pilatus,2505,01 Jun 25
N7600S,F900,KRDU,EGSS,Pilatus,2505,01 Jun 25
N524EA,GLF6,KIAD,EGSS,Pilatus,2505,01 Jun 25
N178AS,C750,EIDW,LGKR,Pilatus,2505,01 Jun 25
TWY823,CL60,KOPF,LPPD,Pilatus,2505,01 Jun 25
LXJ664,GLF6,KMIA,LEIB,Pilatus,2505,01 Jun 25
VJT904,GLEX,KSRQ,LICC,Pilatus,2505,01 Jun 25
VJT827,GLEX,LFMN,KSRQ,Pilatus,2505,01 Jun 25
EXS42EJ,B738,EGNX,LEPA,Pilatus,2505,01 Jun 25
DAL9950,A339,LFBO,RJAA,Pilatus,2505,01 Jun 25
CCA080,A19N,EDHI,UACC,Pilatus,2505,01 Jun 25
ANZ6090,A21N,EDHI,OOMS,Pilatus,2505,01 Jun 25
HBVXZ,PC24,LIPZ,LSZA,Pilatus,2505,01 Jun 25
VIP01,PC24,EGHI,EGJJ,Pilatus,2505,01 Jun 25
N8B,PC24,EINN,LSZR,Pilatus,2505,01 Jun 25
HBKOR,TBM8,LFBD,LSZC,Pilatus,2505,01 Jun 25
N96RN,TBM9,EGKB,EGNR,Pilatus,2505,01 Jun 25
N940DM,TBM9,EDDH,EGTK,Pilatus,2505,01 Jun 25
N700VB,TBM7,EDLV,EDDH,Pilatus,2505,01 Jun 25
DFBHI,KODI,EGNS,EDFE,Pilatus,2505,01 Jun 25
PCH555,PC12,LFPB,LSZC,Pilatus,2505,01 Jun 25
BTX3C,PC24,ENGM,LSZH,Pilatus,2505,01 Jun 25
BTX7P,PC24,EDDB,EDVE,Pilatus,2505,01 Jun 25
HTS18,GA5C,KHPN,ESSA,Pilatus,2505,01 Jun 25
N609JP,GLEX,LEMH,KHPN,Pilatus,2505,01 Jun 25
EJM3,GLEX,KHPN,LFMN,Pilatus,2505,01 Jun 25
N126QS,GL5T,EGGW,KIAD,Pilatus,2505,01 Jun 25
N261QS,CL60,KIAD,EINN,Pilatus,2505,01 Jun 25
N517WB,GLF6,EGGW,KHPN,Pilatus,2505,01 Jun 25
MLM712,B735,LFJL,BIKF,Pilatus,2505,01 Jun 25
BEL29D,A20N,EBBR,LFBO,Pilatus,2505,01 Jun 25
MLM007,BCS1,UAAA,LFBO,Pilatus,2505,01 Jun 25
VJA551,CL30,CYYR,BIKF,Pilatus,2505,01 Jun 25
TLK822,LJ45,CYYR,BIKF,Pilatus,2505,01 Jun 25
D2EEB,DH8D,BGSF,CYYR,Pilatus,2505,01 Jun 25
BFF20,FA20,CYQX,LFRG,Pilatus,2505,01 Jun 25
QQE793,GLF6,KTEB,LFPB,Pilatus,2505,01 Jun 25
N550AA,GLF5,LIRA,KTEB,Pilatus,2505,01 Jun 25
N722NK,GLF4,BIKF,KTEB,Pilatus,2505,01 Jun 25
LXJ451,GLF4,EGPD,KTEB,Pilatus,2505,01 Jun 25
