Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
VOE2630,A319,LFML,DAAE,GLALTI,2508,14 Aug 25
VOE2797,A319,LFPO,LFCR,GLALTI,2508,14 Aug 25
VOE4HT,A319,LFCR,LFPO,GLALTI,2508,14 Aug 25
VOE2799,A319,LPPR,LFCR,GLALTI,2508,14 Aug 25
VOE2798,A319,LFCR,LPPR,GLALTI,2508,14 Aug 25
VOE79YR,A320,LFKJ,LFST,GLALTI,2508,14 Aug 25
VOE1PR,A320,LFST,LFKJ,GLALTI,2508,14 Aug 25
VOE5QH,A320,LFKB,LFST,GLALTI,2508,14 Aug 25
VOE2957,A320,LFST,LFKB,GLALTI,2508,14 Aug 25
VOE2239,A320,LPFR,LFST,GLALTI,2508,14 Aug 25
VOE8NR,A320,LFST,LPFR,GLALTI,2508,14 Aug 25
DAL8961,B752,KIAD,KIND,Pilatus,2508,14 Aug 25
MSC812,A20N,LICC,HESH,Pilatus,2508,14 Aug 25
AUA803A,A320,LOWW,LGAV,Pilatus,2508,14 Aug 25
ASL188,A319,LYBE,UWKD,Pilatus,2508,14 Aug 25
N229KM,GLF5,EIKY,KBTR,Pilatus,2508,14 Aug 25
N122QS,GL5T,KHYA,LFBD,Pilatus,2508,14 Aug 25
JAF3454,B38M,DAOO,EBBR,GLALTI,2508,14 Aug 25
JAF3453,B38M,EBBR,DAOO,GLALTI,2508,14 Aug 25
OAW223,E290,LEPA,LSZB,GLALTI,2508,14 Aug 25
OAW5226,E290,LSGS,LEPA,GLALTI,2508,14 Aug 25
TDR152,A320,LTAI,LJLJ,GLALTI,2508,14 Aug 25
TDR151,A320,LJLJ,LTAI,GLALTI,2508,14 Aug 25
MSC811,A20N,HESH,LICC,GLALTI,2508,14 Aug 25
CTN414,BCS3,LDZA,EDDF,GLALTI,2508,14 Aug 25
CFG6ZY,A321,LGRP,LOWW,GLALTI,2508,14 Aug 25
CFG2DY,A321,LOWW,LGRP,GLALTI,2508,14 Aug 25
VKG1039,A21N,LGSA,ENVA,GLALTI,2508,14 Aug 25
VKG1142,A21N,EKCH,LGSA,GLALTI,2508,14 Aug 25
VKG1143,A21N,LGSA,EKCH,GLALTI,2508,14 Aug 25
VKG1038,A21N,ENVA,LGSA,GLALTI,2508,14 Aug 25
SXS4FX,B738,EDDR,LTAI,GLALTI,2508,14 Aug 25
SXS4DL,B738,LTAI,EDDR,GLALTI,2508,14 Aug 25
SEU6218,B738,LGKO,EDDR,GLALTI,2508,14 Aug 25
SEU6217,B738,EDDR,LGKO,GLALTI,2508,14 Aug 25
SEU6204,B738,LEPA,EDDR,GLALTI,2508,14 Aug 25
SEU6203,B738,EDDR,LEPA,GLALTI,2508,14 Aug 25
TAP88TM,A20N,LPMA,LPPT,GLALTI,2508,14 Aug 25
FDB1450,B38M,LOWS,OMDB,GLALTI,2508,14 Aug 25
FDB1449,B38M,OMDB,LOWS,GLALTI,2508,14 Aug 25
