Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
NCR880,B744,KMIA,EDFH,Pilatus,2504,19 Apr 25
THY3EY,B39M,LTFM,EGKK,Pilatus,2504,19 Apr 25
BOX446,B77L,EDDF,KORD,Pilatus,2504,19 Apr 25
BOX295,B77L,EDDP,EDDF,Pilatus,2504,19 Apr 25
N25EU,S22T,LFBZ,LFAT,Pilatus,2504,19 Apr 25
N1RK,TBM9,LFTZ,EDMA,Pilatus,2504,19 Apr 25
VOE2695,A319,LFKJ,LFCR,Pilatus,2504,19 Apr 25
VOE57VL,A319,LFRB,LFKJ,Pilatus,2504,19 Apr 25
DAL3217,BCS1,KLGA,KEYW,Pilatus,2504,19 Apr 25
DAL1658,A332,KATL,KMCO,Pilatus,2504,19 Apr 25
NMA6136,A320,HEGN,EDDF,Pilatus,2504,19 Apr 25
NMA6020,A320,HEGN,LFPG,Pilatus,2504,19 Apr 25
PGT583,B738,HESX,LTFJ,Pilatus,2504,19 Apr 25
VJT929,GLEX,CYQB,LFMN,Pilatus,2504,19 Apr 25
SVW52TS,GA6C,KORF,LFBZ,Pilatus,2504,19 Apr 25
ANE45RJ,AT76,LEDA,LEPA,Pilatus,2504,19 Apr 25
TOM6FH,B38M,GCTS,EGNX,Pilatus,2504,19 Apr 25
TOM92N,B38M,EGNX,GCTS,Pilatus,2504,19 Apr 25
TVF62RZ,A20N,LFPO,LATI,Pilatus,2504,19 Apr 25
SWG9070,B738,CYYZ,EGCC,Pilatus,2504,19 Apr 25
FSMT2E,P06T,LEJR,LECU,Pilatus,2504,19 Apr 25
TVF12FT,A20N,LATI,LFPO,Pilatus,2504,19 Apr 25
N217ET,SR22,LFPN,LESB,Pilatus,2504,19 Apr 25
TAP9014,A320,LPPR,GVAC,Pilatus,2504,19 Apr 25
LRQ165E,CL60,CYYT,EGBB,Pilatus,2504,19 Apr 25
PGT9PA,A20N,HEGN,LTAI,Pilatus,2504,19 Apr 25
CGYYT,F900,CYYT,LROP,Pilatus,2504,19 Apr 25
N95KT,TBM9,BIRK,CYYR,Pilatus,2504,19 Apr 25
TLJ633N,E145,LFBO,LFOK,Pilatus,2504,19 Apr 25
N125CX,HDJT,BGGH,BIKF,Pilatus,2504,19 Apr 25
N190QS,GL7T,KLAX,EGLF,Pilatus,2504,19 Apr 25
VJT968,GLEX,EGLF,KLAX,Pilatus,2504,19 Apr 25
N204A,GLF5,EINN,KVNY,Pilatus,2504,19 Apr 25
KAY58,GL7T,LFPB,EGGW,Pilatus,2504,19 Apr 25
KAY53,A319,KMCO,LOWW,Pilatus,2504,19 Apr 25
VJT861,GLEX,KMIA,LPPR,Pilatus,2504,19 Apr 25
5YSVR,B763,KOPF,EGPH,Pilatus,2504,19 Apr 25
LVKAX,GLF5,KFXE,LDZA,Pilatus,2504,19 Apr 25
N150QS,GLEX,LEBL,KDEN,Pilatus,2504,19 Apr 25
VIR225,A35K,EGPH,KMCO,Pilatus,2504,19 Apr 25
