Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
TVF72KN,A20N,LFPO,LGZA,Peteking,2504,19 Apr 25
TOM80G,B38M,LEPA,EGNT,Peteking,2504,19 Apr 25
TVF3601,A20N,LGZA,LFPO,Peteking,2504,19 Apr 25
ENT71KY,B38M,EPWA,LPMA,Peteking,2504,19 Apr 25
TOM3TB,B38M,EGNT,LEPA,Peteking,2504,19 Apr 25
PVV5657,B742,EBLG,UBBB,Pilatus,2504,18 Apr 25
GLJ75YS,GL7T,LFTH,LFML,Pilatus,2504,18 Apr 25
KAY57,A19N,LFPB,RJTT,Pilatus,2504,18 Apr 25
N6CP,GLF6,KTTN,LFPB,Pilatus,2504,18 Apr 25
MMD500,FA8X,KPVD,EGGW,Pilatus,2504,18 Apr 25
MSC3112,A20N,LEMD,HESN,Pilatus,2504,18 Apr 25
EZY3165,A20N,EGPF,HEGN,Pilatus,2504,18 Apr 25
QQE517,GLF6,KJFK,OEJN,Pilatus,2504,18 Apr 25
SIO619,F2TH,KEWR,LIRP,Pilatus,2504,18 Apr 25
QQE202,GA7C,KIAD,OTHH,Pilatus,2504,18 Apr 25
BMW48,GA5C,KIAD,EDDM,Pilatus,2504,18 Apr 25
VJH956,FA7X,LHBP,KJFK,Pilatus,2504,18 Apr 25
EWG4EM,A320,HEMA,EDDN,Peteking,2504,18 Apr 25
MSC557,A20N,HEMA,LZIB,Peteking,2504,18 Apr 25
TUI32X,B38M,EDDL,HEMA,Peteking,2504,18 Apr 25
MSC2920,A20N,HEGN,LSZH,Pilatus,2504,18 Apr 25
RHH066,LJ45,HEGN,LTFJ,Pilatus,2504,18 Apr 25
CFG002,A321,EDDH,HEGN,Pilatus,2504,18 Apr 25
SXS3F,B738,LTCC,EDDL,Pilatus,2504,18 Apr 25
SEU452,B737,LPPT,LUKK,Pilatus,2504,18 Apr 25
SEU451,B737,LUKK,LPPT,Pilatus,2504,18 Apr 25
N878HL,GL5T,EGSS,KOAK,Pilatus,2504,18 Apr 25
JME613G,GLEX,KLAX,EGVN,Pilatus,2504,18 Apr 25
N750HL,GLF6,EGGW,KLAX,Pilatus,2504,18 Apr 25
TWY501,GLF6,ESMS,KSJC,Pilatus,2504,18 Apr 25
N962HC,CL35,CYUL,EINN,Pilatus,2504,18 Apr 25
CGSAP,GLEX,LIPE,CYUL,Pilatus,2504,18 Apr 25
CGKTO,FA7X,GQNO,CYYZ,Pilatus,2504,18 Apr 25
VOE4XD,A320,LFMN,LFRB,Pilatus,2504,18 Apr 25
VOE5UP,A320,LFRB,LFMN,Peteking,2504,18 Apr 25
NUM801,FA7X,SBRF,LSZH,Pilatus,2504,18 Apr 25
JPV148,PRM1,LEPA,LSZH,Pilatus,2504,18 Apr 25
SAZ62,CL60,LPPR,LSZB,Pilatus,2504,18 Apr 25
JFA98Y,PC24,LFMD,LSZB,Pilatus,2504,18 Apr 25
SXS9PW,B738,EDDL,LTAC,Pilatus,2504,18 Apr 25
