Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
BCI207,AT75,EGJJ,EGJB,capt_beanie,2506,30 Jun 25
BCI350,AT75,EGJJ,EGHI,capt_beanie,2506,30 Jun 25
SSZ7,B350,EGJB,EGNX,capt_beanie,2506,30 Jun 25
PSMAM,GLF5,SBJH,LIEO,Pilatus,2506,30 Jun 25
EXS57JW,B738,LGIR,EGPH,Pilatus,2506,30 Jun 25
PGT645U,A21N,EDDF,LTFJ,Pilatus,2506,30 Jun 25
AEE705,A320,LEPA,LGAV,Pilatus,2506,30 Jun 25
VJH346,C56X,LIRI,LIEO,Pilatus,2506,30 Jun 25
THY6046,B744,KATL,LTFM,Pilatus,2506,30 Jun 25
N165SL,P180,LOWG,EBOS,Pilatus,2506,30 Jun 25
GER623P,E190,EDDK,LOWG,Pilatus,2506,30 Jun 25
OEFDC,DA62,LOWG,LOAN,Pilatus,2506,30 Jun 25
ITY9924,BCS3,LIRF,LOWG,Pilatus,2506,30 Jun 25
AWC706Y,A320,EGSS,LOWG,Pilatus,2506,30 Jun 25
SWR3LW,A320,LSZH,LOWG,Pilatus,2506,30 Jun 25
ITY9003,BCS3,LOWG,LIPE,Pilatus,2506,30 Jun 25
AOJ85S,GLF5,LOXZ,LOWS,Pilatus,2506,30 Jun 25
N17FJ,GLF5,EGLF,KPSP,Pilatus,2506,30 Jun 25
NBT31D,B789,LFPG,KLAX,Pilatus,2506,30 Jun 25
VJT793,GL7T,KLAX,EDDK,Pilatus,2506,30 Jun 25
N838KE,GLF5,EGPE,KSWF,Pilatus,2506,30 Jun 25
N650EB,GLF6,KSAN,LFMN,Pilatus,2506,30 Jun 25
PVA4646,GLEX,EGGD,KVNY,Pilatus,2506,30 Jun 25
N167QS,GLEX,KSJC,EDDM,Pilatus,2506,30 Jun 25
CFG2091,A339,KPDX,EDDF,Pilatus,2506,30 Jun 25
GCK18,GLEX,LOWK,KFTY,Pilatus,2506,30 Jun 25
N769WE,GLF5,ESSA,KMIA,Pilatus,2506,30 Jun 25
SRR9011,B762,EINN,KTPA,Pilatus,2506,30 Jun 25
QQE732,GA7C,KOPF,LFMN,Pilatus,2506,30 Jun 25
VJT946,GLEX,KPBI,LPBJ,Pilatus,2506,30 Jun 25
VJT732,GLEX,LEMD,KPBI,Pilatus,2506,30 Jun 25
N556CH,GLF6,KCHS,LFPB,Pilatus,2506,30 Jun 25
N550DR,GLF5,LEMG,KFLL,Pilatus,2506,30 Jun 25
N7600K,B737,KRDU,LOWW,Pilatus,2506,30 Jun 25
SUS529,J328,LOXZ,EGGW,Pilatus,2506,30 Jun 25
EZE9216,E170,LOXZ,EGKB,Pilatus,2506,30 Jun 25
LGL86MN,B738,LFMN,ELLX,Pilatus,2506,30 Jun 25
LGL8255,B738,ELLX,LFMN,Pilatus,2506,30 Jun 25
N980CC,GLEX,LEPA,KHPN,Pilatus,2506,30 Jun 25
N799GS,GL5T,EINN,KHPN,Pilatus,2506,30 Jun 25
