Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
ELY5222,B738,LGRP,LLBG,Peteking,2503,15 Apr 25
ELY5221,B738,LLBG,LGRP,Peteking,2503,15 Apr 25
PPH93,EXPL,EDDV,EDVE,Peteking,2503,15 Apr 25
TVF46KC,B738,UGTB,LFPO,Peteking,2503,15 Apr 25
TKJ95G,B738,LTAC,EDDS,Peteking,2503,15 Apr 25
TVF7530,B738,LFPO,UGTB,Peteking,2503,15 Apr 25
AIB345A,A21N,EDHI,EDDH,Peteking,2503,15 Apr 25
AIB345A,A21N,EDDH,EDHI,Peteking,2503,15 Apr 25
CFG024,A321,EDDM,HEGN,Peteking,2503,15 Apr 25
UAL1175,B77W,KSFO,PHNL,Pilatus,2503,14 Apr 25
SKW4290,CRJ7,KDTW,KIMT,Pilatus,2503,14 Apr 25
AAL9782,B772,KCLT,KDFW,Pilatus,2503,13 Apr 25
VOE2797,A319,LFPO,LFCR,Volarium,2503,13 Apr 25
VOE4HT,A319,LFCR,LFPO,Volarium,2503,13 Apr 25
VOE2699,A319,LFKF,LFCR,Volarium,2503,13 Apr 25
VOE3RH,A319,LFCR,LFKF,Volarium,2503,13 Apr 25
RYR913U,B38M,LROP,EDDB,Sinkrate,2503,13 Apr 25
UAL2449,A319,KATL,KORD,Pilatus,2503,13 Apr 25
CFG2TM,A321,GCFV,EDDM,Sinkrate,2503,13 Apr 25
CFG2FA,A321,EDDM,GCFV,Sinkrate,2503,13 Apr 25
UAL3871,B738,KRFD,KMCO,Pilatus,2503,13 Apr 25
OCN6V,A320,LGIR,EDDM,Sinkrate,2503,13 Apr 25
OCN48K,A320,EDDM,LGIR,Sinkrate,2503,13 Apr 25
ENT4832,B738,HEGN,EPKT,Sinkrate,2503,13 Apr 25
LOT6670,B738,LICJ,EPWA,Sinkrate,2503,13 Apr 25
FIN4DU,AT75,EFHK,ENTC,Sinkrate,2503,13 Apr 25
FIN2PR,AT75,ENBR,EFHK,Sinkrate,2503,13 Apr 25
ART8125,A321,HELX,LKKV,Sinkrate,2503,13 Apr 25
LOT3TL,B738,EPWA,LICJ,Sinkrate,2503,13 Apr 25
FIN921,AT75,EFHK,ENBR,Sinkrate,2503,13 Apr 25
LOT76,B788,VABB,EPWA,Sinkrate,2503,13 Apr 25
NVD9904,A320,EYVI,EDDV,Sinkrate,2503,13 Apr 25
CAI42HZ,B738,EDDE,LTAI,Sinkrate,2503,13 Apr 25
EJU46DC,A319,EHAM,EGNT,Sinkrate,2503,13 Apr 25
EJU64VN,A319,EGNT,EHAM,Sinkrate,2503,13 Apr 25
VJH812,E190,LEMG,EGSH,Pilatus,2503,12 Apr 25
VJH812,E190,EGSH,LEMG,Pilatus,2503,12 Apr 25
N578JG,CL60,KSWF,EGKB,Pilatus,2503,12 Apr 25
N27RJ,TBM9,EGKB,EGGP,Pilatus,2503,12 Apr 25
N77VA,HDJT,EGLF,LEMD,Pilatus,2503,12 Apr 25
