Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N650WS,GLF6,LICT,KFOK,Pilatus,2507,29 Jul 25
TWY10,GLF6,LPBJ,KFOK,Pilatus,2507,29 Jul 25
N464MW,S22T,LFLN,LFGA,Pilatus,2507,29 Jul 25
N279LD,S22T,EHGG,LFHV,Pilatus,2507,29 Jul 25
N222DD,S22T,EDFE,EDCB,Pilatus,2507,29 Jul 25
N60ES,C750,LKPR,LZKZ,Pilatus,2507,29 Jul 25
N900AR,TBM7,LIMC,LIPB,Pilatus,2507,29 Jul 25
EJM110,CL60,KBWI,EGGW,Pilatus,2507,29 Jul 25
N202KR,GA5C,LEMD,KIAD,Pilatus,2507,29 Jul 25
EJM44,GLEX,EPWA,KIAD,Pilatus,2507,29 Jul 25
SVW68JK,GLF6,EDDF,KIAD,Pilatus,2507,29 Jul 25
CFG025,A321,HEGN,EDDM,Pilatus,2507,29 Jul 25
RYR4437,B738,LIRF,EVRA,Pilatus,2507,29 Jul 25
RYR765R,B738,EVRA,LIRF,Pilatus,2507,29 Jul 25
GLSCW,GLF5,KPVD,EGNX,Pilatus,2507,29 Jul 25
WGN8519,MD11,KPSM,OBBI,Pilatus,2507,29 Jul 25
VJT731,GL7T,LIML,KBOS,Pilatus,2507,29 Jul 25
N590BA,GA5C,KBED,EGGW,Pilatus,2507,29 Jul 25
EJM81,GLF4,BIKF,KBED,Pilatus,2507,29 Jul 25
N272BC,CL35,BIKF,KGRR,Pilatus,2507,29 Jul 25
FDB9741,B38M,KBFI,EINN,Pilatus,2507,29 Jul 25
GRL765,B738,EKBI,BGGH,Pilatus,2507,29 Jul 25
MSC2921,B738,LSZH,HEGN,Pilatus,2507,29 Jul 25
CFG5HC,A320,LGKR,EDDF,Pilatus,2507,29 Jul 25
CFG5FP,A320,EDDF,LGKR,Pilatus,2507,29 Jul 25
UAL160,B772,EDDM,KIAH,Pilatus,2507,29 Jul 25
GCK29,CL35,LHBP,LFMN,Pilatus,2507,29 Jul 25
N99GV,GLF5,LIRN,KBGR,Pilatus,2507,29 Jul 25
N989JC,GLF5,KMKE,EDDS,Pilatus,2507,29 Jul 25
OAE510,B772,KBWI,EINN,Pilatus,2507,29 Jul 25
N750KD,GL7T,EGSS,LICJ,Pilatus,2507,29 Jul 25
N724AM,GLEX,LTAC,LTFM,Pilatus,2507,29 Jul 25
N685AR,CL35,LFMN,DNKN,Pilatus,2507,29 Jul 25
N625TM,GA6C,LICR,LICT,Pilatus,2507,29 Jul 25
N585DW,GLF5,EGGW,KPHL,Pilatus,2507,29 Jul 25
KPO53,GLF4,LIEO,EGLF,Pilatus,2507,29 Jul 25
N510HW,F900,LIRI,LIME,Pilatus,2507,29 Jul 25
N294DL,GLF4,EGLF,KBED,Pilatus,2507,29 Jul 25
N2707,GL5T,EGSS,KPTK,Pilatus,2507,29 Jul 25
TWY1962,GLF4,KTEB,EGGW,Pilatus,2507,29 Jul 25
