Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
DLH2LL,A321,EDDM,LROP,Pilatus,2506,07 Jul 25
EWG9281,A320,BIKF,EDDL,Pilatus,2506,07 Jul 25
N515MF,F900,BIKF,LFTH,Pilatus,2506,07 Jul 25
P4699,GLF6,LTFM,BIKF,Pilatus,2506,07 Jul 25
N260QS,CL60,LEPA,CYYT,Pilatus,2506,07 Jul 25
N837QS,C700,CYYT,LXGB,Pilatus,2506,07 Jul 25
CFEMF,LJ40,CYYT,EINN,Pilatus,2506,07 Jul 25
IFA2219,LJ60,BIKF,CYYR,Pilatus,2506,07 Jul 25
HTT101,ASTR,CYYR,EGPE,Pilatus,2506,07 Jul 25
HBVVA,PC24,LFSB,LTFE,Pilatus,2506,07 Jul 25
HBVRF,PC24,LSZR,LQSA,Pilatus,2506,07 Jul 25
HBFUN,PC12,LIML,LSZL,Pilatus,2506,07 Jul 25
HBFJL,PC12,LSGG,LIML,Pilatus,2506,07 Jul 25
N960RA,TBM9,LFBT,LEAL,Pilatus,2506,07 Jul 25
N737ER,B737,LFMN,EGSS,Pilatus,2506,07 Jul 25
N183QS,GL7T,LIPZ,KSFO,Pilatus,2506,07 Jul 25
N2030P,GLF6,EGGW,KSFO,Pilatus,2506,07 Jul 25
N451CS,GLF6,LIPZ,KLAX,Pilatus,2506,07 Jul 25
N21SP,GLF6,EGGW,KLAX,Pilatus,2506,07 Jul 25
N473EC,GLF5,BIKF,KEGE,Pilatus,2506,07 Jul 25
LXJ479,GLF4,KAPA,BIKF,Pilatus,2506,07 Jul 25
XAFOF,GLF4,LEMD,KOPF,Pilatus,2506,07 Jul 25
VJT796,GLEX,KPBI,LXGB,Pilatus,2506,07 Jul 25
N610RL,F900,LPPD,KFLL,Pilatus,2506,07 Jul 25
LMJ85H,GLEX,LEBL,KFLL,Pilatus,2506,07 Jul 25
VJT904,GLEX,KPDK,EGGW,Pilatus,2506,07 Jul 25
VJT719,GLEX,KPDK,EGGW,Pilatus,2506,07 Jul 25
TCCZD,GLF4,EINN,KCLE,Pilatus,2506,07 Jul 25
SPM637,B737,LFPG,LFVP,Pilatus,2506,07 Jul 25
KAC174,A338,EDDM,OKKK,Pilatus,2506,07 Jul 25
KAC173,A338,OKKK,EDDM,Pilatus,2506,07 Jul 25
JCT60,GL5T,KTEB,LFPB,Pilatus,2506,07 Jul 25
VJT731,GL7T,EGLF,KTEB,Pilatus,2506,07 Jul 25
N40NS,GL7T,LEPA,KTEB,Pilatus,2506,07 Jul 25
EAU53B,GLEX,EBLG,KTEB,Pilatus,2506,07 Jul 25
N724AM,GLEX,LFMN,KTEB,Pilatus,2506,07 Jul 25
N954JJ,GLEX,KTEB,LFSB,Pilatus,2506,07 Jul 25
N889CG,GLF4,EGGW,KTEB,Pilatus,2506,07 Jul 25
N1459A,GLF4,LEMD,KTEB,Pilatus,2506,07 Jul 25
N501QC,GLF5,EGGW,KTEB,Pilatus,2506,07 Jul 25
