Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
XBSMH,C700,LSGG,CYHZ,Pilatus,2504,01 May 25
NCR801,B744,LHBP,KATL,Pilatus,2504,01 May 25
N476CB,GA6C,KORD,EGSS,Pilatus,2504,01 May 25
SAS670,B738,EDDV,EKCH,Pilatus,2504,01 May 25
SAS669,B738,EKCH,EDDV,Pilatus,2504,01 May 25
DLH2558,A21N,EDDM,UGTB,Pilatus,2504,01 May 25
N1TT,GA6C,KTEB,LEPA,Pilatus,2504,01 May 25
EJM114,GLF5,EHAM,KTEB,Pilatus,2504,01 May 25
EJM960,GLEX,KHPN,EGPE,Pilatus,2504,01 May 25
N806AG,GA6C,EBBR,KRIC,Pilatus,2504,01 May 25
SVW79GD,GA7C,LIML,KEWR,Pilatus,2504,01 May 25
N500H,GA5C,EDMO,LOWS,Pilatus,2504,01 May 25
DLH480,A388,EDDM,KDEN,Pilatus,2504,01 May 25
EXS65BM,A321,LEBL,EGCC,sam,2504,01 May 25
EXS69VT,A321,EGCC,LEBL,sam,2504,01 May 25
UAL7,B738,RJAA,ZMCK,dx73790,2504,01 May 25
UAL840,B738,PGUM,RJAA,dx73790,2504,01 May 25
DIGCS,BE9L,EDDN,EDDM,Volarium,2504,30 Apr 25
HYM484,B738,LIME,LUKK,Volarium,2504,30 Apr 25
ITY849,A21N,OEJN,LIRF,Volarium,2504,30 Apr 25
DLH8RT,A321,EDDH,EDDF,Volarium,2504,30 Apr 25
AFR804,B77W,LFPG,DBBB,Volarium,2504,30 Apr 25
EWG57J,B738,EDDK,LGRP,Volarium,2504,30 Apr 25
DLH9XM,A319,LKPR,EDDM,Volarium,2504,30 Apr 25
DLH3KJ,A319,EDDM,LKPR,Volarium,2504,30 Apr 25
EZY96VL,A320,EGKK,LGAV,Volarium,2504,30 Apr 25
EWG4B,A320,EDDP,LEPA,Volarium,2504,30 Apr 25
SAS130,A319,ESMS,ESSA,Volarium,2504,30 Apr 25
CFG9FD,A320,GCLA,EDDH,Volarium,2504,30 Apr 25
RYR97BB,B738,LEBL,LHBP,Volarium,2504,30 Apr 25
ACA845,A333,EDDF,CYUL,Volarium,2504,30 Apr 25
DLH1CF,A319,LROP,EDDF,Volarium,2504,30 Apr 25
FLI7451,A20N,ENBO,EGSS,lnasm,2504,30 Apr 25
FLI9451,A20N,EKCH,ENBO,lnasm,2504,30 Apr 25
SKW6300,CRJ7,KORD,KSLC,Pilatus,2504,29 Apr 25
FHJPH,C510,LESO,LEAB,Sinkrate,2504,29 Apr 25
MEECMUP,BE20,GEML,LEMG,Sinkrate,2504,29 Apr 25
EWG5CP,A320,EDDH,EDDL,Pilatus,2504,29 Apr 25
KAY58,GL7T,LFSD,LFPB,Pilatus,2504,29 Apr 25
KAY57,A19N,EGGW,LFPB,Pilatus,2504,29 Apr 25
