Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
SXS5Q,B738,LTCC,EDDL,Peteking,2504,18 Apr 25
IBE07TG,A359,LEMD,EGLL,Peteking,2504,18 Apr 25
VKG623,A339,GVAC,ESGG,Pilatus,2504,18 Apr 25
SWR122,A343,LSZH,RKSI,Pilatus,2504,18 Apr 25
GJI85U,H25B,BIKF,CYYT,Pilatus,2504,18 Apr 25
CFJKG,F900,CYYT,LZIB,Pilatus,2504,18 Apr 25
CFGFO,DH8B,CYYR,BGGH,Pilatus,2504,18 Apr 25
CFGFO,DH8B,BGGH,BIKF,Pilatus,2504,18 Apr 25
GJI85U,H25B,EGKB,BIKF,Pilatus,2504,18 Apr 25
AZQ9913,IL76,KORD,BIKF,Pilatus,2504,18 Apr 25
DLH11J,A20N,EDDF,LFBO,Pilatus,2504,18 Apr 25
MSC3621,A20N,HEGN,LHBP,Pilatus,2504,18 Apr 25
SVA113,B77W,OERK,EGLL,Pilatus,2504,18 Apr 25
QTR83N,B77W,CYUL,OTHH,Pilatus,2504,18 Apr 25
MGH532,B738,EDDV,LTAI,Pilatus,2504,18 Apr 25
N700XT,GLF6,KCOS,LGAV,Pilatus,2504,18 Apr 25
NJE624K,GLEX,LIML,KTEB,Pilatus,2504,18 Apr 25
N889CG,GLF4,LFPB,KTEB,Pilatus,2504,18 Apr 25
N480VR,GLF4,EDDF,KTEB,Pilatus,2504,18 Apr 25
WWI111,GLF4,KTEB,LFPB,Pilatus,2504,18 Apr 25
SKV444,GLF5,KTEB,EGPF,Pilatus,2504,18 Apr 25
N650XF,GLF6,EGWU,KTEB,Pilatus,2504,18 Apr 25
N899YF,GLF6,EGGW,KTEB,Pilatus,2504,18 Apr 25
N814LL,GL5T,EGPF,KIAD,Pilatus,2504,18 Apr 25
N160QS,GLEX,KIAD,EGWU,Pilatus,2504,18 Apr 25
N100QS,GL5T,LIRS,KTEB,Pilatus,2504,18 Apr 25
N1HP,CL30,EGAA,CYQX,Pilatus,2504,18 Apr 25
N966JM,C680,BIKF,KMOT,Pilatus,2504,18 Apr 25
NJE703F,GLEX,LGAV,KTEB,Pilatus,2504,18 Apr 25
MNSTR,GL7T,KTEB,LIMJ,Pilatus,2504,18 Apr 25
BTX6F,FA7X,LSZH,KTEB,Pilatus,2504,18 Apr 25
FJO68N,E550,KTEB,LFMN,Pilatus,2504,18 Apr 25
MARDI,GLF6,EGKB,KHPN,Pilatus,2504,18 Apr 25
N652MP,GLF6,KHPN,EGLC,Pilatus,2504,18 Apr 25
CNKAS,GL5T,GMMN,KHPN,Pilatus,2504,18 Apr 25
N200LX,F2TH,KFLL,LPPD,Pilatus,2504,18 Apr 25
P4ADTW,GLF5,DNAA,KFXE,Pilatus,2504,18 Apr 25
VJT731,GL7T,KPBI,LFPB,Pilatus,2504,18 Apr 25
VLZ26F,FA8X,EGTK,KPBI,Pilatus,2504,18 Apr 25
N927CA,FA7X,LEPA,KBCT,Pilatus,2504,18 Apr 25
