Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
LVKLB,GLF5,LSGG,LEMD,Pilatus,2505,03 Jun 25
LVKLB,GLF5,LEMD,LSGG,Pilatus,2505,03 Jun 25
RPA5750,E75S,KJFK,KDCA,Pilatus,2505,03 Jun 25
WZZ297T,A21N,LIRP,EPWA,Pilatus,2505,03 Jun 25
LOT4HE,B38M,EBBR,EPWA,Pilatus,2505,03 Jun 25
LOT3ML,B38M,EPWA,EBBR,Pilatus,2505,03 Jun 25
GTI8655,B744,PANC,EGNX,Pilatus,2505,03 Jun 25
SYB094,GL7T,CYYZ,LEBL,Pilatus,2505,03 Jun 25
FLW176,FA7X,LIRA,CYUL,Pilatus,2505,03 Jun 25
CGSAP,GLEX,CYUL,LIPE,Pilatus,2505,03 Jun 25
DCS401,F2TH,BIKF,LFPB,Pilatus,2505,03 Jun 25
PEX32G,FA8X,EHRD,CYYZ,Pilatus,2505,03 Jun 25
JCO3,GL7T,EGGW,CYOW,Pilatus,2505,03 Jun 25
LDX344C,E550,EGLF,CYUL,Pilatus,2505,03 Jun 25
AUA48E,A320,LIBD,LOWW,Pilatus,2505,03 Jun 25
WZZ24UW,A21N,EPWA,LIRP,Pilatus,2505,03 Jun 25
ENT74DG,B38M,LBWN,EPWA,Pilatus,2505,03 Jun 25
ENT76ZJ,B38M,EPWA,LBWN,Pilatus,2505,03 Jun 25
JME613G,GLEX,EGVN,KLAX,Pilatus,2505,03 Jun 25
N7JP,GLF6,KVNY,BIKF,Pilatus,2505,03 Jun 25
N2BW,GL7T,KSJC,EHAM,Pilatus,2505,03 Jun 25
AOJ95C,GLF5,LEPA,KLAS,Pilatus,2505,03 Jun 25
KLM639,B789,EHAM,KSAN,Pilatus,2505,03 Jun 25
N8587H,E35L,BIKF,KMLI,Pilatus,2505,03 Jun 25
ABP961,GLF6,LKPR,KDEN,Pilatus,2505,03 Jun 25
TOM848,B788,EGNT,KMLB,Pilatus,2505,03 Jun 25
TOM102,B789,EGCC,KMLB,Pilatus,2505,03 Jun 25
N769WE,GLF5,KOPF,LRBS,Pilatus,2505,03 Jun 25
N101QS,GL5T,KPBI,EDDB,Pilatus,2505,03 Jun 25
GES061C,GLEX,LIRQ,KFLL,Pilatus,2505,03 Jun 25
DAL158,A359,RKSI,KSEA,Pilatus,2505,03 Jun 25
ETD9116,B789,KCHS,OMAA,Pilatus,2505,03 Jun 25
HFM411,A332,LSZH,KSLC,Pilatus,2505,03 Jun 25
AIB567B,A21N,EDHI,EDHI,Pilatus,2505,03 Jun 25
AIB142A,A21N,EDDH,EDHI,Pilatus,2505,03 Jun 25
TWY76,CL60,LGAV,LDDU,Pilatus,2505,03 Jun 25
TWY501,GLF6,KPIT,EGSS,Pilatus,2505,03 Jun 25
PHLAU,F900,EHBK,KIAD,Pilatus,2505,03 Jun 25
DCU444,GL7T,KIAD,OMAD,Pilatus,2505,03 Jun 25
RAM8731,B38M,LKPR,GMMN,Pilatus,2505,03 Jun 25
