Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
EZY43JA,A320,EGPH,EDDL,GLALTI,2507,01 Aug 25
RYR93GR,B38M,LMML,EGPH,GLALTI,2507,01 Aug 25
RYR84ZQ,B38M,EGPH,LMML,GLALTI,2507,01 Aug 25
DLH963,A321,EGPH,EDDF,GLALTI,2507,01 Aug 25
DLH7KK,A321,EDDF,EGPH,GLALTI,2507,01 Aug 25
DLH6HW,A320,EGPH,EDDF,GLALTI,2507,01 Aug 25
RYR7CB,B38M,GCTS,EGPH,GLALTI,2507,01 Aug 25
RYR93MF,B38M,EGPH,GCTS,GLALTI,2507,01 Aug 25
EZY87LR,A320,LEMD,EGPH,GLALTI,2507,01 Aug 25
EZY81GL,A320,EGPH,LEMD,GLALTI,2507,01 Aug 25
EZY965A,A320,EGKK,EGPH,GLALTI,2510,01 Aug 25
EZY36RX,A320,EGPH,EGKK,GLALTI,2507,01 Aug 25
CHH408,A333,EGPH,ZBAA,GLALTI,2507,01 Aug 25
CHH407,A333,ZBAA,EGPH,GLALTI,2507,01 Aug 25
EZY3128,A319,LFBD,EGPF,GLALTI,2507,01 Aug 25
EZY38GM,A319,EGPF,LFBD,GLALTI,2507,01 Aug 25
EZY3176,A319,LPPR,EGPF,GLALTI,2507,01 Aug 25
EZY46NA,A319,EGPF,LPPR,GLALTI,2507,01 Aug 25
EAI33SG,AT76,EGPF,EICK,GLALTI,2507,01 Aug 25
EAI38JL,AT76,EICK,EGPF,GLALTI,2507,01 Aug 25
LOG82JA,AT46,EIDL,EGPF,GLALTI,2507,01 Aug 25
LOG36BL,AT46,EGPF,EIDL,GLALTI,2507,01 Aug 25
CFXDB,GLEX,EGPF,UGTB,GLALTI,2507,01 Aug 25
TOM7WB,B788,DTNH,EGCC,GLALTI,2507,01 Aug 25
TOM2CM,B788,EGCC,DTNH,GLALTI,2507,01 Aug 25
JAF6CM,B737,LGKR,EBBR,GLALTI,2507,01 Aug 25
JAF6CM,B737,LGRX,LGKR,GLALTI,2507,01 Aug 25
JAF6CM,B737,EBBR,LGRX,GLALTI,2507,01 Aug 25
JAF351,B788,EBBR,MMUN,GLALTI,2507,01 Aug 25
JAF70V,B737,LYTV,EBBR,GLALTI,2507,01 Aug 25
JAF1MT,B737,EBBR,LYTV,GLALTI,2507,01 Aug 25
TFL2HN,B38M,LGSM,EHAM,GLALTI,2507,01 Aug 25
TFL2HN,B38M,LGMT,LGSM,GLALTI,2507,01 Aug 25
TFL2HN,B38M,EHAM,LGMT,GLALTI,2507,01 Aug 25
EVE572,A320,GOBD,LEMD,GLALTI,2507,01 Aug 25
EVE571,A320,LEMD,GOBD,GLALTI,2507,01 Aug 25
EVE742,A320,GVBA,LEMD,GLALTI,2507,01 Aug 25
EVE741,A320,LEMD,GVBA,GLALTI,2507,01 Aug 25
LAV8042,B738,BKPR,LIRP,GLALTI,2507,01 Aug 25
LAV8041,B738,LICJ,BKPR,GLALTI,2507,01 Aug 25
