Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
N190QS,GL7T,KMDW,LFPB,Pilatus,2506,06 Jul 25
N737GG,B738,LPFR,LEMG,Pilatus,2506,06 Jul 25
N527AH,E190,EINN,KMMU,Pilatus,2506,06 Jul 25
EDW11,A359,CYVR,LSZH,Pilatus,2506,06 Jul 25
N1886N,GLEX,LFPB,KTEB,Pilatus,2506,06 Jul 25
EXS36JQ,A21N,EGCC,GCLP,Pilatus,2506,06 Jul 25
EDW1304,A320,EDDV,ENSB,Pilatus,2506,06 Jul 25
EDW10,A359,LSZH,CYVR,Pilatus,2506,06 Jul 25
AXY901X,A343,EDDL,KMCO,Pilatus,2506,06 Jul 25
AXY891P,A343,KEWR,EDDL,Pilatus,2506,06 Jul 25
ITY609,A359,CYYT,LIRF,Pilatus,2506,06 Jul 25
EZY81KF,A320,LGAV,EGCC,Pilatus,2506,06 Jul 25
SAS2990,A20N,LGKR,EKCH,Pilatus,2506,06 Jul 25
SAS2989,A20N,EKCH,LGKR,Pilatus,2506,06 Jul 25
UCA4913,E145,KTYS,KIAH,Pilatus,2506,06 Jul 25
PVV5239,B742,OMDW,UBBB,11201,2506,06 Jul 25
ELX25,B762,CYYZ,EGSS,11201,2506,06 Jul 25
VHLON,GL7T,OMDW,LGKR,11201,2506,06 Jul 25
EZE9539,E170,EGPF,EGKB,11201,2506,06 Jul 25
EZE539P,E170,EGKB,EGNJ,11201,2506,06 Jul 25
N82RP,FA7X,EGLF,KROG,11201,2506,06 Jul 25
OOVSF,FA8X,EGLF,LEGE,11201,2506,06 Jul 25
MATEX,FA8X,LGAV,EGLF,11201,2506,06 Jul 25
T7JIM,GL7T,LFPB,EGLF,11201,2506,06 Jul 25
BQB1,GLF5,EGLF,KMCO,11201,2506,06 Jul 25
KPO780,GLF5,KSDL,EGLF,11201,2506,06 Jul 25
KRH648,A21N,OKKK,EGSS,11201,2506,06 Jul 25
HKC364,A332,UTTT,EGSS,11201,2506,06 Jul 25
DUB2,B744,EGSS,OMDB,11201,2506,06 Jul 25
DUB1,B744,OMDB,EGSS,11201,2506,06 Jul 25
DBETI,FA50,LATI,OMDW,11201,2506,06 Jul 25
PVA353P,GLEX,EGGW,BIRK,11201,2506,06 Jul 25
VJA552,CL30,EGPF,BGGH,11201,2506,06 Jul 25
GRL777,B738,EKCH,BGGH,11201,2506,06 Jul 25
TFF910,HA4T,BGGH,BIRK,11201,2506,06 Jul 25
N790TB,TBM7,BGGH,BIRK,11201,2506,06 Jul 25
VJA552,CL30,BGGH,EGGW,11201,2506,06 Jul 25
UAL522,B38M,KEWR,LPMA,11201,2506,06 Jul 25
UAL216,B38M,KEWR,LPPD,11201,2506,06 Jul 25
UAL217,B38M,LPPD,KEWR,11201,2506,06 Jul 25
