Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
EIN4071,A333,EIDW,KPIT,Pilatus,2509,29 Sep 25
DLH758,A343,EDDF,VOMM,2xCAB,2509,29 Sep 25
DLH594,A343,EDDF,DNAA,2xCAB,2509,29 Sep 25
MGH731,B772,LTAI,EDDV,2xCAB,2509,29 Sep 25
N146QS,GLEX,KCHS,EGGW,Pilatus,2509,29 Sep 25
BAW257,A35K,EGLL,VIDP,2xCAB,2509,29 Sep 25
KAY51,A319,LFPB,KHPN,Pilatus,2509,29 Sep 25
BAW6RB,A35K,EGLL,KPHL,2xCAB,2509,29 Sep 25
HBJLM,CL35,KHPN,EINN,Pilatus,2509,29 Sep 25
N650CF,CL60,EINN,KHPN,Pilatus,2509,29 Sep 25
BAW219V,A35K,EGLL,KDEN,2xCAB,2509,29 Sep 25
N412R,GA6C,EIDW,KHPN,Pilatus,2509,29 Sep 25
BAW9CG,A35K,EGLL,KPHX,2xCAB,2509,29 Sep 25
N980CC,GLEX,LEPA,KHPN,Pilatus,2509,29 Sep 25
BAW2MW,A35K,EGLL,KLAS,2xCAB,2510,29 Sep 25
N141QS,GLEX,ENBO,KHPN,Pilatus,2509,29 Sep 25
EJM3,GLEX,EGLF,KHPN,Pilatus,2509,29 Sep 25
LXJ468,GLF4,KHPN,LEBL,Pilatus,2509,29 Sep 25
BAW9ZY,A35K,EGLL,CYYZ,2xCAB,2509,29 Sep 25
IRM099,A343,UUEE,OIIE,2xCAB,2509,29 Sep 25
EDW76,A343,LSZH,HTKJ,2xCAB,2509,29 Sep 25
SWR188,A343,LSZH,ZSPD,2xCAB,2510,29 Sep 25
ICE1348,B752,EGGP,LTFM,2xCAB,2509,29 Sep 25
ICE1348,B752,BIKF,EGGP,2xCAB,2509,29 Sep 25
QTR8098,B77L,OTHH,DNMM,2xCAB,2509,29 Sep 25
N700KS,GA7C,LIMJ,KTEB,Pilatus,2509,29 Sep 25
N128QS,GL5T,LEIB,KTEB,Pilatus,2509,29 Sep 25
N133QS,GL5T,LFMV,KTEB,Pilatus,2509,29 Sep 25
THY77J,B77W,LTFM,KMIA,2xCAB,2509,29 Sep 25
MCELT,GL5T,KTEB,EGLF,Pilatus,2509,29 Sep 25
KAY58,GL7T,LFPB,KTEB,Pilatus,2509,29 Sep 25
PPBFB,GL7T,LEST,KTEB,Pilatus,2509,29 Sep 25
PSFGT,GLF6,ELLX,EGLF,2xCAB,2509,29 Sep 25
EAU53B,GLEX,LSGG,KTEB,Pilatus,2509,29 Sep 25
PSFGT,GLF6,EGLF,ELLX,2xCAB,2509,29 Sep 25
GEMLG,GLEX,EGLF,KTEB,Pilatus,2509,29 Sep 25
VJT915,GLEX,LFPB,KTEB,Pilatus,2509,29 Sep 25
VJT836,GLEX,KTEB,EIDW,Pilatus,2509,29 Sep 25
NJE024B,GLEX,KTEB,LTBA,Pilatus,2509,29 Sep 25
N112MY,GLEX,EIDW,KTEB,Pilatus,2509,29 Sep 25
