Callsign,Aircraft,Departure ICAO,Destination ICAO,Contributor,AIRAC validity,Date added
USY942,A343,LFPG,VTBS,jtwright93,2507,05 Aug 25
DAH1074,A320,DAAG,LFQQ,Pilatus,2507,05 Aug 25
TOM1WB,B738,EGNT,LERS,Pilatus,2507,05 Aug 25
WMT5076,A21N,LIMC,LGSK,Volarium,2507,05 Aug 25
N500EU,GLEX,EVRA,KIAD,Pilatus,2507,05 Aug 25
IFA6414,GLEX,EIDW,KIAD,Pilatus,2507,05 Aug 25
ESW560,GLF5,LEPA,KIAD,Pilatus,2507,05 Aug 25
N127QS,GL5T,LFSD,KDLH,Pilatus,2507,05 Aug 25
VJH956,FA7X,KBED,LFMN,Pilatus,2507,05 Aug 25
N903AS,GLF5,LLBG,KBED,Pilatus,2507,05 Aug 25
TWY33,GLF6,LFMN,KBED,Pilatus,2507,05 Aug 25
N61AV,GA6C,KUGN,EIDW,Pilatus,2507,05 Aug 25
N650NB,GLF6,KORD,LFMN,Pilatus,2507,05 Aug 25
N123QS,GL5T,LIRS,KMDW,Pilatus,2507,05 Aug 25
TOM5HX,B738,LGKF,EGBB,Pilatus,2507,05 Aug 25
TOM13B,B738,EGBB,LGKF,Pilatus,2507,05 Aug 25
THY4AB,B739,LTAC,LTFM,jtwright93,2507,05 Aug 25
THY6HB,B739,LTFM,LTAC,jtwright93,2507,05 Aug 25
BEL29D,A319,EBBR,LFBO,Pilatus,2507,05 Aug 25
EIWFI,CL60,EIDW,EGLF,Pilatus,2507,05 Aug 25
ACA801,B789,EIDW,CYYZ,Pilatus,2507,05 Aug 25
EIN158,A20N,EIDW,EGLL,Pilatus,2507,05 Aug 25
N979JW,FA7X,EDDL,ESSA,Pilatus,2507,05 Aug 25
DAL293,A332,EIDW,KDTW,Pilatus,2507,05 Aug 25
N808LV,GLF6,EGGW,LTFE,Pilatus,2507,05 Aug 25
OAE3213,B763,EGCC,KAFW,Pilatus,2507,05 Aug 25
N394WJ,GLEX,KDAL,LFKF,Pilatus,2507,05 Aug 25
TWY267,CL60,EGSS,LZTT,Pilatus,2507,05 Aug 25
DLH2691,A320,EGPH,EDDM,jtwright93,2507,05 Aug 25
THY1139,B738,LTFM,HLLM,jtwright93,2507,05 Aug 25
DLH2690,A320,EDDM,EGPH,jtwright93,2507,05 Aug 25
OAE564,B763,KGRK,EINN,Pilatus,2507,05 Aug 25
TVF66TK,A20N,LJLJ,LFPO,jtwright93,2507,05 Aug 25
N169TA,GA5C,KDAL,LIML,Pilatus,2507,05 Aug 25
N155RW,C56X,LEMD,LFMD,Pilatus,2507,05 Aug 25
TVF27XU,A20N,LFPO,LJLJ,jtwright93,2507,05 Aug 25
N100RP,GLEX,LEIB,LFMN,Pilatus,2507,05 Aug 25
EZY95YA,A320,HESH,EGBB,jtwright93,2507,05 Aug 25
EZY92FQ,A320,EGBB,HESH,jtwright93,2507,05 Aug 25
N22SF,GA5C,EGLF,KCMI,Pilatus,2507,05 Aug 25
